Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core,Year
Universidade Tecnológica Federal do Paraná UTFPR,www.utfpr.edu.br,70,1538,2667,1907,1531,2018
Universidad Nacional Mayor de San Marcos,www.unmsm.edu.pe,71,1581,1180,1767,2482,2018
Universidad Central de Venezuela,www.ucv.ve,72,1600,2123,1588,1924,2018
Universidad de los Andes Mérida,www.ula.ve,73,1603,1354,1416,2445,2018
Universidad Nacional del Litoral,www.unl.edu.ar,74,1619,2957,1453,1639,2018
Universidad Veracruzana,www.uv.mx,75,1620,1806,1185,2223,2018
Universidad Nacional de Mar del Plata,www.mdp.edu.ar,76,1661,3379,1159,1583,2018
Universidad de Talca,www.utalca.cl,77,1664,2345,2113,1792,2018
(3) Universidad de Puerto Rico Río Piedras,www.uprrp.edu,78,1674,2091,3739,1760,2018
Universidad del Rosario,www.urosario.edu.co,79,1681,2349,1298,1993,2018
Universidad Iberoamericana,www.ibero.mx,80,1685,3124,3233,1358,2018
Universidad Michoacana de San Nicolás de Hidalgo,www.umich.mx,81,1693,2964,1488,1639,2018
Universidade Federal do Rio Grande FURG,www.furg.br,82,1704,3442,1167,1675,2018
Universidad de Guanajuato,www.ugto.mx,83,1724,3491,1484,1617,2018
Universidade Federal de Ouro Preto UFOP,www.ufop.br,84,1746,2922,1642,1848,2018
Universidad San Francisco de Quito,www.usfq.edu.ec,85,1757,2017,2400,2183,2018
Universidad Tecnológica Nacional,www.utn.edu.ar,86,1794,1773,2714,2300,2018
Universidade do Vale do Rio dos Sinos UNISINOS,www.unisinos.br,87,1813,1640,1560,2595,2018
Universidad de Valparaíso,www.uv.cl,88,1817,3972,1847,1555,2018
Universidad de Tarapacá,www.uta.cl,89,1820,1838,2142,2300,2018
Universidad Nacional del Centro de la Provincia de Buenos Aires,www.unicen.edu.ar,90,1828,2389,1581,2201,2018
Universidad Simón Bolívar Venezuela,www.usb.ve,91,1831,2520,1250,2289,2018
Universidad Nacional de San Martín Argentina,www.unsam.edu.ar,92,1834,3445,1133,1902,2018
Universidade do Estado de Santa Catarina UDESC,www.udesc.br,93,1851,2514,2152,2123,2018
Universidade Federal de Sergipe UFS,www.ufs.br,94,1854,4536,1634,1554,2018
Universidade Federal de Mato Grosso,www.ufmt.br,95,1877,3188,2295,1902,2018
Universidade Federal do Maranhão,portais.ufma.br,96,1932,2567,1944,2331,2018
Universidad Antonio Nariño,www.uan.edu.co,97,1942,8253,219,1213,2018
Universidad ICESI,www.icesi.edu.co,98,1959,1182,2507,3119,2018
Universidad de la Frontera,www.ufro.cl,99,1983,2387,7511,1601,2018
Escuela Superior Politécnica del Litoral,www.espol.edu.ec,100,1988,1710,2766,2894,2018
(2) Universidade de São Paulo USP,www.usp.br,1,74,134,77,65,2019
Universidad Nacional Autónoma de México,www.unam.mx,2,141,99,195,333,2019
Universidade Federal do Rio de Janeiro,ufrj.br,3,252,256,312,351,2019
Universidade Estadual de Campinas UNICAMP,www.unicamp.br,4,259,352,204,302,2019
Universidad de Chile,www.uchile.cl,5,323,348,426,407,2019
Universidade Federal do Rio Grande do Sul UFRGS,www.ufrgs.br,6,360,435,378,417,2019
Universidade Estadual Paulista Júlio de Mesquita Filho,www.unesp.br,7,369,639,196,356,2019
Universidad de Buenos Aires,www.uba.ar,8,372,396,479,467,2019
Universidade Federal de Minas Gerais UFMG,ufmg.br,9,396,558,313,451,2019
Universidade Federal de Santa Catarina UFSC,ufsc.br,10,415,341,536,635,2019
Pontificia Universidad Católica de Chile,www.uc.cl,11,488,800,792,399,2019
Universidad Nacional de la Plata,www.unlp.edu.ar,12,510,573,268,702,2019
Universidade Federal do Paraná,www.ufpr.br,13,556,552,639,793,2019
Universidade de Brasília UNB,www.unb.br,14,561,524,569,810,2019
Universidad de los Andes Colombia,uniandes.edu.co,15,614,623,746,823,2019
Universidade Federal Fluminense,www.uff.br,16,616,502,779,907,2019
Universidad de Puerto Rico,www.upr.edu,17,649,915,655,732,2019
Centro de Investigación y de Estudios Avanzados del IPN CINVESTAV,www.cinvestav.mx,18,719,1470,447,603,2019
Universidade Federal da Bahia,ufba.br,19,721,836,654,942,2019
Universidade Federal do Ceará,www.ufc.br,20,757,1086,620,864,2019
Pontificia Universidade Católica do Rio de Janeiro PUC-RIO,www.puc-rio.br,21,761,745,796,1155,2019
Universidade Federal do Rio Grande do Norte,ufrn.br,22,780,926,822,967,2019
Universidade Federal de São Paulo UNIFESP,www.unifesp.br,23,784,2137,542,567,2019
Universidade do Estado do Rio de Janeiro UERJ,www.uerj.br,24,803,1429,732,787,2019
Universidad Nacional de Córdoba,www.unc.edu.ar,25,805,904,836,1097,2019
Universidad de Concepción,www.udec.cl,26,822,1118,817,949,2019
Universidade Federal de Goiás UFG,www.ufg.br,27,836,1044,841,1058,2019
Universidad de Costa Rica,www.ucr.ac.cr,28,844,713,948,1471,2019
Universidade Federal de São Carlos,www.ufscar.br,29,845,1699,541,853,2019
Universidad de Guadalajara,www.udg.mx,30,855,633,981,1589,2019
Universidade Federal de Santa Maria UFSM,www.ufsm.br,31,873,1435,720,973,2019
Universidade Estadual de Maringá,www.uem.br,32,879,907,622,1363,2019
Instituto Politécnico Nacional,www.ipn.mx,33,903,1482,1110,913,2019
Universidade Federal de Pelotas UFPEL,portal.ufpel.edu.br,34,928,1680,870,958,2019
University of the West Indies,www.uwi.edu,35,953,969,1063,1553,2019
Pontificia Universidad Católica del Perú,www.pucp.edu.pe,36,971,693,1666,1668,2019
Universidad Autónoma Metropolitana,www.uam.mx,37,984,1236,771,1361,2019
Universidade Federal de Viçosa UFV,www.ufv.br,38,994,2269,574,1016,2019
Pontificia Universidade Católica do Rio Grande do Sul PUCRS,www.pucrs.br,39,1005,1251,712,1397,2019
Tecnológico de Monterrey,tec.mx,40,1022,1527,986,1164,2019
Universidade Federal do Pará UFPA,portal.ufpa.br,41,1028,1258,956,1385,2019
Pontificia Universidad Javeriana,www.javeriana.edu.co,42,1048,1198,949,1519,2019
Universidad Nacional de Colombia,unal.edu.co,43,1056,351,8602,897,2019
Universidade Estadual de Londrina,www.uel.br,44,1062,1852,776,1207,2019
Benemérita Universidad Autónoma de Puebla,www.buap.mx,45,1089,2311,1254,945,2019
Universidade Tecnológica Federal do Paraná UTFPR,www.utfpr.edu.br,46,1106,1403,1238,1431,2019
Universidade Federal de Campina Grande,www.ufcg.edu.br,47,1121,865,1160,1907,2019
Universidade Federal de Uberlândia,www.ufu.br,48,1152,1936,843,1368,2019
Universidad Autónoma de Nuevo León,www.uanl.mx,49,1161,1421,2080,1370,2019
Universidad de Santiago de Chile,www.usach.cl,50,1215,1845,1054,1431,2019
Universidade Federal de Juiz de Fora UFJF,www.ufjf.br,51,1217,2773,2101,940,2019
Universidad Técnica Federico Santa María,www.usm.cl,52,1227,3364,1336,866,2019
Universidade Federal do Espírito Santo,portal.ufes.br,53,1235,2242,998,1363,2019
Fundação Getulio Vargas FGV,portal.fgv.br,54,1237,621,767,2788,2019
Universidad Austral de Chile,www.uach.cl,55,1275,2098,1202,1467,2019
Universidad Diego Portales,www.udp.cl,56,1275,1979,1597,1352,2019
Universidad Nacional de Rosario,www.unr.edu.ar,57,1307,1492,2325,1566,2019
Universidade Federal de São João del Rei UFSJ,ufsj.edu.br,58,1336,3318,1464,1085,2019
Universidad Autónoma del Estado de México,www.uaemex.mx,59,1368,1388,1113,2072,2019
Universidade Federal de Lavras UFLA,ufla.br,60,1370,2977,858,1530,2019
Universidade Federal do ABC UFABC,www.ufabc.edu.br,61,1372,4923,850,891,2019
Universidade Federal do Amazonas UFAM,ufam.edu.br,62,1407,1203,1443,2158,2019
Pontificia Universidade Católica do Paraná PUCPR,www.pucpr.br,63,1410,2081,1049,1812,2019
Universidad Nacional de Mar del Plata,www.mdp.edu.ar,64,1418,2383,1125,1625,2019
(3) Universidad de Puerto Rico Río Piedras,www.uprrp.edu,65,1432,768,5438,1979,2019
Universidad Autónoma de San Luis Potosí,www.uaslp.mx,66,1436,4343,1078,1024,2019
Universidad Andrés Bello,www.unab.cl,67,1462,3294,1303,1323,2019
Universidade Federal do Maranhão,portais.ufma.br,68,1467,1416,1685,2089,2019
Universidad Nacional Mayor de San Marcos,www.unmsm.edu.pe,69,1470,1265,1372,2382,2019
Universidad de Valparaíso,www.uv.cl,70,1530,2654,1748,1583,2019
Universidad Veracruzana,www.uv.mx,71,1540,1532,1220,2389,2019
Universidade Estadual de Ponta Grossa UEPG,portal.uepg.br,72,1542,2219,1314,1907,2019
Universidad del Rosario,www.urosario.edu.co,73,1556,2316,1118,2006,2019
Universidade Federal de Sergipe UFS,www.ufs.br,74,1572,3266,1292,1591,2019
Universidade Federal do Rio Grande FURG,novosite.furg.br,75,1575,3448,1109,1608,2019
Universidad Central de Venezuela,www.ucv.ve,76,1593,2307,1423,2006,2019
Universidad de Antioquia,www.udea.edu.co,77,1602,1067,8602,1080,2019
Universidad de Talca,www.utalca.cl,78,1610,2833,1596,1697,2019
Universidad Nacional del Litoral,www.unl.edu.ar,79,1612,2932,1533,1745,2019
Universidad Michoacana de San Nicolás de Hidalgo,www.umich.mx,80,1619,3136,1368,1734,2019
Universidade do Vale do Rio dos Sinos UNISINOS,www.unisinos.br,81,1629,1566,1262,2442,2019
Universidad de Guanajuato,www.ugto.mx,82,1630,3565,1150,1601,2019
Universidad San Francisco de Quito,www.usfq.edu.ec,83,1638,2719,2011,1853,2019
Pontificia Universidad Católica de Valparaíso,www.ucv.cl,84,1639,2881,2894,1471,2019
Universidad de los Andes Mérida,www.ula.ve,85,1641,1586,1328,2525,2019
Universidad Tecnológica Nacional,www.utn.edu.ar,86,1655,1226,2383,2525,2019
Universidade Federal de Alagoas,ufal.br,87,1698,3260,1329,1772,2019
Universidade Federal de Ouro Preto UFOP,www.ufop.br,88,1699,3160,1448,1886,2019
Universidad Nacional del Centro de la Provincia de Buenos Aires,www.unicen.edu.ar,89,1700,2174,1480,2194,2019
Universidad ICESI,www.icesi.edu.co,90,1702,875,2213,3055,2019
Universidade Federal de Mato Grosso do Sul,www.ufms.br,91,1726,2789,1249,2103,2019
(3) Universidad de Puerto Rico Mayaguez,www.uprm.edu,92,1727,1376,8602,1141,2019
Universidade do Estado de Santa Catarina UDESC,www.udesc.br,93,1728,2454,1628,2150,2019
Universidad Iberoamericana,ibero.mx,94,1735,3681,3271,1343,2019
Universidad Nacional de San Martín Argentina,www.unsam.edu.ar,95,1763,2933,1852,1939,2019
Universidade Federal de Mato Grosso,www.ufmt.br,96,1765,3301,1789,1857,2019
Universidad del Norte Barranquilla,www.uninorte.edu.co,97,1769,2156,1472,2432,2019
University of the West Indies at St Augustine,sta.uwi.edu,98,1794,2955,1245,2452,2019
Universidade Federal da Paraíba UFPB,www.ufpb.br,99,1804,1387,8602,1233,2019
Universidad Católica del Norte,www.ucn.cl,100,1831,3208,1825,1956,2019
(2) Universidade de São Paulo USP,www.usp.br,1,68,131,54,63,2020
(2) Universidad Nacional Autónoma de México,www.unam.mx,2,144,105,168,326,2020
Universidade Estadual de Campinas UNICAMP,www.unicamp.br,3,227,284,167,285,2020
Universidade Federal do Rio de Janeiro,ufrj.br,4,231,189,279,342,2020
Universidad de Chile,www.uchile.cl,5,304,320,359,406,2020
Universidade Estadual Paulista Júlio de Mesquita Filho,www.unesp.br,6,307,466,179,334,2020
Universidade Federal do Rio Grande do Sul UFRGS,www.ufrgs.br,7,341,403,310,421,2020
Universidad de Buenos Aires,www.uba.ar,8,378,450,440,476,2020
Universidade Federal de Minas Gerais UFMG,ufmg.br,9,389,582,261,454,2020
Universidade Federal de Santa Catarina UFSC,ufsc.br,10,400,348,434,634,2020
Pontificia Universidad Católica de Chile,www.uc.cl,11,456,806,702,395,2020
Universidad Nacional de La Plata,unlp.edu.ar,12,476,530,269,724,2020
Universidade Federal do Paraná,www.ufpr.br,13,556,614,556,775,2020
Universidade Federal Fluminense,www.uff.br,14,570,544,602,885,2020
Universidade de Brasília UNB,www.unb.br,15,572,646,475,801,2020
Universidad de los Andes Colombia,uniandes.edu.co,16,582,535,697,840,2020
Universidade Federal da Bahia,ufba.br,17,629,605,601,956,2020
Universidade Federal do Ceará,www.ufc.br,18,700,977,509,874,2020
Universidad de Puerto Rico,www.upr.edu,19,705,1042,747,763,2020
Centro de Investigación y de Estudios Avanzados del IPN CINVESTAV,www.cinvestav.mx,20,750,1741,451,622,2020
Universidade Federal de Pernambuco,www.ufpe.br,21,754,1121,606,872,2020
Universidade do Estado do Rio de Janeiro UERJ,www.uerj.br,22,757,1201,686,810,2020
Universidade Federal de São Carlos,www.ufscar.br,23,768,1448,465,816,2020
Universidade Federal do Rio Grande do Norte,ufrn.br,24,779,1040,765,959,2020
Tecnológico de Monterrey,tec.mx,25,831,1052,780,1069,2020
Universidad de Concepción,www.udec.cl,26,839,1383,762,944,2020
Instituto Politécnico Nacional,www.ipn.mx,27,841,1529,679,921,2020
Universidad de Guadalajara,www.udg.mx,28,844,691,828,1543,2020
Universidad Autónoma Metropolitana,www.uam.mx,29,917,1130,705,1359,2020
University of the West Indies,www.uwi.edu,30,946,1036,967,1575,2020
Pontificia Universidad Católica del Perú,www.pucp.edu.pe,31,949,812,1398,1658,2020
Pontificia Universidade Católica do Rio Grande do Sul PUCRS,www.pucrs.br,32,966,1242,656,1446,2020
Universidade Federal de Viçosa UFV,www.ufv.br,33,986,2329,540,1038,2020
Pontificia Universidad Javeriana,www.javeriana.edu.co,34,1051,1283,907,1527,2020
Benemérita Universidad Autónoma de Puebla,www.buap.mx,35,1059,2337,1130,973,2020
Universidad Nacional de Colombia,unal.edu.co,36,1074,456,5819,897,2020
Universidade Federal do Pará UFPA,portal.ufpa.br,37,1079,1770,820,1344,2020
Universidad Autónoma de Nuevo León,www.uanl.mx,38,1082,1197,2157,1352,2020
Universidade Federal do Espírito Santo,portal.ufes.br,39,1094,1894,854,1314,2020
Universidade Federal de Juiz de Fora UFJF,www.ufjf.br,40,1161,2529,2027,952,2020
Fundação Getulio Vargas FGV,portal.fgv.br,41,1178,586,735,2863,2020
Universidad de Santiago de Chile,www.usach.cl,42,1187,1980,964,1428,2020
Universidad Austral de Chile,www.uach.cl,43,1192,2375,1069,1388,2020
Universidade Tecnológica Federal do Paraná UTFPR,www.utfpr.edu.br,44,1198,2272,941,1388,2020
Universidad Técnica Federico Santa María,www.usm.cl,45,1251,3595,1484,896,2020
Universidade Federal de Lavras UFLA,ufla.br,46,1260,2376,776,1519,2020
Universidade Federal do ABC UFABC,www.ufabc.edu.br,47,1275,4454,787,889,2020
Universidad Nacional de Córdoba,www.unc.edu.ar,48,1288,610,5819,1066,2020
Universidade Federal de Mato Grosso,www.ufmt.br,49,1344,1564,1524,1885,2020
Universidad Autónoma del Estado de México,www.uaemex.mx,50,1348,1498,956,2187,2020
Universidad Veracruzana,www.uv.mx,51,1351,1286,1020,2362,2020
Universidad de Antioquia,www.udea.edu.co,52,1354,726,5819,1073,2020
Pontificia Universidade Católica do Paraná PUCPR,www.pucpr.br,53,1368,1992,1004,1811,2020
Universidad Autónoma de San Luis Potosí,www.uaslp.mx,54,1377,4232,952,1088,2020
Universidade Federal de São Paulo UNIFESP,www.unifesp.br,55,1383,1775,5819,583,2020
Universidad Andrés Bello,www.unab.cl,56,1387,3665,1326,1319,2020
Universidad Nacional Mayor de San Marcos,www.unmsm.edu.pe,57,1430,1511,988,2460,2020
Universidade do Vale do Rio dos Sinos UNISINOS,www.unisinos.br,58,1443,1480,1045,2395,2020
Universidade Federal de Sergipe UFS,www.ufs.br,59,1462,3124,1169,1613,2020
Universidad de Guanajuato,www.ugto.mx,60,1462,3149,1053,1635,2020
Pontificia Universidade Católica do Rio de Janeiro PUC-RIO,www.puc-rio.br,61,1465,788,5819,1245,2020
Universidade Federal de Pelotas UFPEL,portal.ufpel.edu.br,62,1466,1125,5819,929,2020
Universidade Federal do Amazonas UFAM,ufam.edu.br,63,1479,1805,1264,2203,2020
(1) Pontificia Universidad Católica de Valparaíso,www.pucv.cl,64,1500,3804,1268,1400,2020
Universidad Nacional de Mar del Plata,www.mdp.edu.ar,65,1518,3037,1115,1740,2020
Universidad de Talca,www.utalca.cl,66,1524,2803,1415,1723,2020
Universidad del Norte Barranquilla,www.uninorte.edu.co,67,1534,1530,1263,2526,2020
Universidade Federal de Itajubá UNIFEI,unifei.edu.br,68,1536,1577,1239,2385,2020
Universidade Federal de Goiás UFG,www.ufg.br,69,1539,1170,5819,1043,2020
Universidad Central de Venezuela,www.ucv.ve,70,1543,2311,1577,2015,2020
Universidad Nacional del Centro de la Provincia de Buenos Aires,www.unicen.edu.ar,71,1570,1687,1567,2356,2020
Universidad de Costa Rica,www.ucr.ac.cr,72,1577,851,5819,1487,2020
Universidade Federal de Santa Maria UFSM,www.ufsm.br,73,1579,1438,5819,968,2020
Universidad Michoacana de San Nicolás de Hidalgo,www.umich.mx,74,1597,3030,1228,1793,2020
Universidad Tecnológica Nacional,www.utn.edu.ar,75,1627,1445,2358,2526,2020
Universidade Federal do Maranhão,portais.ufma.br,76,1629,2554,1556,2054,2020
Universidad Iberoamericana,ibero.mx,77,1644,3424,2899,1364,2020
Universidade Estadual de Maringá,www.uem.br,78,1654,1030,5819,1347,2020
Universidade Federal da Paraíba UFPB,www.ufpb.br,79,1660,1270,5819,1199,2020
(3) Universidad de Puerto Rico Mayaguez,www.uprm.edu,80,1674,1388,5819,1162,2020
Universidade Federal de Ouro Preto UFOP,www.ufop.br,81,1677,3238,1712,1878,2020
Universidad del Desarrollo,www.udd.cl,82,1680,3274,1683,1950,2020
Universidad de Valparaíso,www.uv.cl,83,1708,4177,1644,1600,2020
University of the West Indies at St Augustine,sta.uwi.edu,84,1735,3076,1167,2515,2020
Universidad Nacional de San Martín Argentina,www.unsam.edu.ar,85,1756,3277,1734,2009,2020
Universidad ICESI,www.icesi.edu.co,86,1788,1229,2050,3244,2020
Universidad Adolfo Ibáñez,www.uai.cl,87,1817,3902,1356,2000,2020
Universidad Nacional de Rosario,www.unr.edu.ar,88,1821,1087,5819,1635,2020
Universidade Estadual de Londrina,www.uel.br,89,1845,1833,5819,1242,2020
Universidade Federal Rural de Pernambuco UFRPE,www.ufrpe.br,90,1850,4839,1340,1810,2020
Universidad Nacional de Tucumán,www.unt.edu.ar,91,1872,3881,1550,2328,2020
Universidad Autónoma de Yucatán,www.uady.mx,92,1892,3549,1287,2406,2020
Universidade Federal de Uberlândia,www.ufu.br,93,1900,1857,5819,1373,2020
Universidad de Colima,www.ucol.mx,94,1903,2473,1435,2934,2020
Universidad Nacional de Quilmes,www.unq.edu.ar,95,1907,2037,1987,2883,2020
Universidad Pontificia Bolivariana,www.upb.edu.co,96,1950,2581,1572,2842,2020
Universidad del Bío-Bío,www.ubiobio.cl,97,1968,3289,2019,2481,2020
Universidad EAFIT,www.eafit.edu.co,98,1974,2352,1557,3103,2020
Instituto de Matemática Pura e Aplicada IMPA,www.impa.br,99,1983,2469,3034,2546,2020
Instituto Tecnológico de Aeronáutica ITA,www.ita.br,100,1993,4369,1433,2126,2020
