Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core,Year
Addis Ababa University,www.aau.edu.et,19,1314,3026,1501,1238,2019
University of the Free State,www.ufs.ac.za,20,1459,3885,1181,1173,2019
Ain Shams University,www.asu.edu.eg,21,1504,6666,938,726,2019
Université Cadi Ayyad Marrakech,www.uca.ma,22,1515,4242,1712,1010,2019
Kenyatta University,www.ku.ac.ke,23,1565,1030,1482,2799,2019
Kwame Nkrumah University of Science & Technology,www.knust.edu.gh,24,1673,3789,1506,1615,2019
University of Nigeria,www.unn.edu.ng,25,1677,2084,1097,2254,2019
Covenant University Ota,covenantuniversity.edu.ng,26,1704,3097,1496,1801,2019
Benha University,www.bu.edu.eg,27,1728,4754,1521,1390,2019
Assiut University,www.aun.edu.eg,28,1758,6049,1094,1207,2019
Zagazig University,www.zu.edu.eg,29,1809,6892,1424,1112,2019
Université Mohammed V de Rabat,www.um5.ac.ma,30,1893,8396,1810,921,2019
University of Dar Es Salaam,www.udsm.ac.tz,31,1913,3533,1618,2180,2019
University of Tanta,www.tanta.edu.eg,32,1984,7949,1037,1179,2019
University of Zimbabwe,www.uz.ac.zw,33,2024,4436,2740,1914,2019
Helwan University,www.helwan.edu.eg,34,2045,6860,1474,1404,2019
Tshwane University of Technology,www.tut.ac.za,35,2058,5908,1701,1500,2019
Université des Frères Mentouri Constantine 1 (Ex Université Mentouri),www.umc.edu.dz,36,2061,4826,1246,2187,2019
Al Azhar University,www.azhar.edu.eg,37,2064,7083,1918,1350,2019
Obafemi Awolowo University,oauife.edu.ng,38,2077,4405,1773,2032,2019
Moi University,mu.ac.ke,39,2088,3276,1812,2463,2019
Jimma University,www.ju.edu.et,40,2092,2797,2991,2432,2019
University of Lagos,unilag.edu.ng,41,2094,4179,1710,2326,2019
Kafrelsheikh University,www.kfs.edu.eg,42,2124,6583,1507,1601,2019
Nelson Mandela University,www.mandela.ac.za,43,2166,5820,2371,1641,2019
Ahmadu Bello University,abu.edu.ng,44,2216,4395,2134,2228,2019
University of Zambia,www.unza.zm,45,2256,6334,1983,1881,2019
Universidade Eduardo Mondlane,www.uem.mz,46,2280,2323,5885,2540,2019
Mbarara University of Science and Technology,www.must.ac.ug,47,2350,3406,4153,2271,2019
Minia University,www.minia.edu.eg,48,2405,8336,1349,1734,2019
University of Mauritius,www.uom.ac.mu,49,2422,6045,2126,2125,2019
Université Abou Bekr Belkaid Tlemcen,www.univ-tlemcen.dz,50,2430,5220,2065,2475,2019
Cape Peninsula University of Technology,www.cput.ac.za,51,2451,4488,1924,2623,2019
Université d'Oran 1 Ahmed Ben Bella,www.univ-oran1.dz,52,2463,4229,4263,2266,2019
Arab Academy for Science & Technology and Maritime Transport,www.aast.edu,53,2475,5286,1991,2397,2019
Minufiya University,www.menofia.edu.eg,54,2484,9282,1532,1544,2019
University of Fort Hare,www.ufh.ac.za,55,2510,4284,2094,2652,2019
Université Mohammed Premier Oujda,webserver1.ump.ma,56,2574,10039,3698,1115,2019
University of Botswana,www.ub.bw,57,2583,5538,2474,2560,2019
Beni Suef University,www.bsu.edu.eg,58,2587,11347,1195,1307,2019
Djillali Liabes university of Sidi Bel Abbes,www.univ-sba.dz,59,2598,8995,2036,1752,2019
Fayoum University,www.fayoum.edu.eg,60,2611,9457,2030,1639,2019
British University in Egypt,www.bue.edu.eg,61,2619,8374,2561,1685,2019
Université Setif 1 Ferhat Abbas Setif,www.univ-setif.dz,62,2698,7957,2096,2254,2019
Jomo Kenyatta University of Agriculture and Technology,www.jkuat.ac.ke,63,2704,6166,1735,2734,2019
South Valley University,www.svu.edu.eg,64,2720,8778,1775,2087,2019
University of Ilorin,www.unilorin.edu.ng,65,2726,6529,1315,2637,2019
Université de Bejaia,www.univ-bejaia.dz,66,2740,9440,2031,2021,2019
University of Cape Coast,ucc.edu.gh,67,2754,7785,1711,2666,2019
Université de Batna,www.univ-batna.dz,68,2868,5473,2732,3055,2019
German University in Cairo,www.guc.edu.eg,69,2883,6656,1919,2743,2019
Université Sidi Mohammed Ben Abdellah Fes,www.usmba.ac.ma,70,2913,8826,2112,2280,2019
Université Mohamed Khider Biskra,univ-biskra.dz,71,2932,8999,1930,2540,2019
Federal University of Technology Akure,www.futa.edu.ng,72,2935,8598,1732,2419,2019
University of Khartoum,www.uofk.edu,73,2936,3391,8602,2354,2019
University of Limpopo,www.ul.ac.za,74,2956,7761,2433,2525,2019
Université d'Abomey Calavi,www.uac.bj,75,2980,8829,3378,2371,2019
Muhimbili University of Health and Allied Sciences,www.muhas.ac.tz,76,2997,9991,2900,2006,2019
University of Malawi College of Medicine Liverpool Wellcome Trust,www.medcol.mw,77,3001,5382,3065,3374,2019
Université Cheikh Anta Diop de Dakar,www.ucad.sn,78,3008,4264,8602,2125,2019
Université de M'Sila,www.univ-msila.dz,79,3032,6951,2535,3055,2019
Université Hassan II de Casablanca,www.univh2c.ma,80,3037,13438,3843,1099,2019
Sokoine University of Agriculture,www.sua.ac.tz,81,3052,10627,1353,2382,2019
Adekunle Ajasin University,aaua.edu.ng,82,3057,1064,3910,4695,2019
Mekelle University,www.mu.edu.et,83,3106,9439,2746,2220,2019
Bahir Dar University,www.bdu.edu.et,84,3123,8255,4075,2389,2019
Université des Sciences et de la Technologie Houari Boumediene,www.usthb.dz,85,3150,6728,8602,1643,2019
Suez Canal University,scuegypt.edu.eg,86,3160,7322,8602,1336,2019
Université Ibnou Zohr d'Agadir,www.uiz.ac.ma,87,3160,10463,2420,2432,2019
University of Port Harcourt,www.uniport.edu.ng,88,3182,5406,1994,3615,2019
Université Badji Mokhtar de Annaba,www.univ-annaba.dz,89,3182,12085,2630,1936,2019
Université de Sfax,univ-sfax.tn,90,3198,9202,8602,873,2019
University of Rwanda,ur.ac.rw,91,3220,7381,5547,2756,2019
University of Venda,www.univen.ac.za,92,3227,8149,2431,2832,2019
Zewail City of Science and Technology,zewailcity.edu.eg,93,3236,12073,2195,1848,2019
Université des Sciences et de la Technologie d'Oran Mohamed Boudiaf,www.univ-usto.dz,94,3252,10309,2282,2581,2019
Federal University of Technology Minna,www.futminna.edu.ng,95,3257,8297,1982,3010,2019
Nile University,nu.edu.eg,96,3259,8225,3272,2596,2019
Université de Tunis El Manar,www.utm.rnu.tn,97,3292,9993,8602,1021,2019
University of Namibia,www.unam.edu.na,98,3316,4516,8602,2560,2019
Aswan University,aswu.edu.eg,99,3329,11881,2392,2082,2019
University for Development Studies,uds.edu.gh,100,3331,7511,2734,3399,2019
University of Cape Town,www.uct.ac.za,1,265,394,225,249,2020
University of the Witwatersrand,www.wits.ac.za,2,411,714,429,347,2020
Stellenbosch University,www.sun.ac.za,3,420,622,361,448,2020
University of Pretoria,www.up.ac.za,4,441,616,466,501,2020
University of Kwazulu Natal,www.ukzn.ac.za,5,607,1349,539,490,2020
Cairo University,cu.edu.eg,6,656,1431,662,506,2020
University of Johannesburg,www.uj.ac.za,7,778,2047,711,544,2020
University of South Africa,www.unisa.ac.za,8,867,1028,957,1077,2020
University of the Western Cape,www.uwc.ac.za,9,914,1241,886,1101,2020
University of Nairobi,www.uonbi.ac.ke,10,962,1075,749,1621,2020
Alexandria University,www.alexu.edu.eg,11,981,2588,813,838,2020
Makerere University,www.mak.ac.ug,12,1020,2064,1499,1006,2020
Rhodes University,www.ru.ac.za,13,1074,1418,997,1319,2020
Mansoura University,www.mans.edu.eg,14,1103,3862,676,824,2020
University of Ghana,www.ug.edu.gh,15,1173,2442,996,1255,2020
American University in Cairo,www.aucegypt.edu,16,1196,962,1079,1995,2020
Université Cadi Ayyad Marrakech,www.uca.ma,17,1256,2855,1545,1042,2020
University of Ibadan,www.ui.edu.ng,18,1258,2158,881,1481,2020
University of the Free State,www.ufs.ac.za,19,1269,3122,1106,1118,2020
Addis Ababa University,www.aau.edu.et,20,1309,3496,1430,1204,2020
Ain Shams University,www.asu.edu.eg,21,1326,5988,767,714,2020
Covenant University Ota,covenantuniversity.edu.ng,22,1374,3297,1176,1386,2020
Assiut University,www.aun.edu.eg,23,1563,5624,842,1090,2020
Kwame Nkrumah University of Science & Technology,www.knust.edu.gh,24,1572,4079,1191,1529,2020
Benha University,www.bu.edu.eg,25,1625,4893,1098,1359,2020
Zagazig University,www.zu.edu.eg,26,1656,6483,1095,1029,2020
University of Nigeria,www.unn.edu.ng,27,1685,3390,859,2187,2020
Kenyatta University,www.ku.ac.ke,28,1687,1590,1349,3019,2020
Université Mohammed V de Rabat,www.um5.ac.ma,29,1688,7816,1157,912,2020
Obafemi Awolowo University,oauife.edu.ng,30,1742,3383,1421,1987,2020
Tanta University,tanta.edu.eg,31,1760,7618,875,1096,2020
North West University,www.nwu.ac.za,32,1802,2776,5819,859,2020
Helwan University,www.helwan.edu.eg,33,1831,6564,1174,1294,2020
University of Lagos,unilag.edu.ng,34,1836,4279,1269,2139,2020
University of Dar Es Salaam,www.udsm.ac.tz,35,1854,3726,1475,2251,2020
Tshwane University of Technology,www.tut.ac.za,36,1885,5453,1721,1400,2020
University of Khartoum,www.uofk.edu,37,1919,3801,1725,2395,2020
Nelson Mandela University,www.mandela.ac.za,38,1933,4768,2008,1696,2020
Al Azhar University,www.azhar.edu.eg,39,1938,6775,1427,1314,2020
Université des Frères Mentouri Constantine 1 (Ex Université Mentouri),www.umc.edu.dz,40,1942,5055,1113,2117,2020
Université des Sciences et de la Technologie Houari Boumediene,www.usthb.dz,41,1965,6531,1373,1581,2020
Suez Canal University,suez.edu.eg,42,1979,7096,1309,1356,2020
Université d'Oran 1 Ahmed Ben Bella,www.univ-oran1.dz,43,2012,2746,3435,2251,2020
University of Zimbabwe,www.uz.ac.zw,44,2023,4782,2416,2000,2020
University of Zambia,www.unza.zm,45,2104,5581,1613,1987,2020
Kafr El Sheikh University,www.kfs.edu.eg,46,2123,7957,1218,1546,2020
Moi University,mu.ac.ke,47,2125,3988,1670,2526,2020
Université de M'Sila,www.univ-msila.dz,48,2173,3500,2133,2863,2020
Minufiya University,www.menofia.edu.eg,49,2209,9009,1270,1449,2020
Minia University,www.minia.edu.eg,50,2229,8277,1255,1691,2020
British University in Egypt,www.bue.edu.eg,51,2268,7276,2417,1650,2020
Ahmadu Bello University,abu.edu.ng,52,2285,6204,1646,2176,2020
University of Mauritius,www.uom.ac.mu,53,2294,5699,2057,2152,2020
Arab Academy for Science & Technology and Maritime Transport,www.aast.edu,54,2315,4896,1623,2557,2020
Beni Suef University,www.bsu.edu.eg,55,2325,11234,1019,1232,2020
Cape Peninsula University of Technology,www.cput.ac.za,56,2329,4001,1633,2907,2020
Université Abou Bekr Belkaid Tlemcen,www.univ-tlemcen.dz,57,2340,5543,1838,2481,2020
Fayoum University,www.fayoum.edu.eg,58,2416,9236,1628,1677,2020
University of Botswana,www.ub.bw,59,2425,5320,2243,2608,2020
University of Fort Hare,www.ufh.ac.za,60,2440,4691,1824,2709,2020
University of Cape Coast,ucc.edu.gh,61,2448,6740,1399,2569,2020
Jomo Kenyatta University of Agriculture and Technology,www.jkuat.ac.ke,62,2457,5642,1429,2786,2020
University of Port Harcourt,www.uniport.edu.ng,63,2492,3640,1617,3726,2020
Federal University of Technology Akure,www.futa.edu.ng,64,2517,7561,1416,2296,2020
Djillali Liabes university of Sidi Bel Abbes,www.univ-sba.dz,65,2519,8989,1874,1781,2020
South Valley University,www.svu.edu.eg,66,2561,8602,1536,2117,2020
Sokoine University of Agriculture,www.sua.ac.tz,67,2567,7967,1162,2473,2020
Aswan University,aswu.edu.eg,68,2578,7334,1950,2051,2020
Université Hassan II de Casablanca,www.univh2c.ma,69,2592,12300,2496,1060,2020
Université de Bejaia,www.univ-bejaia.dz,70,2595,8855,1803,2068,2020
Université de Sfax,univ-sfax.tn,71,2633,6422,5819,855,2020
Université Sidi Mohammed Ben Abdellah Fes,www.usmba.ac.ma,72,2639,8987,1627,2117,2020
Université Cheikh Anta Diop de Dakar,www.ucad.sn,73,2661,3043,5819,2235,2020
Mekelle University,www.mu.edu.et,74,2682,8158,2107,2172,2020
University of Benin,uniben.edu,75,2700,4944,1795,3575,2020
Mbarara University of Science and Technology,www.must.ac.ug,76,2736,5184,4117,2526,2020
University of Limpopo,www.ul.ac.za,77,2782,6833,2163,2643,2020
Universidade Eduardo Mondlane,www.uem.mz,78,2815,2919,5819,2539,2020
German University in Cairo,www.guc.edu.eg,79,2827,6198,1846,2934,2020
Université Mohamed Khider Biskra,univ-biskra.dz,80,2835,8806,1655,2657,2020
Bahir Dar University,www.bdu.edu.et,81,2860,8392,3116,2419,2020
Sohag University,www.sohag-univ.edu.eg,82,2884,4825,5819,1773,2020
Université d'Abomey Calavi,uac.bj,83,2900,8910,3072,2277,2020
Adekunle Ajasin University,aaua.edu.ng,84,2901,1773,3385,4471,2020
Nile University,nu.edu.eg,85,2908,5551,3183,2668,2020
Université Kasdi Merbah Ouargla,www.univ-ouargla.dz,86,2945,4947,2441,3789,2020
Université Badji Mokhtar de Annaba,www.univ-annaba.dz,87,2956,11716,2205,1871,2020
Université Ibnou Zohr d'Agadir,www.uiz.ac.ma,88,2971,10218,1990,2385,2020
University of Venda,www.univen.ac.za,89,3009,7724,2095,2800,2020
Muhimbili University of Health and Allied Sciences,www.muhas.ac.tz,90,3028,9574,3146,2214,2020
Federal University of Technology Minna,www.futminna.edu.ng,91,3030,7987,1559,3147,2020
Université de Tunis El Manar,www.utm.rnu.tn,92,3041,9738,5819,973,2020
Zewail City of Science and Technology,zewailcity.edu.eg,93,3074,11333,2617,1763,2020
Jimma University,www.ju.edu.et,94,3118,3982,5819,2385,2020
Université des Sciences et de la Technologie d'Oran Mohamed Boudiaf,www.univ-usto.dz,95,3126,10153,2040,2562,2020
University of Rwanda,ur.ac.rw,96,3154,7296,4288,2765,2020
University of Namibia,www.unam.edu.na,97,3169,4461,5819,2526,2020
Université Abdelhamid Ibn Badis Mostaganem,www.univ-mosta.dz,98,3191,6480,1832,3937,2020
Université Ibn Tofail Kénitra,www.uit.ac.ma,99,3217,11538,2709,2496,2020
Université Moulay Ismail Meknès,www.umi.ac.ma,100,3220,10456,2381,2395,2020
