Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core,Year
King Abdullah University of Science & Technology,www.kaust.edu.sa,92,528,1536,187,333,2018
Nanjing Agricultural University / 南京农业大学,www.njau.edu.cn,93,530,765,430,520,2018
(3) Peking University Health Science Center (Beijing Medical University) / 北京大学医学部,www.bjmu.edu.cn,94,532,960,1221,357,2018
Renmin University of China / 中国人民大学,www.ruc.edu.cn,95,535,326,1195,802,2018
Hefei University of Technology / 合肥工业大学,www.hfut.edu.cn,96,541,537,1345,567,2018
Universiti Teknologi Malaysia,www.utm.my,97,543,1196,683,387,2018
Nanjing University of Science & Technology / 南京理工大学,www.njust.edu.cn,98,545,875,871,420,2018
Zhengzhou University / 郑州大学,www.zzu.edu.cn,99,549,699,1010,514,2018
China University of Mining & Technology / 中国矿业大学,www.cumt.edu.cn,100,554,804,1255,441,2018
Tsinghua University / 清华大学,www.tsinghua.edu.cn,1,33,96,111,9,2019
University of Hong Kong,www.hku.hk,2,45,135,92,4,2019
National University of Singapore,www.nus.edu.sg,3,50,92,71,29,2019
Peking University / 北京大学,www.pku.edu.cn,4,57,116,198,16,2019
University of Tokyo / 東京大学,www.u-tokyo.ac.jp,5,69,102,251,44,2019
Shanghai Jiao Tong University / 上海交通大学,www.sjtu.edu.cn,6,82,172,275,33,2019
Zhejiang University (National Che Kiang University) / 浙江大学,www.zju.edu.cn,7,83,186,201,37,2019
Nanyang Technological University,www.ntu.edu.sg,8,86,241,117,45,2019
Kyoto University / 京都大学,www.kyoto-u.ac.jp,9,104,161,167,97,2019
National Taiwan University,www.ntu.edu.tw,10,111,124,213,158,2019
(1) Seoul National University / 서울대학교,www.snu.ac.kr,11,116,252,83,79,2019
Chinese University of Hong Kong,www.cuhk.edu.hk,12,121,170,97,128,2019
Fudan University (Shanghai Medical University) / 复旦大学,www.fudan.edu.cn,13,129,175,353,83,2019
University of Science & Technology of China / 中国科学技术大学,www.ustc.edu.cn,14,134,216,254,82,2019
(2) Tel Aviv University,www.tau.ac.il,15,157,242,126,148,2019
Nanjing University / 南京大学,www.nju.edu.cn,16,163,276,334,95,2019
Wuhan University / 武汉大学,www.whu.edu.cn,17,166,222,440,132,2019
Hong Kong University of Science & Technology,www.ust.hk,18,183,240,156,213,2019
Osaka University / 大阪大学,www.osaka-u.ac.jp,19,184,311,207,164,2019
Shandong University / 山东大学,www.sdu.edu.cn,20,191,298,498,141,2019
Hebrew University of Jerusalem,www.huji.ac.il,21,193,219,98,298,2019
Huazhong University of Science & Technology / 华中科技大学,www.hust.edu.cn,22,195,391,359,70,2019
(1) Korea Advanced Institute of Science & Technology KAIST,www.kaist.ac.kr,23,198,260,234,219,2019
Harbin Institute of Technology / 哈尔滨工业大学,www.hit.edu.cn,24,201,417,343,92,2019
Xi'An Jiaotong University / 西安交通大学,www.xjtu.edu.cn,25,202,403,323,119,2019
Hong Kong Polytechnic University,www.polyu.edu.hk,26,203,333,199,160,2019
City University of Hong Kong,www.cityu.edu.hk,27,233,281,758,167,2019
Sun Yat Sen University (Zhongshan University) / 中山大学,www.sysu.edu.cn,28,237,466,423,108,2019
Tohoku University / 東北大学,www.tohoku.ac.jp,29,238,408,212,182,2019
Xiamen University / 厦门大学,www.xmu.edu.cn,30,248,295,588,252,2019
Nagoya University / 名古屋大学,www.nagoya-u.ac.jp,31,257,389,203,233,2019
Tongji University / 同济大学,www.tongji.edu.cn,32,258,459,537,139,2019
Technion Israel Institute of Technology,www.technion.ac.il,33,270,376,190,270,2019
Nankai University / 南开大学,www.nankai.edu.cn,34,283,474,497,180,2019
Tianjin University / 天津大学,www.tju.edu.cn,35,285,568,534,118,2019
Sichuan University / 四川大学,www.scu.edu.cn,36,286,490,737,146,2019
Beihang University (Beijing University of Aeronautics and Astronautics) / 北京航空航天大学,www.buaa.edu.cn,37,286,472,634,166,2019
Beijing Normal University / 北京师范大学,www.bnu.edu.cn,38,289,377,630,217,2019
Jilin University / 吉林大学,www.jlu.edu.cn,39,294,498,679,156,2019
Weizmann Institute of Science,www.weizmann.ac.il,40,295,415,110,321,2019
Southeast University / 东南大学,www.seu.edu.cn,41,296,610,431,152,2019
(1) Korea University / 고려대학교,www.korea.ac.kr,42,302,632,223,192,2019
(1) Yonsei University / 연세대학교,www.yonsei.ac.kr,43,304,672,322,184,2019
Kyushu University / 九州大学,www.kyushu-u.ac.jp,44,309,442,386,262,2019
Hokkaido University / 北海道大学,www.hokudai.ac.jp,45,312,387,321,329,2019
Central South University (Zhongnan University) / 中南大学,www.csu.edu.cn,46,320,677,672,135,2019
National Tsing Hua University Taiwan,www.nthu.edu.tw,47,330,353,396,400,2019
Keio University / 慶応義塾大学,www.keio.ac.jp,48,332,245,653,442,2019
National Cheng Kung University,web.ncku.edu.tw,49,336,354,369,420,2019
Tokyo Institute of Technology / 東京工業大学,www.titech.ac.jp,50,338,505,267,307,2019
South China University of Technology / 华南理工大学,www.scut.edu.cn,51,349,802,613,143,2019
National Chiao Tung University,www.nctu.edu.tw,52,350,293,416,509,2019
University of Malaya,www.um.edu.my,53,352,867,500,178,2019
University of Tsukuba / 筑波大学,www.tsukuba.ac.jp,54,354,418,464,373,2019
Dalian University of Technology / 大连理工大学,www.dlut.edu.cn,55,355,670,708,200,2019
Beijing Institute of Technology / 北京理工大学,www.bit.edu.cn,56,371,553,658,267,2019
Soochow University / 苏州大学,www.suda.edu.cn,57,377,839,467,195,2019
Lanzhou University / 兰州大学,www.lzu.edu.cn,58,391,450,803,361,2019
Hanyang University / 한양대학교,www.hanyang.ac.kr,59,397,779,352,310,2019
Ben Gurion University of the Negev,www.bgu.ac.il,60,398,549,351,425,2019
Chongqing University / 重庆大学,www.cqu.edu.cn,61,403,723,832,251,2019
King Saud University,ksu.edu.sa,62,415,1001,572,232,2019
University of Tehran,ut.ac.ir,63,417,925,573,284,2019
(1) University of Chinese Academy of Sciences / 中国科学院大学,www.ucas.ac.cn,64,421,2252,1241,26,2019
Northwestern Polytechnical University / 西北工业大学,www.nwpu.edu.cn,65,428,738,790,289,2019
King Abdulaziz University,www.kau.edu.sa,66,437,1803,659,102,2019
(1) Sungkyunkwan University / 성균관대학교,www.skku.edu,67,454,1593,240,202,2019
Shanghai University / 上海大学,www.shu.edu.cn,68,456,619,666,413,2019
China Agricultural University / 中国农业大学,www.cau.edu.cn,69,462,688,763,381,2019
Beijing University of Chemical Technology / 北京化工大学,www.buct.edu.cn,70,465,617,886,398,2019
University of Science & Technology Beijing / 北京科技大学,www.ustb.edu.cn,71,466,694,866,354,2019
Indian Institute of Technology Bombay,www.iitb.ac.in,72,471,588,409,549,2019
China University of Geosciences / 中国地质大学,www.cug.edu.cn,73,471,843,988,293,2019
Middle East Technical University / Orta Doğu Teknik Üniversitesi,www.metu.edu.tr,74,475,477,636,591,2019
Kobe University / 神戸大学,www.kobe-u.ac.jp,75,476,640,526,493,2019
Pohang University of Science & Technology / 포항공과대학교,www.postech.ac.kr,76,479,908,403,385,2019
Hong Kong Baptist University,www.hkbu.edu.hk,77,479,461,612,593,2019
Xidian University / 西安电子科技大学,www.xidian.edu.cn,78,481,715,894,377,2019
Hiroshima University / 広島大学,www.hiroshima-u.ac.jp,79,482,560,597,548,2019
Waseda University / 早稲田大学,www.waseda.jp,80,485,589,535,534,2019
King Abdullah University of Science & Technology,www.kaust.edu.sa,81,494,1307,189,296,2019
Renmin University of China / 中国人民大学,www.ruc.edu.cn,82,503,269,1217,749,2019
Wuhan University of Technology / 武汉理工大学,www.whut.edu.cn,83,507,643,985,434,2019
Jinan University / 暨南大学,www.jnu.edu.cn,84,509,548,973,526,2019
Chulalongkorn University,www.chula.ac.th,85,513,575,778,597,2019
(1) Hunan University / 湖南大学,www.hnu.edu.cn,86,515,1444,695,204,2019
Kyung Hee University / 경희대학교,www.khu.ac.kr,87,517,1071,522,378,2019
Northeastern University China / 东北大学,www.neu.edu.cn,88,520,764,1121,380,2019
National Central University / 國立中央大學,www.ncu.edu.tw,89,522,635,623,599,2019
Bar Ilan University,www.biu.ac.il,90,529,869,303,544,2019
Shenzhen University / 深圳大学,www.szu.edu.cn,91,532,828,706,429,2019
Nanjing University of Science & Technology / 南京理工大学,www.njust.edu.cn,92,534,947,755,374,2019
Universiti Teknologi Malaysia,www.utm.my,93,538,1410,563,376,2019
Tehran University of Medical Sciences,www.tums.ac.ir,94,550,1331,441,406,2019
National Sun Yat Sen University,www.nsysu.edu.tw,95,555,532,752,766,2019
Zhengzhou University / 郑州大学,www.zzu.edu.cn,96,557,726,1402,461,2019
Hefei University of Technology / 合肥工业大学,www.hfut.edu.cn,97,560,665,1219,506,2019
China University of Mining & Technology / 中国矿业大学,www.cumt.edu.cn,98,568,937,1569,363,2019
Nanjing Agricultural University / 南京农业大学,www.njau.edu.cn,99,571,827,932,497,2019
National Yang Ming University,web.ym.edu.tw,100,572,630,954,617,2019
Tsinghua University / 清华大学,www.tsinghua.edu.cn,1,35,92,99,6,2020
University of Hong Kong,www.hku.hk,2,42,129,81,4,2020
National University of Singapore,www.nus.edu.sg,3,51,102,65,30,2020
Peking University / 北京大学,www.pku.edu.cn,4,51,115,185,13,2020
University of Tokyo / 東京大学,www.u-tokyo.ac.jp,5,65,106,248,48,2020
Shanghai Jiao Tong University / 上海交通大学,www.sjtu.edu.cn,6,80,172,262,28,2020
Zhejiang University (National Che Kiang University) / 浙江大学,www.zju.edu.cn,7,81,208,181,33,2020
Nanyang Technological University,www.ntu.edu.sg,8,92,255,98,49,2020
Kyoto University / 京都大学,www.kyoto-u.ac.jp,9,97,163,155,98,2020
Chinese University of Hong Kong,www.cuhk.edu.hk,10,109,159,90,130,2020
Fudan University (Shanghai Medical University) / 复旦大学,www.fudan.edu.cn,11,118,192,314,84,2020
(2) Tel Aviv University,www.tau.ac.il,12,123,173,109,144,2020
National Taiwan University,www.ntu.edu.tw,13,125,138,217,170,2020
(1) Seoul National University / 서울대학교,www.snu.ac.kr,14,127,305,78,82,2020
University of Science & Technology of China / 中国科学技术大学,www.ustc.edu.cn,15,131,232,245,72,2020
Wuhan University / 武汉大学,www.whu.edu.cn,16,166,236,453,122,2020
Nanjing University / 南京大学,www.nju.edu.cn,17,169,313,320,89,2020
City University of Hong Kong,www.cityu.edu.hk,18,178,247,169,163,2020
Hong Kong University of Science & Technology,www.ust.hk,19,194,249,166,213,2020
Harbin Institute of Technology / 哈尔滨工业大学,www.hit.edu.cn,20,196,470,365,78,2020
Osaka University / 大阪大学,www.osaka-u.ac.jp,21,200,359,184,167,2020
Xi'An Jiaotong University / 西安交通大学,www.xjtu.edu.cn,22,205,439,398,102,2020
Hebrew University of Jerusalem,www.huji.ac.il,23,208,217,87,314,2020
Huazhong University of Science & Technology / 华中科技大学,www.hust.edu.cn,24,209,426,334,59,2020
Hong Kong Polytechnic University,www.polyu.edu.hk,25,211,376,197,153,2020
Shandong University / 山东大学,www.sdu.edu.cn,26,223,364,573,134,2020
Tohoku University / 東北大学,www.tohoku.ac.jp,27,235,417,193,196,2020
Sun Yat Sen University (Zhongshan University) / 中山大学,www.sysu.edu.cn,28,246,453,391,93,2020
Tianjin University / 天津大学,www.tju.edu.cn,29,248,533,482,92,2020
(1) Korea Advanced Institute of Science & Technology KAIST,www.kaist.ac.kr,30,255,418,201,236,2020
Nagoya University / 名古屋大学,www.nagoya-u.ac.jp,31,267,416,247,232,2020
Xiamen University / 厦门大学,www.xmu.edu.cn,32,268,333,588,241,2020
Southeast University / 东南大学,www.seu.edu.cn,33,270,570,495,135,2020
Sichuan University / 四川大学,www.scu.edu.cn,34,272,518,688,127,2020
Tongji University / 同济大学,www.tongji.edu.cn,35,275,434,529,132,2020
Central South University (Zhongnan University) / 中南大学,www.csu.edu.cn,36,276,625,633,108,2020
Technion Israel Institute of Technology,www.technion.ac.il,37,280,409,170,274,2020
Beihang University (Beijing University of Aeronautics and Astronautics) / 北京航空航天大学,www.buaa.edu.cn,38,283,516,619,143,2020
South China University of Technology / 华南理工大学,www.scut.edu.cn,39,292,615,541,128,2020
Beijing Normal University / 北京师范大学,www.bnu.edu.cn,40,298,435,634,204,2020
Nankai University / 南开大学,www.nankai.edu.cn,41,299,527,595,160,2020
Jilin University / 吉林大学,www.jlu.edu.cn,42,300,564,708,149,2020
Weizmann Institute of Science,www.weizmann.ac.il,43,302,407,157,338,2020
Kyushu University / 九州大学,www.kyushu-u.ac.jp,44,310,468,375,265,2020
Hokkaido University / 北海道大学,www.hokudai.ac.jp,45,315,404,317,339,2020
(1) Yonsei University / 연세대학교,www.yonsei.ac.kr,46,319,746,270,189,2020
Keio University / 慶応義塾大学,www.keio.ac.jp,47,328,228,677,450,2020
Tokyo Institute of Technology / 東京工業大学,www.titech.ac.jp,48,342,524,300,309,2020
Dalian University of Technology / 大连理工大学,www.dlut.edu.cn,49,345,666,672,185,2020
University of Tsukuba / 筑波大学,www.tsukuba.ac.jp,50,347,431,447,374,2020
Soochow University / 苏州大学,www.suda.edu.cn,51,353,774,506,176,2020
Beijing Institute of Technology / 北京理工大学,www.bit.edu.cn,52,354,581,641,228,2020
Chongqing University / 重庆大学,www.cqu.edu.cn,53,365,637,789,214,2020
National Cheng Kung University,web.ncku.edu.tw,54,368,429,401,481,2020
National Tsing Hua University Taiwan / 國立清華大學,www.nthu.edu.tw,55,368,451,415,423,2020
University of Malaya,www.um.edu.my,56,375,990,412,179,2020
National Chiao Tung University,www.nctu.edu.tw,57,380,351,452,550,2020
Ben Gurion University of the Negev,in.bgu.ac.il,58,393,597,276,425,2020
Hanyang University / 한양대학교,www.hanyang.ac.kr,59,396,877,343,298,2020
Lanzhou University / 兰州大学,www.lzu.edu.cn,60,397,497,847,364,2020
Northwestern Polytechnical University / 西北工业大学,www.nwpu.edu.cn,61,397,787,704,226,2020
King Saud University,ksu.edu.sa,62,409,1056,443,216,2020
(1) University of Chinese Academy of Sciences / 中国科学院大学,www.ucas.ac.cn,63,412,2133,1298,17,2020
(1) Sungkyunkwan University / 성균관대학교,www.skku.edu,64,414,1279,252,202,2020
University of Tehran,ut.ac.ir,65,418,1085,442,270,2020
King Abdulaziz University,www.kau.edu.sa,66,434,1976,579,95,2020
China Agricultural University / 中国农业大学,www.cau.edu.cn,67,435,628,812,375,2020
Hunan University / 湖南大学,www.hnu.edu.cn,68,438,1173,637,170,2020
China University of Geosciences / 中国地质大学,www.cug.edu.cn,69,446,870,970,258,2020
Pohang University of Science & Technology / 포항공과대학교,www.postech.ac.kr,70,455,859,383,411,2020
University of Science & Technology Beijing / 北京科技大学,www.ustb.edu.cn,71,463,795,917,307,2020
Xidian University / 西安电子科技大学,www.xidian.edu.cn,72,469,777,822,340,2020
Hiroshima University / 広島大学,www.hiroshima-u.ac.jp,73,470,589,544,559,2020
Middle East Technical University / Orta Doğu Teknik Üniversitesi,www.metu.edu.tr,74,473,503,552,607,2020
Shanghai University / 上海大学,www.shu.edu.cn,75,473,704,757,391,2020
Waseda University / 早稲田大学,www.waseda.jp,76,475,604,578,546,2020
King Abdullah University of Science & Technology,www.kaust.edu.sa,77,478,1234,246,289,2020
Kobe University / 神戸大学,www.kobe-u.ac.jp,78,479,653,583,507,2020
Shenzhen University / 深圳大学,www.szu.edu.cn,79,487,896,616,341,2020
Renmin University of China / 中国人民大学,www.ruc.edu.cn,80,500,281,1265,744,2020
Hong Kong Baptist University,www.hkbu.edu.hk,81,500,500,627,623,2020
Nanjing University of Aeronautics & Astronautics / 南京航空航天大学,www.nuaa.edu.cn,82,502,820,892,368,2020
Northeastern University China / 东北大学,www.neu.edu.cn,83,507,813,1153,342,2020
Nanjing University of Science & Technology / 南京理工大学,www.njust.edu.cn,84,510,1025,700,337,2020
Jinan University / 暨南大学,www.jnu.edu.cn,85,512,716,860,465,2020
Bar Ilan University,www.biu.ac.il,86,514,835,305,568,2020
Indian Institute of Technology Bombay,www.iitb.ac.in,87,514,786,411,553,2020
Wuhan University of Technology / 武汉理工大学,www.whut.edu.cn,88,519,811,896,390,2020
Chulalongkorn University,www.chula.ac.th,89,530,754,638,580,2020
Universiti Teknologi Malaysia,www.utm.my,90,532,1311,435,384,2020
China University of Mining & Technology / 中国矿业大学,www.cumt.edu.cn,91,536,905,1465,331,2020
Tehran University of Medical Sciences,www.tums.ac.ir,92,540,1495,345,382,2020
Pusan National University (Miryang) / 부산대학교,www.pusan.ac.kr,93,542,871,610,530,2020
Beijing University of Chemical Technology / 北京化工大学,www.buct.edu.cn,94,543,856,1029,392,2020
National Central University / 國立中央大學,www.ncu.edu.tw,95,544,636,740,626,2020
Hefei University of Technology / 合肥工业大学,www.hfut.edu.cn,96,548,789,1097,473,2020
Beijing (Northern) Jiaotong University / 北京交通大学,www.bjtu.edu.cn,97,550,979,926,403,2020
University of Haifa,www.haifa.ac.il,98,552,711,396,690,2020
(1) Kyungpook (Kyungbook) National University / 경북대학교,www.knu.ac.kr,99,552,1255,354,441,2020
National Yang Ming University,web.ym.edu.tw,100,561,506,1099,666,2020
