Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
Ecole de Mines et de la Métallurgie de Moanda E3MG,http://e3mg.ga/,1707,28970,28942,5963,6683
Exploits University,http://www.exploitsmw.com/,1708,28970,28942,5963,6683
Skynet Business College Nairobi,http://skynet.ac.ke/,1709,28970,28942,5963,6683
Université Franco Gabonaise Saint Exupéry,http://ufgse.org/,1710,28970,28942,5963,6683
Université Privée de Ouagadougou,http://univ-priveouaga.com/,1711,28970,28942,5963,6683
Benadir University,https://bu.edu.so/,1712,29100,29073,5963,6683
Université des Sciences et Technologies du Togo,http://rusta-usttg.org/,1713,29100,29073,5963,6683
Mahanaim Educational Institute College,https://mei.ac.ke/,1714,29100,29073,5963,6683
Private Institute of Central Tunisia,http://www.ict-edu.tn/,1715,29100,29073,5963,6683
Institut National des Sciences de Gestion Gabon,http://insggabon.com/,1716,29100,29073,5963,6683
Institut Supérieur des Arts et Métiers de Mahdia,http://www.isammh.rnu.tn/,1717,29100,29073,5963,6683
Institut Supérieur des Etudes Technologiques ISET Médenine,http://www.isetmd.rnu.tn/,1718,29100,29073,5963,6683
(3) Université de Sousse Institut Supérieur de Musique de Sousse,http://www.ismso.rnu.tn/,1719,29100,29073,5963,6683
UCT University Mogadishu,http://www.uct.edu.so/,1720,29100,29073,5963,6683
Keiway Mining & Technology College,http://keiwayminingtech.ac.ke/,1721,29100,29073,5963,6683
Ecole Supérieure des Sciences de l'Aliment et des Industries Agroalimentaires d'Alger,http://www.essaia.dz/,1722,29100,29073,5963,6683
École Supérieure des Sciences de l'Ingénierie Commerciale ESSIC,http://www.essic.ma/,1723,29100,29073,5963,6683
Ethiopia Adventist College,https://ethiopiaadventistcollege.org/,1724,29100,29073,5963,6683
"Université Nationale des Sciences, Technologies Ingénierie et Mathématiques Abomey",http://unstim.bj/,1725,29235,29208,5963,6683
University of Ajdabiya,https://uoa.edu.ly/ar/,1726,29235,29208,5963,6683
(3) Université de Kairouan Institut Supérieur des Arts et Métiers de Kairouan,http://www.isamk.rnu.tn/,1727,29235,29208,5963,6683
(3) Université de Kairouan Institut Supérieur des Arts et Métiers de Kasserine,http://www.isamkas.rnu.tn/,1728,29235,29208,5963,6683
Career Training Centre Nairobi,https://www.ctc.co.ke/,1729,29235,29208,5963,6683
Health International Private University,http://www.hipu.com.tn/,1730,29235,29208,5963,6683
Ecole Supérieure Privée d'Assurance et de finance ESPAF,https://www.espaf.tn/,1731,29235,29208,5963,6683
Ecole Supérieure Privée d'Ingénieurs de Monastir ESPRIMS,http://www.esprims.ens.tn/,1732,29235,29208,5963,6683
Federal College of Education Kontagora,http://www.fcekg.edu.ng/,1733,29235,29208,5963,6683
Yusufu Bala Usman College of Legal and General Studies,http://www.ybuc.edu.ng/,1734,29235,29208,5963,6683
Université des Sciences Islamiques Emir Abdelkader,http://www.univ-emir-constantine.edu.dz/,1735,29235,29208,5963,6683
University of Southern Somalia,https://uss.edu.so/,1736,29358,29331,5963,6683
Unité Universitaire de Bobo Dioulasso Université Catholique de l'Afrique de l'Ouest,http://ucao-uub.com/,1737,29358,29331,5963,6683
École Supérieure de Management Benin,https://esmbenin.com/,1738,29358,29331,5963,6683
Institut Polytechnique de Byumba,http://www.byumbapolytechnic.com/,1739,29358,29331,5963,6683
College of Electronic Technology Tripoli,https://cet.edu.ly/,1740,29358,29331,5963,6683
Chreso University,http://chresouniversity.edu.zm/,1741,29358,29331,5963,6683
Horseed International University,https://hiu.edu.so/,1742,29358,29331,5963,6683
St Bonaventure University College,http://sbuc-zm.org/,1743,29358,29331,5963,6683
Somali International University Mogadishu,https://siu.edu.so/,1744,29358,29331,5963,6683
St Paul's Hospital Millennium Medical College,https://sphmmc.edu.et/,1745,29358,29331,5963,6683
Starnet College Nairobi,https://www.starnetcolleges.com/,1746,29358,29331,5963,6683
Islamic University of Niger,http://universite-say.com/,1747,29358,29331,5963,6683
Makerere Business Institute,https://www.mbi.ac.ug/,1748,29358,29331,5963,6683
Adamu Augie College of Education Argungu,https://www.aacoe.edu.ng/,1749,29358,29331,5963,6683
Africa University for Human and Applied Science Tripoli City,https://ar.africaun.edu.ly/,1750,29358,29331,5963,6683
BBS School Gabon,https://www.bbs-school.com/,1751,29358,29331,5963,6683
Universite de Koudougou,https://www.univ-koudougou.gov.bf/,1752,29495,30844,5963,5999
Rockview University,http://www.rockview.edu.zm/,1753,29496,29469,5963,6683
Université Sagesse d’Afrique,http://www.usa.edu.bi/,1754,29496,29469,5963,6683
Jubba University of Science and Technology Mogadishu,https://justech.edu.so/,1755,29496,29469,5963,6683
Kismayo University,https://ku.edu.so/,1756,29496,29469,5963,6683
Lovedale College,http://www.lovedale.edu.za/,1757,29496,29469,5963,6683
University of Darulsalam Mogadishu,http://daarusalaamuniversity.com/,1758,29496,29469,5963,6683
Edna Aden University,http://www.ednaadanuniversity.org/,1759,29496,29469,5963,6683
Libreville International Business School,http://esm-libs.com/,1760,29496,29469,5963,6683
École Supérieure Sacre Coeur Antanimena,http://www.essca.mg/,1761,29496,29469,5963,6683
Institute of Advanced Leadership Uganda,https://ialuganda.ac.ug/,1762,29496,29469,5963,6683
Islamic University Somalia,https://www.islamicuniversity.so/,1763,29496,29469,5963,6683
Instituto Superior de Transportes e Comunicaçoes,https://www.isutc.ac.mz/,1764,29496,29469,5963,6683
African University of Management,http://aumgroupga.com/,1765,29496,29469,5963,6683
Beautiko College,https://www.beautiko.net/,1766,29496,29469,5963,6683
École des Hautes Etudes Poly Management HEP Management,https://hep.ma/,1767,29496,29469,5963,6683
State College of Basic & Remedial Studies Sokoto,https://scbrs.edu.ng/,1768,29496,29469,5963,6683
Staff Development Institute SDI,https://www.sdi.ac.mw/,1769,29496,29469,5963,6683
East Africa University Bosaso,http://www.eau.edu.so/,1770,29632,29607,5963,6683
Eldaein University,https://www.eldaeinun.edu.sd/,1771,29632,29607,5963,6683
"École Supérieure d'Administration, d'Economie, de Journalisme et des Métiers de l'Audiovisuel",http://www.esae.bj/,1772,29632,29607,5963,6683
École Supérieure de Rabat en Management et Ingénierie ESRMI,http://www.esr.ma/,1773,29632,29607,5963,6683
Federal College of Education Technical Gusau,http://www.fcegusau.edu.ng/,1774,29632,29607,5963,6683
Salaam University Mogadishu,http://salaam.edu.so/,1775,29632,29607,5963,6683
PESC College Addis Ababa,https://pesccollege.com/,1776,29632,29607,5963,6683
Université Kocc Barma,http://www.ukb.sn/,1777,29632,29607,5963,6683
Université du Faso,http://univ-faso.org/,1778,29632,29607,5963,6683
Megasize College,http://megasize.ac.bw/,1779,29632,29607,5963,6683
Mustaqbal University Mogadishu,http://mustaqbaluniversity.edu.so/,1780,29632,29607,5963,6683
Al Imra International University,http://aiu.so/,1781,29632,29607,5963,6683
Instituto Superior Politécnico Independente,https://ispi.ed.ao/,1782,29632,29607,5963,6683
Abrar University,https://abrar.edu.so/,1783,29741,29721,5963,6683
University of Bosaso,https://uob.edu.so/,1784,29741,29721,5963,6683
Université Protestante de l'Afrique de l'Ouest UPAO Benin,http://upaobenin-edu.org/,1785,29741,29721,5963,6683
Universidade Save,https://www.upmaxixe.ac.mz/,1786,29741,29721,5963,6683
Sheppard and Lapsley University of Congo UPRECO,http://upreco.org/,1787,29741,29721,5963,6683
École Supérieure de Génie Civil Verechaguine,http://www.verechaguine.com/,1788,29741,29721,5963,6683
Eagle Air Aviation College Ongata Rongai,http://www.eagleaviationcollege.ac.ke/,1789,29741,29721,5963,6683
École Supérieure de Marrakech,http://esmamaroc.ma/,1790,29741,29721,5963,6683
Frantz Fanon University Hargeisa,http://www.fanonuniversity.org/,1791,29741,29721,5963,6683
Université Nongo Conakry UNC,https://uncgn.com/,1792,29741,29721,5963,6683
International Leadership University Burundi,http://www.burundi.ilu.edu/,1793,29741,29721,5963,6683
"Cairo Higher Institute for Engineering,Computer Science and Management",https://www.chi.edu.eg/,1794,29741,29721,5963,6683
Institut Superieur des Etudes et recherches Islamiques,http://www.iseri.mr/,1795,29741,29721,5963,6683
Universidade Lusiada de Angola,https://ula.co.ao/,1796,29864,29846,5963,6683
Université Méthodiste au Katanga à Mulungwishi,http://www.umkmulungwishi.org/,1797,29864,29846,5963,6683
Université de Dédougou,https://www.univ-dedougou.gov.bf/,1798,29864,29846,5963,6683
Bell Institute of Technology Nairobi,https://www.bellinstitute.ac.ke/,1799,29864,29846,5963,6683
Université Polytechnique de Gitega,http://www.upg.edu.bi/,1800,29864,29846,5963,6683
Institut Supérieur Privé de Génie Informatique SUP ISI,http://www.supingenierie.com/,1801,29864,29846,5963,6683
Tech Zone Engineering & Business College,http://www.techzonecollege.com/,1802,29864,29846,5963,6683
University of Blantyre Synod,http://www.ubsmw.com/,1803,29864,29846,5963,6683
Université Canadienne des Arts des Sciences et du Management,http://www.ucasm.org/,1804,29864,29846,5963,6683
Sante Medical College,http://www.santemedicalcollege.edu.et/,1805,29864,29846,5963,6683
Institut Supérieur Les Cours Sonou,https://lescoursonou-university.org/,1806,29864,29846,5963,6683
Levy Mwanawasa Medical University (Chainama College of Health Sciences),http://lmmu.ac.zm/,1807,29864,29963,5963,6683
Horn of Africa University Mogadishu,http://www.hornafricauniversity.com/,1808,29864,29846,5963,6683
Monaco Institute,http://www.monaco-technology.com/,1809,29864,29846,5963,6683
Libyan Academy for Postgraduate Studies,https://www.academy.edu.ly/,1810,29981,30094,5878,6683
Al Hillal University,https://www.alhilaluniversity.so/,1811,29982,29964,5963,6683
Attahadi University,https://www.attahadi.edu.ly/,1812,29982,29964,5963,6683
Modern Benghazi University,https://mbu.edu.ly/,1813,29982,29964,5963,6683
Multimedia Academy Kenya (Nairobi Film School),http://www.multimediaacademy.org/,1814,29982,29964,5963,6683
Institut du Pétrole et du Gaz,http://www.ipg-rdc.org/,1815,29982,29964,5963,6683
Institut Supérieur de Gestion des Entreprises ISGE,http://www.isge.bi/,1816,29982,29964,5963,6683
Institut supérieur de statistique de Lubumbashi,http://www.iss-lubumbashi.org/,1817,29982,29964,5963,6683
University of East Kordofan,http://www.uek.edu.sd/,1818,29982,29964,5963,6683
Université Martin Luther King Burundi,https://umlk.net/,1819,29982,29964,5963,6683
Université de Kalemie,http://unikal.centerblog.net/,1820,29982,29964,5963,6683
Temple Gate Polytechnic Aba,https://templegatepolytechnic.edu.ng/,1821,29982,29964,5963,6683
Green Hope University,http://www.greenhopeuniversity.com/,1822,30109,30094,5963,6683
Hautes Etudes de Commerce de Gestion et d'Informatique HECGI,https://www.hecgi.ma/,1823,30109,30094,5963,6683
Sudan Technological University,http://stu.edu.sd/,1824,30109,30094,5963,6683
Oak University Zambia,https://www.oakuniversity.net/,1825,30109,30094,5963,6683
Royal College Ethiopia,http://www.royalcollegeethiopia.com/,1826,30109,30094,5963,6683
Afriford University Benin Republic,https://www.afriford.com/,1827,30109,30094,5963,6683
École Marocaine de Banque et de Commerce International MBCI,http://www.mbci.ma/,1828,30109,30094,5963,6683
Institut International de Technologie Sfax,https://iit.tn/,1829,30109,30094,5963,6683
ISCG University,https://iscg-university.com/,1830,30109,30094,5963,6683
Institut Supérieur des Sciences de l'Information et de la Communication,https://issicbenin.com/,1831,30109,30094,5963,6683
Université Emi Koussi,https://universite-emikoussi.net/,1832,30109,30094,5963,6683
Shifa University,http://www.shifauniversity.com/,1833,30109,30094,5963,6683
Somaville University Mogadishu,http://www.somaville.edu.so/,1834,30109,30094,5963,6683
Permanent Centre for Education,https://pceuganda.org/,1835,30229,30217,5963,6683
Frontier University Mogadishu,http://frontieruniversity.so/,1836,30229,30217,5963,6683
École Supérieure de Commerce et de Management Gabon,https://www.supdecom-gabon.com/,1837,30229,30217,5963,6683
Banadir State University,https://banadirstateuniversity.com/,1838,30229,30217,5963,6683
Mosa University,https://www.mosauniversity.org/,1839,30229,30217,5963,6683
Universidade Internacional do Cuanza,https://www.unic.co.ao/,1840,30229,30217,5963,6683
Université Kongo,https://universitekongo.cd/,1841,30229,30217,5963,6683
Université Omar Bongo,https://www.univ-omarbongo.ga/,1842,30337,31043,5963,5807
Université de Mwaro,http://www.umo.edu.bi/,1843,30338,30327,5963,6683
Université de Kikwit UNIKIK,https://www.universite-kikwit.com/,1844,30338,30327,5963,6683
Université Protestante de Lubumbashi,http://www.upl-univ.ac/,1845,30338,30327,5963,6683
Institut Polytechnique Africain et Centre de Formation aux Métiers Ouagadougou Burkina Faso,http://ipacfm-edu.org/,1846,30338,30327,5963,6683
École Nationale d'Administration Tchad,https://www.ena.td/,1847,30338,30327,5963,6683
Himilo University,http://www.himilouniversity.so/,1848,30338,30327,5963,6683
Aden Adde international University,https://aaiu.edu.so/,1849,30338,30327,5963,6683
Al-ma’rifa University,http://amu.edu.so/,1850,30338,30327,5963,6683
Bay University,https://bayuniversity.edu.so/,1851,30338,30327,5963,6683
Benghazi Private University,http://ben-upe.edu.ly/,1852,30338,30327,5963,6683
Mityana Agro-vet Institute,https://www.mityanagrovetinstitute.com/,1853,30338,30327,5963,6683
Lower Shabelle University,http://lowershabelleuniversity.com/,1854,30420,30409,5963,6683
Darul Hikmah University,http://dhu.edu.so/,1855,30420,30409,5963,6683
Ecole Nationale des Eaux et Forêts,http://www.enef-bf.net/,1856,30420,30409,5963,6683
École Supérieure des Réseaux Informatiques et de Management ESRIM,http://esrim-ma.com/,1857,30420,30409,5963,6683
Institut Supérieur Pédagogique de la Gombe,https://ispgombe.ac.cd/,1858,30420,30409,5963,6683
Al Hadra University,http://alhadera.edu.ly/,1859,30420,30409,5963,6683
The Lilongwe Academy International School,https://www.lilongweacademy.ac.mw/,1860,30505,30497,5963,6683
Mediterranean International University,https://ar.miu.edu.ly/,1861,30507,30498,5963,6683
Harvest University,https://harvestuniversity.edu.zm/,1862,30507,30498,5963,6683
Zamzam University,http://www.zust.edu.so/,1863,30507,30498,5963,6683
Al-Yarmouk College,http://www.yarmoukcollege.edu.sd/,1864,30507,30498,5963,6683
Université chrétienne internationale,http://www.ucidepuis1993.org/,1865,30507,30498,5963,6683
Addis Ababa Medical and Business College,https://aambc.edu.et/,1866,30507,30498,5963,6683
Al Safwa Institute of Engineering,http://alsafwa.edu.eg/,1867,30507,30498,5963,6683
St Louis African University Republic of Benin,http://www.slaub.org/,1868,30507,30498,5963,6683
Institut supérieur de technologie de Lubumbashi,http://www.istalu.ac.cd/,1869,30507,30498,5963,6683
Suptecbatis Dakar,http://suptecbatis.net/,1870,30507,30498,5963,6683
Université Adventiste de Goma,http://www.uagom.com/,1871,30610,30600,5963,6683
Université Chretienne Cardinal Malula,http://www.uccm-ispl.com/,1872,30610,30600,5963,6683
Hikma University,http://www.hikmauniversity.com/,1873,30610,30600,5963,6683
École des Hautes Etudes d'Ingénierie EHEI,http://ehei.ma/,1874,30610,30600,5963,6683
College of Computer Technology Zawiya,https://www.zcct.edu.ly/,1875,30610,30600,5963,6683
Université Panafricaine du Congo,http://www.upac-rdc.com/,1876,30610,30600,5963,6683
Universite des Hautes Technologies des Grands Lacs Goma,https://www.uhtgl.org/,1877,30610,30600,5963,6683
Université Ouaga 3S,https://univ-ouaga3s.com/,1878,30610,30600,5963,6683
Institut supérieur des techniques commerciales Lubumbashi,http://www.istia-lubumbashi.org/,1879,30610,30600,5963,6683
Institut des Techniques Avancées,https://ita-gabon.com/,1880,30610,30600,5963,6683
Université Polytechnique Integrée,http://www.upi.edu.bi/,1881,30687,30680,5963,6683
Nalut University,https://nu.edu.ly/,1882,30687,30680,5963,6683
Addis Ababa Medical University College Hargeisa,https://aamuc.com/,1883,30687,30680,5963,6683
Academy of Postgraduate Studies Eastern Province Benghazi,https://aob.edu.ly/,1884,30687,30680,5963,6683
American University of Lybia,https://www.auly.edu.ly/,1885,30687,30680,5963,6683
Université Espoir du Congo,http://uniespoircongo.org/,1886,30687,30680,5963,6683
Université des Sciences et Technologies de Lodja,https://www.ust-lodja.org/,1887,30773,30766,5963,6683
Ecotes University,https://ecotesbenin.org/,1888,30773,30766,5963,6683
Université du Kivu,http://unikivu.centerblog.net/,1889,30773,30766,5963,6683
Afram School Gabon,https://www.aframschool.com/,1890,30843,30839,5963,6683
Sri Sai College,https://thesrisaicollege.com/,1891,30848,30844,5963,6683
Kenneth Kaunda Metropolitan University,https://kkmu.edu.zm/,1892,30848,30844,5963,6683
University of Lilongwe,https://unililmw.com/,1893,30897,30894,5963,6683
Université de Moundou,http://www.univ-mdou.org/,1894,30897,30894,5963,6683
Al Jafara University,http://www.aju.edu.ly/,1895,30897,30894,5963,6683
Alassema Private University,https://www.alassemaunv.edu.ly/,1896,30897,30894,5963,6683
Riyadh International College,http://riyadhintcollege.edu.sd/,1897,30897,30894,5963,6683
University of United Popular Nations Burkina Faso,https://www.uupn-edubf.org/,1898,30944,30940,5963,6683
Ecole Supérieure de Gestion et d'Economie Numérique ESGEN,http://elearning.esgen.edu.dz/,1899,30949,30945,5963,6683
Universal Medical Collage,http://www.universaluniversitycolleges.com/,1900,30949,30945,5963,6683
Open University of Benghazi,http://www.oub.edu.ly/,1901,30949,30945,5963,6683
Miracle Technical Institute,https://www.miracletech.ac.mw/,1902,31008,31003,5963,6683
"Institut National de la Poste, des Technologies de l'Information et de la Communication",http://inptic.ga/,1903,31008,31003,5963,6683
Dorben Polytechnic,https://poly.dorben.edu.ng/,1904,31047,31043,5963,6683
Paglory University,https://paglory-university.com/,1905,31063,31060,5963,6683
Ecole Supérieure de Formation aux métiers dInformatique et de Gestion ESFIG,http://esfig.edu.ci/,1906,31076,31073,5963,6683
Ecole Normale Supérieure de Bongor,https://ensb-bongor.org/,1907,31088,31085,5963,6683
Faculty of Dentistry Khalij,http://khalijedental.com.ly/,1908,31088,31085,5963,6683
Groupe 2im,http://groupe2im.com/,1909,31088,31085,5963,6683
Université Kofi Annan de Guinee,https://ukaguinee.org/,1910,31088,31085,5963,6683
Université de l'Atlantique,http://www.universat.org/,1911,31108,31107,5963,6683
Institut Universitaire Bengono Toure Genevieve IUBTG,https://www.iubtgedu.org/,1912,31108,31107,5963,6683
University of Hebron UHB,https://uhb.ac.mw/,1913,31131,31130,5963,6683
University of Management and Technology UNIMTECH,http://unimtech.edu.sl/,1914,31131,31130,5963,6683
Daha International University,https://diu.edu.so/,1915,31142,31141,5963,6683
Institut Supérieur Maghrébin d'Optique et d'Optométrie ISMOO,http://www.ismoosarl.ma/,1916,31142,31141,5963,6683
Institution Universitaire Technologique Eudiste d'Afrique,http://iutea.edu.ci/,1917,31142,31141,5963,6683
