Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
Dongduk Women's University,https://dongduk.ac.kr/,1980,4812,7628,5963,4359
Hokkaido University of Education,https://www.hokkyodai.ac.jp/,1981,4812,4887,5963,4934
Islamic Azad University Roudehen,https://riau.ac.ir/,1982,4814,13048,3478,4579
Institute of Management Technology Ghaziabad,https://www.imt.edu/,1983,4816,6880,3675,5442
Saveetha University,https://www.saveetha.com/,1984,4817,12030,5963,3402
Hiroshima International University,https://www.hirokoku-u.ac.jp/,1985,4819,8640,5963,4163
Politeknik Negeri Lhokseumawe,http://pnl.ac.id/,1986,4822,1204,3579,6683
City University of Science & Information Technology Peshawar,http://www.cityuniversity.edu.pk/,1987,4824,13476,5963,3088
Daejeon University,https://www.dju.ac.kr/,1988,4825,9966,5963,3899
Meisei University,https://www.meisei-u.ac.jp/,1989,4828,4201,5963,5138
Northern Technical University,https://ntu.edu.iq/,1990,4828,17811,2710,3926
Sanming University,http://www.fjsmu.cn/,1991,4833,8958,5963,4115
Universitas Esa Unggul (Universitas Indonusa),https://www.esaunggul.ac.id/,1992,4834,1600,2713,6683
Northwest A & F University,https://www.nwafu.edu.cn/,1993,4838,1884,2177,6683
Deen Dayal Upadhyaya Gorakhpur University,http://ddugu.ac.in/,1994,4844,11950,3870,4719
Beibu Gulf University,https://www.bbgu.edu.cn/,1995,4844,10902,5963,3738
Bethlehem University,https://www.bethlehem.edu/,1996,4844,5338,4448,5541
Setsunan University,http://www.setsunan.ac.jp/,1997,4849,6639,5963,4629
Fukuoka Dental College,https://www.fdcnet.ac.jp/,1998,4850,10075,5963,3926
Yibin University,http://www.yibinu.edu.cn/,1999,4850,11343,5963,3664
Kerbala University/ University of Karbala,https://uokerbala.edu.iq/,2000,4855,11118,5963,3709
Islamic Azad University Tehran Medical Sciences,http://iautmu.ac.ir/,2001,4855,10061,3719,5073
Kao Yuan University,http://www.kyu.edu.tw/,2002,4858,6200,5963,4719
Sabaragamuwa University,https://www.sab.ac.lk/,2003,4864,12607,2629,4934
Amasya University,https://www.amasya.edu.tr/,2004,4865,9240,5963,4115
JECRC University Jaipur,https://jecrcuniversity.edu.in/,2005,4865,12738,5963,3346
Henan University of Animal Husbandry Economy,http://www.hnuahe.edu.cn/,2006,4871,7747,5963,4441
Islamic Azad University Qom,https://qom-iau.ac.ir/,2007,4872,12351,5963,3455
Universitas Islam Negeri UIN Sunan Ampel Surabaya,https://w3.uinsby.ac.id/,2008,4872,4143,5963,5201
International University of Business Agriculture and Technology University of Dhaka,https://iubat.edu/,2009,4872,10289,3369,5138
Fatima Jinnah Women University,https://fjwu.edu.pk/,2010,4876,11312,5963,3709
Shanghai University of Political Science and Law,http://www.shupl.edu.cn/,2011,4879,3450,5963,5342
Vanung University,https://www.vnu.edu.tw/,2012,4881,6395,5963,4719
Osaka Electro-Communication University,https://www.osakac.ac.jp/,2013,4882,6138,5963,4781
Rajamangala University of Technology Thanyaburi,https://www.rmutt.ac.th/,2014,4882,2185,1931,6683
Sindh Agriculture University,https://www.sau.edu.pk/,2015,4891,12861,2903,4883
Universitas Trisakti,http://trisakti.ac.id/,2016,4893,3955,5963,5272
Institute of Business Administration Karachi,https://iba.edu.pk/,2017,4901,5574,3283,5807
Niigata University of Health and Welfare,https://www.nuhw.ac.jp/,2018,4910,9001,5963,4269
Anhui Xinhua University / 安徽新华学院,http://www.axhu.edu.cn/,2019,4910,7940,5963,4482
Leshan Normal University,http://www1.lsnu.edu.cn/,2020,4912,7951,5963,4482
Caritas Institute of Higher Education (Caritas Francis Hsu College),https://www.cihe.edu.hk/,2021,4917,10277,5963,4032
Karaganda Technical University,https://www.kstu.kz/,2022,4918,6071,4333,5541
Pai Chai University,https://www.pcu.ac.kr/,2023,4922,7838,5963,4517
Northern University for Nationalities,https://www.nmu.edu.cn/,2024,4923,12809,5963,3473
Universitas Sanata Dharma USD Sleman,https://www.usd.ac.id/,2025,4923,5369,5963,5006
Chu Hai College of Higher Education 香港珠海學院,https://www.chuhai.edu.hk/,2026,4926,5955,5963,4883
Chiang Mai Rajabhat University,https://www.cmru.ac.th/,2027,4927,1572,3433,6683
Prefectural University of Kumamoto,https://www.pu-kumamoto.ac.jp/,2028,4927,7878,5963,4517
Universitas Terbuka,https://www.ut.ac.id/,2029,4930,4304,2192,6245
Hodeidah University,https://www.hoduniv.net.ye/,2030,4932,8596,5963,4410
Josai University,https://www.josai.ac.jp/,2031,4938,6082,5963,4883
Kazakh National Agrarian University,http://www.kaznau.kz/,2032,4938,7383,5031,5201
Maulana Abul Kalam Azad University of Technology West Bengal (West Bengal University of Technology),https://makautwb.ac.in/,2033,4938,9886,5963,4163
Thiagarajar College,https://www.tcarts.in/,2034,4945,19466,3208,3709
National Institute for Biotechnology and Genetic Engineering,http://www.nibge.org/,2035,4953,18961,4423,3346
Qom University of Technology,https://www.qut.ac.ir/,2036,4957,14827,3464,4517
Institute of Business Management Karachi,https://www.iobm.edu.pk/,2037,4957,9828,3099,5342
(3) Nanyang Technological University National Institute of Education,https://www.nie.edu.sg/,2038,4964,3499,854,6683
Nara University of Education,https://www.nara-edu.ac.jp/,2039,4970,5347,5963,5073
Hanoi School of Public Health,http://www.huph.edu.vn/,2040,4970,5347,5963,5073
Korea National Open University,https://sso.knou.ac.kr/,2041,4970,7738,5963,4629
Tongmyong University,http://www.tu.ac.kr/,2042,4974,8501,5963,4482
Hanseo University,http://www.hanseo.ac.kr/,2043,4979,10168,5963,4163
University of Aleppo,https://alepuniv.edu.sy/,2044,4980,15051,3752,4441
Kokushikan University,https://www.kokushikan.ac.jp/,2045,4985,5461,5963,5073
Southwest Medical University,https://www.swmu.edu.cn/,2046,4988,6759,5963,4843
Universitas Tarumanagara UNTAR,http://untar.ac.id/,2047,4989,7320,2424,5807
Abadan University of Medical Sciences,https://abadanums.ac.ir/,2048,4992,17656,4896,3473
Islamic Azad University Ardabil,http://www.iauardabil.ac.ir/,2049,4992,15093,5963,3102
Universitas Kristen Maranatha,https://www.maranatha.edu/,2050,4995,5168,5963,5138
Shijiazhuang University,http://www.sjzc.edu.cn/,2051,4996,4849,5963,5201
Gurukula Kangri Vishwavidyalaya,https://www.gkv.ac.in/,2052,4997,11777,2415,5272
Akademi Telkom Jakarta,https://akademitelkom.ac.id/,2053,4997,431,5963,6683
Al Mustaqbal University College,https://www.mustaqbal-college.edu.iq/,2054,5005,12533,4066,4843
Islamic Azad University Shahre Quods,http://www.qodsiau.ac.ir/,2055,5006,18486,4474,3546
Shenyang Medical College,http://www.symc.edu.cn/,2056,5006,4567,5963,5272
Changchun Institute of Technology,https://www.ccit.edu.cn/,2057,5006,3272,5963,5541
Ahlia University,https://www.ahlia.edu.bh/,2058,5009,13934,3792,4675
Universitas Komputer Indonesia UNIKOM,http://www.unikom.ac.id/,2059,5011,6639,5963,4883
Nha Trang University,http://www.ntu.edu.vn/,2060,5024,8742,4204,5342
Virtual University of Pakistan,http://www.vu.edu.pk/,2061,5027,5842,5963,5073
Duke-NUS Graduate Medical School Singapore,https://www.duke-nus.edu.sg/,2062,5031,4178,675,6683
Uttarakhand Technical University,https://uktech.ac.in/,2063,5033,10777,5963,4163
Cecos University,https://www.cecos.edu.pk/,2064,5034,12488,5316,4410
Mokwon University,https://www.mokwon.ac.kr/,2065,5034,8427,5963,4629
Matsumoto Dental University,https://www.mdu.ac.jp/,2066,5038,10998,5963,4115
Harbin University,http://www.hrbu.edu.cn/,2067,5039,3493,5963,5541
Yasuda Women's University,https://www.yasuda-u.ac.jp/,2068,5042,7300,5963,4843
Orissa University of Agriculture & Technology,https://www.ouat.nic.in/,2069,5049,10566,5963,4241
Universitas Islam Negeri Raden Intan Lampung,https://www.radenintan.ac.id/,2070,5049,2756,2269,6683
Jadara University,http://www.jadara.edu.jo/,2071,5049,15598,3447,4579
Quy Nhon University,http://www.qnu.edu.vn/,2072,5054,12826,4178,4843
Open University of Sri Lanka,https://www.ou.ac.lk/,2073,5056,9139,2455,5655
Begum Rokeya University Rangpur,http://brur.ac.bd/,2074,5058,11667,5056,4719
Tokyo University of Information Sciences,http://www.tuis.ac.jp/,2075,5058,5691,5963,5138
National University of Laos,https://nuol.edu.la/,2076,5063,10339,5963,4299
Hunan International Economics University,http://www.hieu.edu.cn/,2077,5069,4979,5963,5272
Yala Rajabhat University,https://www.yru.ac.th/,2078,5069,1699,4060,6683
(1) Sanming University / 三明学院,https://www.fjsmu.edu.cn/,2079,5074,11327,5963,4115
University College of Medical Sciences,https://ucms.ac.in/,2080,5075,12274,5963,3926
Zhejiang Textile & Fashion College (Ningbo Fashion College),http://www.zjff.edu.cn/,2081,5077,6167,5963,5073
Ling Tung University,http://www.ltu.edu.tw/,2082,5080,7640,5963,4843
Guiyang University of Chinese Medicine,https://www.gyctcm.edu.cn/,2083,5080,5032,5963,5272
Kobe Pharmaceutical University,https://www.kobepharma-u.ac.jp/,2084,5082,10054,5963,4410
Nippon Sport Science University,https://www.nittai.ac.jp/,2085,5084,5847,5963,5138
Tokyo Keizai University,https://www.tku.ac.jp/,2086,5085,4655,5963,5342
Yuanpei University of Medical Technology,https://www.ypu.edu.tw/,2087,5087,6984,5963,4934
Osaka University of Pharmaceutical Sciences,https://www.oups.ac.jp/,2088,5087,10299,5963,4359
Xi'an Aeronautical University,http://www.xaau.edu.cn/,2089,5092,8038,5963,4781
Nippon Institute of Technology,https://www.nit.ac.jp/,2090,5095,6261,5963,5073
Tohoku Fukushi University,https://www.tfu.ac.jp/,2091,5096,6658,5963,5006
(1) Huanggang Normal University / 黄冈师范学院,https://www.hgnu.cn/,2092,5099,18239,5963,2702
National College of Business Administration & Economics,https://www.ncbae.edu.pk/,2093,5104,14571,5075,4241
Christian Medical College Ludhiana,https://www.cmcludhiana.in/,2094,5105,13140,4016,4883
International University of Japan,https://www.iuj.ac.jp/,2095,5107,5453,5389,5541
(1) Jeonbuk National University,http://www.jbnu.ac.kr/,2096,5108,4541,681,6683
Royal University of Phnom Penh,http://rupp.edu.kh/,2097,5114,7552,5963,4883
Islamic Azad University Bushehr,http://www.iaubushehr.ac.ir/,2098,5121,14366,5963,3546
Skyline University College,https://www.skylineuniversity.ac.ae/,2099,5121,1725,4253,6683
Rajiv Ghandi Technical University,https://www.rgpv.ac.in/,2100,5129,8936,5963,4675
Far East University Taiwan,https://www.feu.edu.tw/,2101,5133,7300,5963,4934
Huafan University,http://www.hfu.edu.tw/,2102,5133,4433,5963,5442
Jinwen University of Science & Technology,https://www.just.edu.tw/,2103,5135,7708,5963,4883
Shiv Nadar University,https://snu.edu.in/,2104,5137,3685,1576,6683
Lala Lajpat Rai University of Veterinary and Animal Sciences,https://www.luvas.edu.in/,2105,5140,13299,3637,5006
(1) Kannur University,http://www.kannuruniversity.ac.in/,2106,5146,9042,5963,4675
Hanoi University of Civil Engineering,http://www.nuce.edu.vn/,2107,5152,7009,2581,5999
Vignan University,https://vignan.ac.in/,2108,5154,11105,3432,5342
Guru Ghasidas University,https://www.ggu.ac.in/,2109,5155,9249,4120,5442
Hebron University,https://www.hebron.edu/,2110,5158,8704,3346,5655
China University of Mining & Technology Beijing,https://www.cumtb.edu.cn/,2111,5158,2506,3260,6683
Chaudhary Devi Lal University,https://www.cdlu.ac.in:443/,2112,5162,12303,4873,4843
(3) Shanghai Jiao Tong University School of Medicine (Second Medical University),https://www.shsmu.edu.cn/,2113,5165,2359,3508,6683
Nippon Veterinary and Life Science University,https://www.nvlu.ac.jp/,2114,5167,10021,5963,4517
Islamic Azad University Sanandaj,https://www.iausdj.ac.ir/,2115,5168,13641,5963,3779
West Bengal University of Animal and Fishery Sciences,http://wbuafscl.ac.in/,2116,5174,13817,5628,4115
American University of Kuwait,https://www.auk.edu.kw/,2117,5176,9896,4274,5342
Central Agricultural University,https://www.cau.ac.in/,2118,5176,13424,3139,5138
Thai Nguyen University,http://www.tnu.edu.vn/,2119,5176,3566,5963,5655
Tsurumi University,https://www.tsurumi-u.ac.jp/,2120,5176,7243,5963,5006
Daito Bunka University,https://www.daito.ac.jp/,2121,5184,4649,5963,5442
Punyashlok Ahilyadevi Holkar Solapur University,http://www.sus.ac.in/,2122,5185,20294,4437,3517
Isra University,https://isra.edu.pk/,2123,5185,12176,5543,4517
Institut Agama Islam Negeri IAIN Kendari,http://iainkendari.ac.id/,2124,5190,2176,3844,6683
Open University Malaysia,https://www.oum.edu.my/,2125,5190,5811,3690,5999
Kinjo Gakuin University,https://www.kinjo-u.ac.jp/,2126,5196,6918,5963,5073
Yale NUS College,https://www.yale-nus.edu.sg/,2127,5203,3746,1825,6683
Okayama Prefectural University,https://www.oka-pu.ac.jp/,2128,5204,7362,5963,5006
Al Qasim Green University,https://www.uoqasim.edu.iq/,2129,5205,20402,3367,3926
Seokyeong University,https://www.skuniv.ac.kr/,2130,5205,7376,5963,5006
Institut Teknologi Telkom Purwokerto (Sekolah Tinggi Teknologi Telematika Telkom Purwokerto),https://ittelkom-pwt.ac.id/,2131,5208,2272,3781,6683
Pokhara University,https://pu.edu.np/,2132,5211,12351,4665,4934
Universitas Medan Area,https://uma.ac.id/,2133,5211,2985,2844,6683
Jawaharlal Nehru Krishi Vishwa Vidyalaya,http://jnkvv.org/,2134,5213,12920,2861,5272
Nagoya University of Commerce and Business,https://www.nucba.ac.jp:/,2135,5214,5390,4136,5999
Arak University of Technology,http://www.arakut.ac.ir/,2136,5219,18486,3392,4299
Naruto University of Education,http://www.naruto-u.ac.jp/,2137,5221,6217,5963,5201
Islamic Azad University Islamshahr,http://iiau.ac.ir/,2138,5225,15734,5963,3402
Kirkurk University,http://uokirkuk.edu.iq/,2139,5234,16582,2664,4843
Quzhou University,http://www.qzc.edu.cn/,2140,5234,10392,5963,4517
University of Jiroft,https://www.ujiroft.ac.ir/,2141,5234,18157,4457,4032
International Institute for Population Sciences,https://iipsindia.ac.in/,2142,5234,16401,5963,3258
Matsuyama University,https://www.matsuyama-u.ac.jp/,2143,5238,4839,5963,5442
Green University of Bangladesh,https://green.edu.bd/,2144,5241,11994,4517,5073
Yuxi Normal University,http://www.yxnu.edu.cn/,2145,5241,9335,5963,4719
JSS Science and Technology University,https://jssstuniv.in/,2146,5250,13866,5479,4299
Barkatullah University (Bhopal University),http://www.bubhopal.ac.in/,2147,5250,11994,5963,4241
Vietnam National University of Agriculture,https://www.vnua.edu.vn/,2148,5250,8234,2100,5999
Hainan Tropical Ocean University,http://www.hntou.edu.cn/,2149,5257,9425,5963,4719
Rajabhat Maha Sarakham University,https://www.rmu.ac.th/,2150,5265,9118,4116,5541
Al Muthanna University,https://mu.edu.iq/,2151,5265,16736,3158,4719
Şırnak University,https://www.sirnak.edu.tr/,2152,5268,12219,3928,5201
Hanoi National University of Pedagogy,https://www.hnue.edu.vn/,2153,5268,3632,2286,6683
Niigata Institute of Technology,https://www.niit.ac.jp/,2154,5270,8911,5963,4843
BMS College of Engineering,http://www.bmsce.in/,2155,5270,13866,5963,3875
Manav Rachna Vidyantariksha (International University),https://manavrachna.edu.in/,2156,5270,7370,5963,5073
Avinashilingam University for Women,https://avinuty.ac.in/,2157,5278,11854,2957,5442
Eastern University of Sri Lanka,http://www.esn.ac.lk/,2158,5280,11910,3424,5342
Kerala Veterinary and Animal Sciences University,https://www.kvasu.ac.in/,2159,5286,11151,2913,5541
Otsuma Women's University,http://www.otsuma.ac.jp/,2160,5286,7050,5963,5138
Osaka Dental University,https://www.osaka-dent.ac.jp/,2161,5290,9390,5963,4781
Baicheng Normal University,http://www.bcsfxy.com/,2162,5290,4012,5963,5655
Numazu National College of Technology,https://www.numazu-ct.ac.jp/,2163,5292,8721,5963,4883
Musashino University,https://www.musashino-u.ac.jp/,2164,5293,5631,5963,5342
Chittagong Veterinary and Animal Sciences University,https://cvasu.ac.bd/,2165,5293,14145,4005,4934
Suzhou Vocational University,https://www.jssvc.edu.cn/,2166,5293,6126,5963,5272
Rajalakshmi Engineering College,https://www.rajalakshmi.org/,2167,5297,13499,5963,3996
Tohoku Institute of Technology,https://www.tohtech.ac.jp/,2168,5297,8397,5963,4934
Mahatma Jyotiba Phule Rohilkhand University,http://mjpru.ac.in/,2169,5301,8542,4017,5655
Islamic Azad University Mahshahr,http://mhriau.ac.ir/,2170,5312,20719,2905,4163
Dr Bhim Rao Ambedkar University Agra,http://www.dbrau.org.in/,2171,5314,10694,5963,4579
Semyung University,http://www.semyung.ac.kr/,2172,5317,10183,5963,4675
Sri Chandrasekharendra Saraswathi Viswa Maha Vidyalaya,https://kanchiuniv.ac.in/,2173,5320,13140,3594,5201
German University of Technology in Oman,https://www.gutech.edu.om/,2174,5325,12153,5963,4299
Teikyo Heisei University,https://www.thu.ac.jp/,2175,5325,8210,5963,5006
Indian Institute of Science Education and Research Pune,http://www.iiserpune.ac.in/,2176,5333,5056,1026,6683
Bundelkhand University Jhansi,http://www.bujhansi.ac.in/,2177,5333,10299,5963,4675
COMSATS University Abbottabad,https://cuiatd.edu.pk/,2178,5338,16072,2041,5138
Kiang Wu Nursing College of Macau,http://www.kwnc.edu.mo/,2179,5341,6417,5963,5272
Seinan Gakuin University,http://www.seinan-gu.ac.jp/,2180,5342,5353,5963,5442
Mother Teresa Women's University,https://www.motherteresawomenuniv.ac.in/,2181,5348,10706,5963,4629
Indian Agricultural Research Institute,https://www.iari.res.in/,2182,5350,5521,771,6683
Islamic Azad University Bandar Abbas,http://iauba.ac.ir/,2183,5352,12953,5751,4441
Islamic Azad University Parand,http://piau.ac.ir/,2184,5352,15093,4498,4719
Osaka Ohtani University,https://www.osaka-ohtani.ac.jp/,2185,5358,11301,5963,4517
Institut Informatika dan Bisnis Darmajaya,https://www.darmajaya.ac.id/,2186,5362,824,5963,6683
Islamic Azad University Zanjan,http://www.iauz.ac.ir/,2187,5364,17691,5113,3996
American University of Madaba,https://aum.edu.jo/,2188,5364,13031,3873,5201
Wingate Institute,https://www.wingate.org.il/,2189,5370,10826,5963,4629
Kyoto Women's University,https://www.kyoto-wu.ac.jp/,2190,5370,6033,5963,5342
(1) Changsha University / 长沙学院,https://www.ccsu.edu.cn/,2191,5370,20602,5963,2638
(1) Ahmet Yesavi Üniversitesi International Kazakh Turkish University / Ахмет Ясауи атындағы халықаралық қазақ-түрік университеті,http://ayu.edu.tr/,2192,5374,11371,5963,4517
National Taiwan University of Arts,https://www.ntua.edu.tw/,2193,5375,3622,5963,5807
Seijo University,https://www.seijo.ac.jp/,2194,5377,6628,5963,5272
Al Madinah International University,https://www.mediu.edu.my/,2195,5379,2338,4370,6683
The Chinese University of Hong Kong Shenzhen,https://www.cuhk.edu.cn:443/,2196,5391,5015,1271,6683
Demiroğlu Bilim Üniversitesi,https://demiroglu.bilim.edu.tr/,2197,5391,12153,5963,4410
Suzuka University of Medical Science,https://www.suzuka-u.ac.jp/,2198,5391,10061,5963,4781
Aichi Prefectural University,https://www.aichi-pu.ac.jp/,2199,5395,6143,5963,5342
Patan Academy of Health Sciences,https://www.pahs.edu.np/,2200,5402,15461,5056,4482
Universitas Musamus Merauke,http://unmus.ac.id/,2201,5404,12274,5963,4410
Jai Narain Vyas University Jodhpur,http://www.jnvu.co.in/,2202,5408,12287,5963,4410
Netanya Academic College,https://www.netanya.ac.il/,2203,5410,8776,5963,5006
Hokkaido University of Science,https://www.hus.ac.jp/,2204,5416,6335,5963,5342
Komazawa University,https://www.komazawa-u.ac.jp/,2205,5416,4525,5963,5655
Foundation University Institute of Management and Computer Science,https://fui.edu.pk/,2206,5424,12321,3393,5442
Niigata University of Pharmacy and Applied Life Sciences,https://www.nupals.ac.jp/,2207,5429,11846,5963,4517
Institute of Mathematical Sciences,https://www.imsc.res.in/,2208,5429,4485,2084,6683
Mackay Junior College of Medicine Nursing and Management,http://www.mkc.edu.tw/,2209,5432,11060,5963,4675
Ningbo University of Finance and Economics,https://www.nbufe.edu.cn:443/,2210,5435,8163,5963,5138
Konan Women's University,https://www.konan-wu.ac.jp/,2211,5435,8150,5963,5138
Catholic University of Pusan,http://www.cup.ac.kr/,2212,5438,13934,5963,4115
University of Bonab,https://www.ubonab.ac.ir/,2213,5438,19612,5963,2928
Nuclear Institute for Agriculture and Biology,http://www.niab.org.pk/,2214,5445,20780,4844,3664
Miyagi University,https://www.myu.ac.jp/,2215,5446,8253,5963,5138
Aichi Shukutoku University,http://www.aasa.ac.jp/,2216,5448,6603,5963,5342
Joongbu University,https://www.joongbu.ac.kr/,2217,5450,11237,5963,4675
Taiz University,http://taiz.edu.ye/,2218,5454,18385,5817,3455
Tokyo Woman's Christian University,https://www.twcu.ac.jp/,2219,5454,5390,5963,5541
Universiti Selangor,https://www.unisel.edu.my/,2220,5456,3979,2952,6683
Tokyo Kasei University,https://www.tokyo-kasei.ac.jp/,2221,5460,7848,5963,5201
Nizam's Institute of Medical Sciences,https://nims.edu.in/,2222,5462,11887,5963,4579
Ashoka University,https://ashoka.edu.in/,2223,5462,3943,3037,6683
Hokkaido Information University,https://www.do-johodai.ac.jp/,2224,5465,9277,5963,5006
Manipal University Dubai Campus,https://www.manipaldubai.com/,2225,5470,11301,4271,5442
Yenepoya University,https://www.yenepoya.edu.in/,2226,5472,12219,5963,4517
J C Bose University of Science and Technology,https://jcboseust.ac.in/,2227,5475,16278,5751,3996
Islamic Azad University Shabestar,http://www.iaushab.ac.ir/,2228,5481,14009,4412,5073
Korea National University of Education,https://knue.ac.kr/,2229,5483,9037,5963,5073
Sukhothai Thammathirat Open University,https://www.stou.ac.th/,2230,5486,3307,3847,6683
Kansai Gaidai University,https://www.kansaigaidai.ac.jp/,2231,5486,5600,5963,5541
Rani Durgavati Vishwavidyalaya Jabalpur,http://www.rdunijbpin.org/,2232,5490,10289,5963,4883
Navsari Agricultural University,https://nau.in/,2233,5490,11281,5963,4719
Universitas Muhammadiyah Ponorogo,https://umpo.ac.id/,2234,5492,1005,5963,6683
Seowon University,https://www.seowon.ac.kr/,2235,5495,10671,5963,4843
Kanagawa Institute of Technology,https://www.kait.jp/,2236,5495,8172,5963,5201
Kongunadu Arts and Science College Coimbatore,https://www.kongunaducollege.ac.in/,2237,5495,18279,3030,4843
Kyoto Gakuen University,https://www.kuas.ac.jp/,2238,5495,7578,5963,5272
O P Jindal Global University,https://jgu.edu.in/,2239,5500,4440,2594,6683
Shangrao Normal University,http://www.sru.edu.cn/,2240,5500,11643,5963,4675
Bunkyo University,https://www.bunkyo.ac.jp/,2241,5506,4986,5963,5655
Jizzax State Pedagogika Instituti,https://jspi.uz/,2242,5510,5315,1603,6683
Sher-e- Kashmir University of Agricultural Sciences & Technology of Jammu,https://skuast.org/,2243,5512,12728,5963,4482
Dalat University,http://www.dlu.edu.vn/,2244,5515,11135,3455,5655
Kyoritsu Women's University,http://www.kyoritsu-wu.ac.jp/,2245,5515,5738,5963,5541
Lahore School of Economics,http://lahoreschoolofeconomics.edu.pk/,2246,5518,11756,5963,4675
Weifang University of Science and Technology,http://www.wfust.edu.cn/,2247,5519,9721,5963,5006
Dr Reddy's Laboratories,https://www.drreddys.com/,2248,5519,4179,3041,6683
Tongling University,https://www.tlu.edu.cn/,2249,5519,5045,5963,5655
Kobe Design University,https://english.kobe-du.ac.jp/,2250,5522,6453,5963,5442
Institution of Mechanical Engineers IMechE,https://www.imeche.org/,2251,5525,1061,5963,6683
Walchand College of Engineering Sangli,http://www.walchandsangli.ac.in/,2252,5525,16304,3593,5006
Berhampur University,http://www.bamu.nic.in/,2253,5528,11832,5963,4675
Hyogo University of Teacher Education,https://www.hyogo-u.ac.jp/,2254,5529,5819,5963,5541
Universitas Potensi Utama,https://potensi-utama.ac.id/,2255,5536,4118,3183,6683
Shenkar School of Engineering & Design,https://www.shenkar.ac.il/,2256,5540,6523,5963,5442
Central Party School of the Communist Party of China,https://www.ccps.gov.cn/,2257,5542,1076,5963,6683
Indian Institute of Science Education and Research Thiruvananthapuram,http://www.iisertvm.ac.in/,2258,5546,5466,1644,6683
Aichi University,https://www.aichi-u.ac.jp/,2259,5550,4416,5963,5807
Islamic Azad University Gachsaran,http://www.iaug.ac.ir/,2260,5554,16900,5963,3709
Sir Syed University of Engineering & Technology,https://ssuet.edu.pk/,2261,5554,8383,4509,5807
Middlesex University Dubai Campus,https://www.mdx.ac.ae/,2262,5560,9539,5963,5073
Tashkent State University of Economics,http://tsue.uz/,2263,5563,8445,2045,6245
Universitas Muslim Indonesia Makassar,https://www.umi.ac.id/,2264,5573,9154,5963,5138
Kansai University of Social Welfare,https://www.kusw.ac.jp/,2265,5573,11854,5963,4719
Hiroshima Shudo University,https://www.shudo-u.ac.jp/,2266,5577,6804,5963,5442
Sami Shamoon College of Engineering,https://www.sce.ac.il/,2267,5580,11787,2491,5807
Kazakh-British Technical University,https://kbtu.kz/,2268,5589,10617,5963,4934
(1) Chhatrapati Shahu Ji Maharaj University Kanpur,http://www.kanpuruniversity.org/,2269,5603,6953,5963,5442
Tripura University,https://www.tripurauniv.ac.in/,2270,5603,9839,5963,5073
Islamic Azad University Neishabour,http://www.iau-neyshabur.ac.ir/,2271,5609,16672,5963,3853
Patna University,https://www.patnauniversity.ac.in/,2272,5613,9416,5963,5138
Amman Arab University,https://www.aau.edu.jo/,2273,5613,13778,2746,5541
Maharashtra Institute of Technology,http://www.mitpune.com/,2274,5616,12121,5963,4719
Universitas Dr Soetomo Surabaya,https://www.unitomo.ac.id/,2275,5616,1195,5963,6683
Politeknik Negeri Ujung Pandang,https://www.poliupg.ac.id/,2276,5621,4314,3327,6683
Stamford University Bangladesh,http://www.stamforduniversity.edu.bd/,2277,5622,13375,4444,5272
Maragheh University of Medical Sciences,https://www.mrgums.ac.ir/,2278,5628,20664,5963,3035
(1) Krishna University,http://www.krishnauniversity.ac.in/,2279,5628,12534,5963,4675
Islamic Azad University Sabzevar,http://www.iaus.ac.ir/,2280,5632,12546,5963,4675
Rajamangala University of Technology Lanna,https://www.rmutl.ac.th/,2281,5633,4179,3552,6683
College of Nursing and Allied Health Sciences,https://ngha.med.sa/,2282,5635,6439,1281,6683
Emirates College for Advanced Education,https://www.ecae.ac.ae/,2283,5640,17330,4790,4629
Buriram Rajabhat University,https://www.bru.ac.th/,2284,5645,1248,5963,6683
Khyber Medical College,https://www.kmc.edu.pk/,2285,5648,15368,5963,4163
Northwestern University in Qatar,https://www.qatar.northwestern.edu/,2286,5648,6459,5963,5541
Islamic Azad University Tonekabon,http://toniau.ac.ir/,2287,5648,19057,3950,4629
Karunya Institute of Technology and Sciences,https://www.karunya.edu/,2288,5653,29964,3721,2031
Universitas Islam Negeri UIN Maulana Malik Ibrahim Malang,https://www.uin-malang.ac.id/,2289,5656,1262,5963,6683
Kagawa Nutrition University,https://www.eiyo.ac.jp/,2290,5663,7314,5963,5442
Chitkara University,https://www.chitkara.edu.in/,2291,5666,5711,1977,6683
University of Aden,http://www.aden-univ.net/,2292,5666,15282,5963,4205
Sripatum University,https://www.spu.ac.th/,2293,5668,3877,4019,6683
Shizuoka Institute of Science & Technology,https://www.sist.ac.jp/,2294,5672,7376,5963,5442
Shujitsu University,https://www.shujitsu.ac.jp/,2295,5679,10790,5963,5006
Rajamangala University of Technology Tawan-Ok,https://www.rmutto.ac.th/,2296,5685,1333,5963,6683
Metropolitan Industrial Technology College of Technology,https://www.metro-cit.ac.jp/,2297,5693,12361,5963,4781
Royal University of Bhutan,https://www.rub.edu.bt/,2298,5695,12877,4909,5272
Sui Hua University,http://www.shxy.edu.cn/,2299,5698,9504,5963,5201
Tokoha Gakuen University,https://www.tokoha-u.ac.jp/,2300,5698,8948,5963,5272
Reitaku University,https://www.reitaku-u.ac.jp/,2301,5702,5944,5963,5655
Otaru University of Commerce,https://www.otaru-uc.ac.jp/,2302,5705,5961,5963,5655
Silliman University,http://su.edu.ph/,2303,5711,6537,5604,5807
