Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
Fondazione Milano Scuole Civiche di Milano,https://fondazionemilano.eu/,2433,10823,8685,5963,6683
Hochschule für Fernsehen und Film München,https://www.hff-muenchen.de/,2434,10823,8685,5963,6683
Kamyanets Podilskiy National University /Кам'янець Подільський національний університет І Огієнка,http://kpnu.edu.ua/,2435,10823,8685,5963,6683
"Academy of Labour, Social Relations and Tourism",https://www.socosvita.kiev.ua:443/,2436,10839,15307,3527,6683
Hochschule Ravensburg Weingarten University of Applied Sciences,https://www.rwu.de/,2437,10839,14703,5963,5999
(3) Kemerovo State University Anzhero-Sudzhensk Branch,https://www.asf.ru/,2438,10839,8694,5963,6683
Institut Barcelona d’Estudis Internacionals,https://www.ibei.org/,2439,10839,9946,5751,6683
Institut des Hautes Études de Défense Nationale IHEDN,https://www.ihedn.fr/,2440,10844,8704,5963,6683
Kharkiv National University of Economics,https://www.hneu.edu.ua/,2441,10844,8697,5963,6683
Russian Christian Humanities Academy,https://rhga.ru/,2442,10844,8697,5963,6683
Robert Schumann Hochschule Düsseldorf,https://www.rsh-duesseldorf.de/,2443,10844,8704,5963,6683
Saint Petersburg State Forest Technical Academy,http://spbftu.ru/,2444,10857,12503,5963,6245
Institut National Supérieur de formation et de recherche pour éducation des jeunes handicapés et les enseignements adaptés INS HEA,https://www.inshea.fr/,2445,10857,8712,5963,6683
École normale Supérieure de Rennes,http://www.ens-rennes.fr/,2446,10857,8712,5963,6683
Polytech Nice Sophia,http://www.polytech.unice.fr/,2447,10868,8721,5963,6683
International University of Travnik,https://iu-travnik.com/,2448,10868,8721,5963,6683
Mobile University (SRH FernHochschule Riedlingen),https://www.mobile-university.de/,2449,10868,8741,5963,6683
Musik und Kunst Privatuniversität der Stadt Wien,https://www.muk.ac.at/,2450,10868,8721,5963,6683
Academy of Contemporary Music,https://www.acm.ac.uk/,2451,10868,8734,5963,6683
Cyprus College,https://www.cycollege.ac.cy/,2452,10883,12534,5963,6245
Saint Petersburg State University of Film and Television,https://www.gukit.ru/,2453,10889,8762,5963,6683
Hochschule für Musik Dresden Carl Maria Von Weber,https://www.hfmdd.de:443/,2454,10889,8762,5963,6683
Aarhus School of Architecture,https://aarch.dk/,2455,10889,8762,5963,6683
Mediterranean University Montenegro,http://unimediteran.net/,2456,10889,14780,5963,5999
Fernstudium Informatik Mechatronik und Elektrotechnik,https://www.wb-fernstudium.de/,2457,10889,8760,5963,6683
Institut Supérieur du Commerce École de Commerce,https://iscparis.com/,2458,10907,8776,5963,6683
Altai State Pedagogical University,https://www.altspu.ru/,2459,10929,8817,5963,6683
Kajaani Polytechnic,https://www.kamk.fi/,2460,10929,8816,5963,6683
Hochschule Hamm-Lippstadt,https://www.hshl.de/,2461,10929,8817,5963,6683
Hochschule für Gestaltung Schwäbisch Gmund,https://www.hfg-gmuend.de/,2462,10942,8824,5963,6683
Hochschule für Musik und Theater Rostock,https://www.hmt-rostock.de/,2463,10947,8833,5963,6683
Escola Universitària d’Hoteleria i Turisme,https://www.cett.es/,2464,10947,8847,5963,6683
IPSA École d'ingénieurs en aéronautique et spatial,https://www.ipsa.fr/,2465,10947,10277,5703,6683
Diplomatische Akademie Wien,https://www.da-vienna.ac.at/,2466,10947,8847,5963,6683
EELK Usuteaduse Instituut,https://eelk.ee/,2467,10947,8833,5963,6683
Europäische Fachhochschule,https://www.eufh.de/,2468,10947,8833,5963,6683
Bashkir Academy of Public Administration and Management,https://www.bagsurb.ru/,2469,10970,8859,5963,6683
University of Civil Protection,https://ucp.by/,2470,10970,12413,5069,6683
Fachhochschule für Angewandtes Management,https://www.fham.de/,2471,10970,8858,5963,6683
Russian University of Justice,https://rgup.ru/,2472,10979,8877,5963,6683
Kolding Design School,https://www.designskolenkolding.dk/,2473,10994,8887,5963,6683
Interregional Open Social Institute,http://mosi.ru/,2474,10994,8887,5963,6683
Royal University College of Fine Arts,https://kkh.se/,2475,11010,8911,5963,6683
Istanbul 29 Mayıs University,https://www.29mayis.edu.tr/,2476,11010,11667,5336,6683
Escola Superior de Educação Paula Frassinetti,https://www.esepf.pt/,2477,11010,12667,5963,6245
Escola Universitária Vasco da Gama,https://www.euvg.pt/,2478,11019,21383,5963,5272
Anton Bruckner Privatuniversität,https://www.bruckneruni.at/,2479,11019,8927,5963,6683
"Moscow State University Witte (Moscow Institute of Economics, Management and Law)",https://www.muiv.ru/,2480,11019,8920,5963,6683
École Nationale Supérieure du Petrole et des Moteurs,https://www.ifp-school.com/,2481,11019,8920,5963,6683
(1) Budapest Metropolitan University,https://www.metropolitan.hu/,2482,11036,8936,5963,6683
Yakutsk State Agricultural Academy,http://ysaa.ru/,2483,11036,15717,3443,6683
SRH Hohchschule Berlin (Ota Hochschule),https://www.srh-hochschule-berlin.de/,2484,11049,8958,5963,6683
Ukrainian National Forestry University,http://nltu.edu.ua/,2485,11049,8958,5963,6683
Akademie Mode & Design,https://www.amdnet.de/,2486,11049,8958,5963,6683
Leeds College of Business Management and Technology,https://leedscitycollege.ac.uk/,2487,11064,8969,5963,6683
École National Supérieure d'Architecture Marseille,https://www.marseille.archi.fr/,2488,11064,12713,5963,6245
Westminster Kingsway College,https://www.westking.ac.uk/,2489,11064,8969,5963,6683
Pontificio Ateneo S Anselmo,https://ateneo.anselmianum.com/,2490,11064,12713,5963,6245
Ural State Law Academy,http://www.usla.ru/,2491,11073,8981,5963,6683
University Eqrem Çabej Gjirokaster,http://uogj.edu.al/,2492,11079,17977,5963,5655
Popakademie Baden Württemberg University of Popular Music and Music Business,https://www.popakademie.de/,2493,11085,8993,5963,6683
Hochschule Nordhausen,https://www.hs-nordhausen.de/,2494,11097,9010,5963,6683
UCC Professional School,https://ucc.dk/,2495,11097,9010,5963,6683
Kodolányi János University College Székesfehérvár,https://www.kodolanyi.hu/,2496,11097,9010,5963,6683
(1) Aeres Hogeschool,https://www.aereshogeschool.nl/,2497,11097,9009,5963,6683
Academy of Fine Arts in Gdansk,https://www.asp.gda.pl/,2498,11110,9027,5963,6683
Lithuanian Academy of Music and Theatre,https://lmta.lt/,2499,11110,9027,5963,6683
Escola Superior de Saúde de Alcoitão,http://www.essa.pt/,2500,11110,16672,5963,5807
Rijeka Polytechnic,https://www.veleri.hr/,2501,11122,14522,4180,6683
Dnipro National University of Railway Transport named after Academician V. Lazaryan (Дніпровський національний університет залізничного транспорту імені академіка В. Лазаряна,http://diit.edu.ua/,2502,11127,9042,5963,6683
Open International University of Human Development Ukraine,https://uu.edu.ua/,2503,11137,16442,3066,6683
Szent Atanáz Greek Catholic Theological Institute Nyíregyháza,https://szentatanaz.hu/,2504,11142,9060,5963,6683
Paris College of Art,https://www.paris.edu/,2505,11147,9065,5963,6683
Academy of Music Poznan Ignacy Jana Paderewski,https://amuz.edu.pl/,2506,11147,9076,5963,6683
Geneva Business School,https://gbsge.com/,2507,11147,9065,5963,6683
Gateshead College,https://www.gateshead.ac.uk/,2508,11163,9088,5963,6683
Istanbul Esenyurt University,https://www.esenyurt.edu.tr/,2509,11163,13641,4654,6683
European School of Oncology,https://www.eso.net/,2510,11163,9087,5963,6683
Kütahya Sağlik Bilimleri Üniversitesi,https://www.ksbu.edu.tr/,2511,11163,16557,3015,6683
Institut Universitaire de France,https://www.iufrance.fr/,2512,11179,9103,5963,6683
(3) Duale Hochschule Baden-Württemberg DHBW Lörrach (Berufsakademie Lorrach),https://dhbw-loerrach.de/,2513,11179,9110,5963,6683
ESERP Business School Escuela Superior Fundación Universitaria,https://www.eserp.com/,2514,11179,9103,5963,6683
University of Economy in Bydgoszczy,http://www.wsg.byd.pl/,2515,11179,9110,5963,6683
École Espagnole Negociations Internationales Barcelona,http://www.reingex.com/,2516,11179,9103,5963,6683
Universität Speyer,https://www.uni-speyer.de/,2517,11196,9128,5963,6683
École de Commerce ISEG,https://www.iseg.fr/,2518,11202,9139,5963,6683
German International School of Management and Administration,https://www.gisma.com/,2519,11207,9154,5963,6683
École Nationale d'Ingénieurs de Saint Étienne ENISE (comUE Université de Lyon),https://www.enise.fr/,2520,11222,11327,5520,6683
Hochschule Ansbach,https://www.hs-ansbach.de/,2521,11222,9165,5963,6683
Business School Netherlands,https://www.bsn.eu/,2522,11228,9175,5963,6683
Istituto Europeo di Design Spain,https://www.ied.es/,2523,11228,9187,5963,6683
Haute École Léonard de Vinci,http://www.vinci.be/,2524,11228,9175,5963,6683
École Boulle Paris,https://ecole-boulle.org/,2525,11245,9200,5963,6683
École Nationale Supérieure de Paysage de Versailles ENSP (CY Cergy Paris Université),http://www.ecole-paysage.fr/,2526,11245,9200,5963,6683
Azerbaijan Technical University,http://www.aztu.edu.az/,2527,11256,12978,5963,6245
École Nationale Supérieure des Arts Visuels La Cambre,http://www.lacambre.be/,2528,11262,9225,5963,6683
University of Pula,https://www.unipu.hr/,2529,11262,9217,5963,6683
Pädagogische Hochschule Wien,https://www.phwien.ac.at/,2530,11277,9239,5963,6683
Agricultural University of Georgia,http://www.agruni.edu.ge/,2531,11277,16187,3350,6683
Bled School of Management,http://www.iedc.si/,2532,11277,9240,5963,6683
Académie des Technologies,https://www.academie-technologies.fr/,2533,11287,9249,5963,6683
Haute École d'Ingénierie et d'Architecture de Fribourg,https://www.heia-fr.ch/,2534,11287,9262,5963,6683
École Nationale Supérieure d'Architecture de Paris La Villette (ENSAPLV (HESAM Université),http://www.paris-lavillette.archi.fr/,2535,11287,9262,5963,6683
Poltava University of Economics and Trade,http://www.puet.edu.ua/,2536,11287,13004,5963,6245
Antwerp Maritime Academy,https://www.hzs.be/,2537,11287,9262,5963,6683
Istanbul Üniversitesi-Cerrahpaşa,https://www.istanbulc.edu.tr/,2538,11287,9262,5963,6683
Royal Danish Academy of Music,https://www.dkdm.dk/,2539,11287,9249,5963,6683
German Film and Television Academy,https://www.dffb.de/,2540,11301,9270,5963,6683
Haute École des Arts du Rhin (École Supérieure d'Art et de Design Strasbourg),http://www.hear.fr/,2541,11301,9270,5963,6683
Saint Petersburg State Agrarian University,https://spbgau.ru/,2542,11307,9286,5963,6683
Kyiv National University of Culture and Arts,http://knukim.edu.ua/,2543,11307,9277,5963,6683
Irkutsk State Railway Transport Engineering University,https://www.irgups.ru/,2544,11307,9285,5963,6683
Swedish School of Sports and Health Sciences,https://www.gih.se/,2545,11321,9295,5963,6683
Rezekne Higher School,https://www.ru.lv/,2546,11321,9295,5963,6683
(1) Sciences Po Lille Institut d'Études Politiques de Lille,http://www.sciencespo-lille.eu/,2547,11336,9317,5963,6683
Hochschule für Musik Würzburg,https://www.hfm-wuerzburg.de/,2548,11336,9317,5963,6683
Odessa National Medical University,https://onmedu.edu.ua/,2549,11336,14613,4301,6683
Loughborough College,https://www.loucoll.ac.uk/,2550,11351,9335,5963,6683
Belfast Metropolitan College,https://www.belfastmet.ac.uk/,2551,11358,9344,5963,6683
École Nationale de la Magistrature ENM,https://www.enm.justice.fr/,2552,11370,9360,5963,6683
Fife College (Adam Smith College),https://www.fife.ac.uk/,2553,11370,9360,5963,6683
Musikhochschule Trossingen,https://www.mh-trossingen.de/,2554,11370,9360,5963,6683
School of Banking and Management in Cracow,https://www.wszib.edu.pl/,2555,11389,9374,5963,6683
Fachhochschule der Wirtschaft Campus Graz,https://www.campus02.at/,2556,11389,9374,5963,6683
Fachhochschulen der Wirtschaft,https://www.fhdw.de/,2557,11389,9374,5963,6683
Sciences Po Grenoble Institut d'Études Politiques de Grenoble (Communauté Université Grenoble Alpes),http://www.sciencespo-grenoble.fr/,2558,11394,9381,5963,6683
Katholische Stiftungsfachhochschule München,https://www.ksh-muenchen.de/,2559,11394,9390,5963,6683
Business and Information Technology School BiTS Germany,http://www.bits-hochschule.de/,2560,11394,9398,5963,6683
Instituto Superior de Educação e Ciências ISEC Lisboa,https://www.iseclisboa.pt/,2561,11407,15762,5420,6245
Staedelschule Staatliche Hochschule fur Bildende Künste,https://www.staedelschule.de/,2562,11414,9405,5963,6683
École Nationale Supérieure Louis Lumière,https://www.ens-louis-lumiere.fr/,2563,11427,9425,5963,6683
Blackburn College UK,https://www.blackburn.ac.uk/,2564,11427,9425,5963,6683
Bashkir State Agricultural University,https://www.bsau.ru/,2565,11427,9423,5963,6683
Institut National de l'Audiovisuel,https://www.ina-expert.com/,2566,11440,9438,5963,6683
Sumy National Agrarian University,https://snau.edu.ua/,2567,11455,17773,2453,6683
BHMS Business & Hotel Management School Luzern,https://www.bhms.ch/,2568,11455,9454,5963,6683
Academy of Fine Arts and Design Bratislava,https://www.vsvu.sk/,2569,11455,9454,5963,6683
Staatlichen Hochschule für Musik und Darstellende Kunst Mannheim,http://www.muho-mannheim.de/,2570,11455,9454,5963,6683
Christian Institute for Higher Professional Education de Driestar,https://www.driestar-educatief.nl/,2571,11455,9454,5963,6683
École des Métiers de la Communication,https://www.efap.com/,2572,11455,9454,5963,6683
Hochschule für Medien Kommunikation und Wirtschaft,https://www.hmkw.de/,2573,11455,9469,5963,6683
École Supérieure de Commerce École de Communication IDRAC,https://www.ecoles-idrac.com/,2574,11487,9504,5963,6683
(3) Russian Academy of Business and Entrepreneurship,http://www.ex.ru/,2575,11487,9498,5963,6683
Hochschule für Künste Bremen,https://www.hfk2020.de/,2576,11487,9504,5963,6683
(3) Erasmus University Rotterdam Institute for Housing and Urban Development Studies,https://www.ihs.nl/,2577,11487,9504,5963,6683
(3) Branch of the National Research University in Volzhsky,https://www.vfmei.ru/,2578,11487,9504,5963,6683
Musikhochschule Lubeck,https://www.mh-luebeck.de/,2579,11505,9522,5963,6683
École Nationale Supérieure Sciences Appliquees et de Technologie,http://www.enssat.fr/,2580,11511,9530,5963,6683
Haute École Libre Mosane Isell,https://www.helmo.be/,2581,11511,9532,5963,6683
Hochschule für Musik Karlsruhe,https://www.hfm-karlsruhe.de/,2582,11511,9532,5963,6683
University Aleksander Xhuvani Elbasan,https://www.uniel.edu.al/,2583,11519,15629,5963,5999
(3) Technical University of Sofia Branch Plovdiv,https://www.tu-plovdiv.bg/,2584,11519,13736,4817,6683
University of Arts in Poznań,https://uap.edu.pl/,2585,11519,9552,5963,6683
Kujawy and Pomorze University in Bydgoszcz,https://kpsw.edu.pl/,2586,11533,12588,5262,6683
Muthesius Kunsthochschule,https://muthesius-kunsthochschule.de/,2587,11543,9583,5963,6683
Royal Irish Academy of Music,https://www.riam.ie/,2588,11543,9583,5963,6683
Saint Petersburg State University of Culture and Arts,https://www.spbgik.ru/,2589,11543,9583,5963,6683
Institute of Public Administration Ireland,https://www.ipa.ie/,2590,11561,9593,5963,6683
Quadriga Hochschule Berlin,https://www.quadriga.eu/,2591,11561,9593,5963,6683
Faculty of Management Koper,http://www.fm-kp.si/,2592,11577,9614,5963,6683
Conservatoire National Supérieur de Musique et de Danse de Lyon CNSMD Lyon,http://www.cnsmd-lyon.fr/,2593,11577,9614,5963,6683
Hochschule für Gesundheit,https://www.hs-gesundheit.de/,2594,11589,9634,5963,6683
University of Professional Education Heidelberg,https://www.srh.de/,2595,11589,9634,5963,6683
Institute of Technology and Business,http://www.vstecb.cz/,2596,11589,11478,5604,6683
South Gloucestershire and Stroud College (Filton College),https://www.sgscol.ac.uk/,2597,11596,9642,5963,6683
École Supérieure de Commerce Clermont,https://www.esc-clermont.fr/,2598,11596,9642,5963,6683
National Polytechnic University of Armenia,https://polytech.am/,2599,11603,13404,5963,6245
Instituto de Estudios Bursátiles,https://www.ieb.es/,2600,11616,9671,5963,6683
Scuola Politecnica di Design,https://www.scuoladesign.com/,2601,11622,9676,5963,6683
Visoka Poslovna škola Strukovnih Studija Novi Sad,http://www.vps.ns.ac.rs/,2602,11622,17427,5963,5807
Siberian State Automobile and Road Academy,https://sibadi.org/,2603,11632,9689,5963,6683
École de Communication Visuelle,https://www.ecv.fr/,2604,11632,9704,5963,6683
Algebra University College,https://www.algebra.hr/,2605,11632,9704,5963,6683
Russian Legal Academy of the Ministry of Justice,https://rpa-mu.ru/,2606,11632,9689,5963,6683
Technische Fachhochschule Georg Agrícola Bochum,https://www.thga.de/,2607,11632,9704,5963,6683
Kinneret College on the Sea of Galilee,https://www.kinneret.ac.il/,2608,11667,9730,5963,6683
Sophiahemmet University College,https://www.shh.se/,2609,11675,15811,5963,5999
(3) St Petersburg State University of Management and Economics SPbUME,https://www.spbume.ru/,2610,11675,9737,5963,6683
Riga Graduate School of Law,https://www.rgsl.edu.lv/,2611,11675,9746,5963,6683
Bifrost University,https://www.bifrost.is/,2612,11675,9746,5963,6683
Professionshøjskolen Metropol (Frederiksberg College of Education),https://www.phmetropol.dk/,2613,11687,9755,5963,6683
ROC Aventus,https://www.aventus.nl/,2614,11687,9755,5963,6683
National University of Defense of Ukraine,https://nuou.org.ua/,2615,11701,9772,5963,6683
Guildford College,https://www.guildford.ac.uk/,2616,11701,9772,5963,6683
Krasnoyarsk State University of Agriculture,http://www.kgau.ru/,2617,11711,9783,5963,6683
Linguistic University of Nizhny Novgorod,https://lunn.ru/,2618,11711,9783,5963,6683
Société Européenne pour la Formation des Ingénieurs,https://www.sefi.be/,2619,11721,9795,5963,6683
Fachhochschule Westkuste,https://www.fh-westkueste.de/,2620,11737,9815,5963,6683
Écoles de Saint-Cyr Coëtquidan,https://www.st-cyr.terre.defense.gouv.fr/,2621,11737,9816,5963,6683
University of Central Lancashire Cyprus,https://www.uclancyprus.ac.cy/,2622,11737,9816,5963,6683
Pädagogische Hochschule Luzern,https://www.phlu.ch/,2623,11752,9828,5963,6683
Technische Akademie Esslingen,https://www.tae.de/,2624,11752,9828,5963,6683
Universidade Lusófona de Humanidades e Technologias,http://www.grupolusofona.pt/,2625,11752,9828,5963,6683
Royal Danish Academy of Fine Arts School of Visual Arts,https://kunstakademiet.dk/,2626,11752,9828,5963,6683
Baku Higher Oil School,http://www.bhos.edu.az/,2627,11752,9839,5963,6683
École Catholique d'Arts et Métiers ECAM Lyon,https://www.ecam.fr:443/,2628,11765,9848,5963,6683
Krasnoyarsk State Medical University,https://krasgmu.ru/,2629,11765,9848,5963,6683
Grimsby Institute of Further & Higher Education,https://grimsby.ac.uk/,2630,11765,9848,5963,6683
Samsun Üniversitesi,https://samsun.edu.tr/,2631,11765,16672,3422,6683
École Française de Rome,https://web.efrome.it/,2632,11778,9861,5963,6683
Accademia Italiana,https://www.accademiaitaliana.com/,2633,11785,9875,5963,6683
Université Sorbonne Paris Cité (Alliance Sorbonne Paris Cité),http://www.sorbonne-paris-cite.fr/,2634,11798,9896,5963,6683
Hochschule für Telekommunikation Leipzig,https://www.hft-leipzig.de/,2635,11806,9906,5963,6683
Andrássy Universität Budapest AUB,https://www.andrassyuni.eu/,2636,11814,9918,5963,6683
Ural State Forest Engineering University,http://usfeu.ru/,2637,11820,9935,5963,6683
Moscow Metropolitan Governance University,https://mguu.ru/,2638,11820,9935,5963,6683
Art Academy of Latvia,https://www.lma.lv/,2639,11820,9926,5963,6683
Mediterranean College,https://www.medcollege.edu.gr/,2640,11835,9946,5963,6683
École des Mines de Nancy,https://mines-nancy.univ-lorraine.fr/,2641,11843,9954,5963,6683
Vilnius University of Applied Sciences,https://www.viko.lt/,2642,11843,9954,5963,6683
Saint Filaret Orthodox Christian Institute,https://sfi.ru/,2643,11851,9978,5963,6683
Center of Higher Education South Jutland,https://www.ucsyd.dk/,2644,11864,9986,5963,6683
Johan Cruyff Institute,https://johancruyffinstitute.com/,2645,11869,9997,5963,6683
Ural State Academy of Transport,http://www.usurt.ru/,2646,11869,9997,5963,6683
Diploma Private Hochschulgesellschaft,https://www.diploma.de/,2647,11869,9996,5963,6683
Ganja State University,http://gdu.edu.az/,2648,11869,16072,5963,5999
Ural State Academy of Architecture and Art,http://www.usaaa.ru/,2649,11880,10011,5963,6683
Sciences Po Aix Institut d'Études Politiques d'Aix en Provence,https://www.sciencespo-aix.fr/,2650,11880,10011,5963,6683
RISEBA University of Business Arts and Technology,https://www.riseba.lv/,2651,11890,10032,5963,6683
(3) Royal Academy of Fine Arts Artesis Hogeschool Antwerpen Fashion Department,https://antwerp-fashion.be/,2652,11903,10045,5963,6683
Hochschule für Schauspielkunst Ernst Busch Berlin,https://www.hfs-berlin.de/,2653,11911,10054,5963,6683
École Nationale Supérieure d'informatique pour industrie et entreprise,https://www.ensiie.fr/,2654,11911,10054,5963,6683
Escola Superior Artistica do Porto,http://www.esap.pt/,2655,11911,13778,5963,6245
Escuela Europea de Dirección y Empresa EUDE,https://www.eude.es/,2656,11911,10054,5963,6683
Michurinsk State Agrarian University,http://www.mgau.ru/,2657,11917,10074,5963,6683
World Technological University Moscow Technological Institute,https://mti.edu.ru/,2658,11917,10061,5963,6683
Kyiv Institute of International Economics and Business,http://www.ier.com.ua/,2659,11927,10085,5963,6683
Psychologische Hochschule Berlin,https://www.psychologische-hochschule.de/,2660,11927,10085,5963,6683
Swiss Hotel Management School,https://www.shms.com/,2661,11927,10085,5963,6683
CODE University of Applied Sciences,https://code.berlin/,2662,11943,10097,5963,6683
(1) (3) Kirovograd State Flight Academy of Ukraine,http://www.glau.kr.ua/,2663,11956,10111,5963,6683
Diplomatic Academy of Ministry of Foreign Affairs Russian Federation,https://www.dipacademy.ru/,2664,11956,10111,5963,6683
Institut Supérieur de Mécanique de Paris SUPMECA (Institut Polytechnique du Grand Paris) (CY Cergy Paris Université),https://www.supmeca.fr/,2665,11968,12655,5400,6683
Akademie der Bildenden Künste Nurnberg,https://adbk-nuernberg.de/,2666,11968,10127,5963,6683
(3) CITY College International Faculty University of Sheffield,https://citycollege.sheffield.eu/,2667,11979,10138,5963,6683
(3) Saint Tikhon's Orthodox University Department of Computer Science,http://www.pstbi.ru/,2668,11979,10148,5963,6683
Stepan Gzhytskyi National University of Veterinary Medicine and Biotechnologies Lviv,https://lvet.edu.ua/,2669,11992,19057,2044,6683
Croydon College,https://croydon.ac.uk/,2670,12002,10168,5963,6683
Grande École du Numérique,https://www.grandeecolenumerique.fr/,2671,12002,10168,5963,6683
Europäischen Fernhochschule Hamburg,https://www.euro-fh.de/,2672,12008,10182,5963,6683
Universidades Lusíada de Lisboa,https://www.lis.ulusiada.pt/,2673,12008,10175,5963,6683
École Nationale Supérieure des Beaux Arts de Lyon,http://www.ensba-lyon.fr/,2674,12017,10183,5963,6683
Zaporozhye State Medical University,http://zsmu.edu.ua/,2675,12017,10183,5963,6683
Avrasya Üniversitesi,https://www.avrasya.edu.tr/,2676,12033,12771,5389,6683
Hochschule für Forstwirtschaft Rottenburg,https://www.hs-rottenburg.net/,2677,12033,10206,5963,6683
Chuvash State Pedagogical University,http://www.chgpu.edu.ru/,2678,12045,10218,5963,6683
Ukrainian Academy of Printing,https://www.uad.lviv.ua/,2679,12045,13934,4987,6683
Caucasus University,http://cu.edu.ge/,2680,12054,10826,5878,6683
École Spéciale de Mécanique et d'Electricité ESME Sudria,https://www.esme.fr/,2681,12054,10226,5963,6683
Russian State University of Tourism and Service (Moscow University of Service),https://rguts.ru:443/,2682,12054,10226,5963,6683
Metropolitan University Belgrade,https://www.metropolitan.ac.rs/,2683,12054,10226,5963,6683
Franklin University Switzerland,https://www.fus.edu/,2684,12061,10236,5963,6683
University College of Estate Management,https://www.ucem.ac.uk/,2685,12061,10236,5963,6683
Evangelische Hochschule Rheinland Westfalen Lippe,https://www.evh-bochum.de/,2686,12066,10254,5963,6683
Nakhchivan State University,https://ndu.edu.az/,2687,12080,14009,5963,6245
National Sports Academy Vasil Levski,http://www.nsa.bg/,2688,12080,10265,5963,6683
Business School Ostrava,https://www.vspp.cz/,2689,12080,10264,5963,6683
American Farm School Thessaloniki,https://www.afs.edu.gr/,2690,12080,10265,5963,6683
Frankfurt Institute for Advanced Studies,https://fias.institute/,2691,12080,10265,5963,6683
Hochschule Kehl,https://www.hs-kehl.de/,2692,12092,10277,5963,6683
Bard College Berlin,https://berlin.bard.edu/,2693,12092,10277,5963,6683
Haute École Pedagogique du Valais Pädagogische Hochschule Wallis,http://www.hepvs.ch/,2694,12103,14032,5963,6245
Academy of Design and Arts Kharkiv,https://ksada.org:443/,2695,12111,14145,4956,6683
John von Neumann University,https://www.uni-neumann.hu/,2696,12111,10299,5963,6683
Cyprus International Institute of Management,https://www.ciim.ac.cy/,2697,12111,10299,5963,6683
International Market Institute,https://www.imi-samara.ru/,2698,12111,16367,3901,6683
Ryazan State Medical University I P Pavlov,http://www.rzgmu.ru/,2699,12124,10330,5963,6683
Lutera Akademija,http://www.lelb.lv/,2700,12124,10329,5963,6683
Academy of Performing Arts in Bratislava,https://www.vsmu.sk/,2701,12124,10312,5963,6683
Free International University of Moldova,https://ulim.md/,2702,12124,10312,5963,6683
BAU Escola Superior de Disseny,https://www.baued.es/,2703,12124,10330,5963,6683
Institut Agronomique Mediterraneen de Montpellier,http://www.iamm.fr/,2704,12124,10312,5963,6683
VIAA Zwolle (Gereformeerde Hogeschool Zwolle),https://www.viaa.nl/,2705,12142,10339,5963,6683
Katholische Fachhochschule Freiburg Hochschule für Sozialwesen,https://www.kh-freiburg.de/,2706,12142,10339,5963,6683
Kayseri Üniversitesi,https://www.kayseri.edu.tr/,2707,12151,16900,3601,6683
National University of Fine Arts and Architecture,http://naoma.edu.ua/,2708,12161,15368,4466,6683
Institute for Advanced Studies of the Investigative Committee оf the Russian Federation,http://www.academy-skrf.ru:80/,2709,12167,10378,5963,6683
Interregional Academy of Personnel Management,http://maup.com.ua/,2710,12177,10380,5963,6683
Fernfachhochschule Schweiz,https://www.ffhs.ch/,2711,12190,10409,5963,6683
Chişinău State Pedagogical University Ion Creangă,https://www.upsc.md/,2712,12190,10392,5963,6683
University of Ecology and Management in Warsaw,http://www.wseiz.pl/,2713,12190,10392,5963,6683
"École d'Ingénieurs en Physique, Électronique, Matériaux Grenoble PHELMA",https://phelma.grenoble-inp.fr/,2714,12215,10426,5963,6683
Evangelische Hochschule fur Soziale Arbeit Dresden,https://www.ehs-dresden.de/,2715,12215,10426,5963,6683
Institut Franco-Europeen de Chiropratique Paris,https://www.ifec.net/,2716,12223,10442,5963,6683
National Centre for Circus Arts (The Circus Space in London),https://www.nationalcircus.org.uk/,2717,12223,10436,5963,6683
Moscow Institute of Psychoanalysis,http://inpsycho.ru/,2718,12228,10443,5963,6683
École Supérieure de Réalisation Audiovisuelle Cinéma Son Animation ESRA (Université Côte d'Azur),https://www.esra.edu/,2719,12228,10443,5963,6683
Higher School of Safety in Poznań,https://www.wsb.net.pl/,2720,12228,10443,5963,6683
Kaunas College,https://www.kaunokolegija.lt/,2721,12236,10454,5963,6683
Escola Superior de Disseny,https://esdi.es/,2722,12236,10454,5963,6683
West Suffolk College,https://www.wsc.ac.uk/,2723,12246,10468,5963,6683
Karol Szymanowski Academy of Music in Katowice,http://www.am.katowice.pl/,2724,12246,10468,5963,6683
Pontifical University Saint Patrick's College Maynooth,https://maynoothcollege.ie/,2725,12258,10488,5963,6683
IST Hochschule für Management,https://www.ist-hochschule.de/,2726,12258,10488,5963,6683
National University of Shipbuilding Admiral Makarov,http://www.nuos.edu.ua/,2727,12267,10492,5963,6683
South Devon College,https://www.southdevon.ac.uk/,2728,12267,10492,5963,6683
Novosibirsk State University of Architecture Design and Arts,http://nsuada.ru/,2729,12279,10519,5963,6683
Ateneum Higher School in Gdańsk,https://www.ateneum.edu.pl/,2730,12279,10506,5963,6683
Eidgenössisches Hochschulinstitut für Berufsbildung,https://www.ehb.swiss/,2731,12279,10506,5963,6683
West Pomeranian Business School,https://www.zpsb.pl/,2732,12291,10520,5963,6683
State University of Land Management,http://www.guz.ru/,2733,12291,10520,5963,6683
Ecole d'Ingénieurs Paris-La Défense ESILV Pôle Universitaire Léonard de Vinci,https://www.esilv.fr/,2734,12299,10530,5963,6683
design akademie berlin,https://www.design-akademie-berlin.de/,2735,12305,10546,5963,6683
