Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
Instituto Tecnológico de Mérida,https://www.itmerida.mx/,749,7638,15664,5963,5272
Universidad Blas Pascal,https://www.ubp.edu.ar/,750,7653,7433,5963,6245
Universidade Castelo Branco,https://www.castelobranco.br/,751,7661,11192,5963,5807
Universidade Católica de Petrópolis,https://www.ucp.br/,752,7695,7541,5963,6245
(4) Windsor University School of Medicine,https://www.windsor.edu/,753,7695,7541,5963,6245
Universidad Dr Rafael Belloso Chacín,https://www.urbe.edu/,754,7704,7561,5963,6245
Universidad de Flores,https://www.uflo.edu.ar/,755,7704,11312,5963,5807
Instituto Federal de Educação Ciência e Tecnologia da Bahia IFBA,https://portal.ifba.edu.br/,756,7717,4600,5963,6683
Universidad de Moa Dr Antonio Núñez Jiménez,https://www.ismm.edu.cu/,757,7733,14458,4629,5999
Universidad Privada de Santa Cruz de la Sierra,https://www.upsa.edu.bo/,758,7768,11448,5963,5807
Serviço Nacional de Aprendizagem Industrial de Santa Catarina,http://sc.senai.br/,759,7768,4664,5963,6683
Centro Universitário do Distrito Federal UDF,https://www.udf.edu.br/,760,7783,12702,5963,5655
Universidad Xochicalco,http://www.xochicalco.edu.mx/,761,7788,15335,5963,5342
(3) Universidad de la República Facultad de Química,http://www.fq.edu.uy/,762,7807,12361,2243,6683
Fundación Universitaria Los Libertadores,https://www.ulibertadores.edu.co/,763,7812,12755,5963,5655
Instituto Federal de Educação Tecnológica do Pará IFPA,https://www.ifpa.edu.br/,764,7830,10148,3825,6683
Centro Universitario Estadual da Zona Oeste,http://www.uezo.rj.gov.br/,765,7840,15461,5963,5342
Instituto Federal de Rondônia IFRO,https://www.ifro.edu.br/,766,7857,9164,4386,6683
Senai São Paulo,http://www.sp.senai.br/,767,7866,4796,5963,6683
Universidad Nacional del Callao,https://unac.edu.pe/,768,7866,7900,5963,6245
Universidad Autónoma de Chiriquí,http://www.unachi.ac.pa/,769,7866,14728,5963,5442
Universidad Nacional Agraria,https://www.una.edu.ni/,770,7916,9399,5703,6245
Universidad Pedagógica Experimental Libertador,https://www.upel.edu.ve/,771,7916,4859,5963,6683
Instituto Nacional de Formación y Capacitación del Magisterio INAFOCAM,http://www.inafocam.edu.do/,772,7937,4891,5963,6683
Instituto Tecnológico de Tehuacan,http://www.ittehuacan.edu.mx/,773,7944,4907,5963,6683
Universidad del Valle de Atemajac,https://www.univa.mx/,774,7944,10242,5963,5999
Universidad Incca de Colombia,https://www.unincca.edu.co:443/,775,7962,10265,5963,5999
Universidad Internacional SEK Autónoma,https://usek.cl/,776,7971,16367,5963,5272
Politécnico de la Costa Atlantica,http://pca.edu.co/,777,7984,8142,5963,6245
Universidad Estatal de Bolívar,https://www.ueb.edu.ec/,778,7984,13677,5878,5655
Universidade de Cuiabá UNIC,https://www.unic.com.br/,779,7991,19002,5963,4934
Instituto AOCP,http://www.institutoaocp.org.br/,780,7991,4962,5963,6683
Universidad Católica de Salta,https://www.ucasal.edu.ar/,781,7991,8150,5963,6245
(3) Universidad de la República Facultad de Medicina,http://www.fmed.edu.uy/,782,8006,11135,3393,6683
Fundação Armando Alvares Penteado FAAP,http://www.faap.br/,783,8029,5008,5963,6683
Faculdade de Ciencias Medicas e da Saúde de Juiz de Fora SUPREMA,https://www.suprema.edu.br/,784,8050,19160,5963,4934
Instituto de Educação Superior Presidente Kennedy IFESP,https://www.ifesp.edu.br/,785,8074,5064,5963,6683
Instituto Federal de Mato Grosso do Sul IFMS,https://www.ifms.edu.br/,786,8081,10254,4040,6683
Faculdade UNIGRAN Capital,https://www.unigran.br:443/,787,8104,10571,5963,5999
Centro Universitário de Várzea Grande UNIVAG,http://www.univag.com.br/,788,8104,14366,5963,5541
Universidad Metropolitana del Ecuador,https://www.umet.edu.ec/,789,8151,10111,4226,6683
Escuela Nacional de la Judicatura República Dominicana,https://www.enj.org/,790,8173,5200,5963,6683
Instituto Tecnológico de Querétaro,http://www.itq.edu.mx/,791,8173,13476,5963,5655
Instituto Federal do Amazonas,https://www.ifam.edu.br/,792,8190,10436,4071,6683
Instituto Federal de Educação Ciência e Tecnologia do Sudeste de Minas Gerais,https://www.ifsudestemg.edu.br/,793,8190,11532,3386,6683
(3) Universidad de San Buenaventura Medellín,https://www.usbmed.edu.co/,794,8222,11548,3411,6683
Universidad del Norte Paraguay,http://www.uninorte.edu.py/,795,8237,10813,5963,5999
Universidad Nacional Toribio Rodríguez de Mendoza de Amazonas,https://www.untrm.edu.pe/,796,8246,15114,4813,5999
FUCAPE Business School,https://fucape.br/,797,8275,13641,5963,5655
Instituto Federal de Educação Ciência e Tecnologia do Triangulo Mineiro IFTM,https://iftm.edu.br/,798,8299,11616,3468,6683
Northern Caribbean University,https://www.ncu.edu.jm/,799,8315,10947,5963,5999
Institucion Universitaria Antonio Jose Camacho,http://www.uniajc.edu.co/,800,8332,14806,5963,5541
Fundación Universitaria Católica del Norte,https://www.ucn.edu.co/,801,8353,5442,5963,6683
Universidad Nacional de Educación,http://www.une.edu.pe/,802,8353,12620,5963,5807
Pontificia Universidad Javeriana Cali,https://www.javerianacali.edu.co/,803,8375,5469,5963,6683
UNIREMINGTON,https://www.uniremington.edu.co/,804,8394,13866,5963,5655
Universidad de Boyacá,https://www.uniboyaca.edu.co/,805,8404,11118,5963,5999
(3) Universidad Santo Tomás Bucaramanga,http://www.ustabuca.edu.co/,806,8430,12287,3188,6683
Universidad de Investigación y Desarrollo UDI,https://web.udi.edu.co/,807,8430,12072,5231,6245
Universidad de la Salle Bajio,http://bajio.delasalle.edu.mx/,808,8430,9746,4676,6683
Universidad del Sagrado Corazón,https://www.sagrado.edu/,809,8499,5669,5963,6683
Universidade Tuiuti do Paraná UTP,https://www.tuiuti.edu.br/,810,8514,12920,5963,5807
Instituto Tecnológico de Usulután,https://www.itu.edu.sv/,811,8533,5713,5963,6683
Universidade do Estado do Pará UEPA,http://www.uepa.pa.gov.br/,812,8533,24864,5963,4163
Universidad Tecnológica de Santiago,http://www.utesa.edu/,813,8549,12990,5963,5807
Universidad Nacional Experimental de Guayana,https://www.uneg.edu.ve/,814,8549,14229,5963,5655
Instituto Federal de Educação Ciência e Tecnologia do Maranhão IFMA,https://portal.ifma.edu.br/,815,8598,9304,5963,6245
Universidad Politécnica de Sinaloa,http://www.upsin.edu.mx/,816,8603,18385,5574,5442
Universidad Autónoma de Encarnación,https://www.unae.edu.py/,817,8627,5852,5963,6683
Centro Universitário Leonardo da Vinci UNIASSELVI,https://portal.uniasselvi.com.br/,818,8636,9381,5963,6245
Universidad del Istmo Panamá,https://www.udelistmo.edu/,819,8662,17115,5963,5342
Faculdade de Belém FABEL,http://fabelnet.com.br/,820,8681,5913,5963,6683
Universidad del Norte Santo Tomás de Aquino,https://www.unsta.edu.ar/,821,8708,11726,5963,5999
Instituto Federal do Norte de Minas Gerais,https://ifnmg.edu.br:443/,822,8714,11135,4226,6683
Faculdade Christus Unichristus,https://unichristus.edu.br/,823,8714,11742,5963,5999
Universidad Don Bosco El Salvador,http://www.udb.edu.sv/,824,8727,10765,5751,6245
Corporación Universitaria Rafael Nuñez,https://www.curn.edu.co/,825,8733,14571,5963,5655
Escuela Nacional Superior de Ballet,http://www.ensb.edu.pe/,826,8733,5974,5963,6683
Centro Nacional de Alta Tecnología,https://www.cenat.ac.cr/,827,8733,5966,5963,6683
Faculdades de Taquara FACCAT,https://www2.faccat.br/,828,8769,9175,5146,6683
Fundación Universitaria Agraria de Colombia UNIAGRARIA,https://www.uniagraria.edu.co/,829,8787,15865,4916,5999
Faculdade Assis Gurgacz FAG,https://www.fag.edu.br/,830,8787,9625,5963,6245
Senac Rio Grande do Sul,https://portal.senacrs.com.br/,831,8802,6055,5963,6683
Universidad Nacional de San Cristóbal de Huamanga,https://www.unsch.edu.pe/,832,8830,11910,5963,5999
FIA Business School,https://fia.com.br/,833,8830,6093,5963,6683
Politécnico Colombiano Jaime Isaza Cadavid,https://politecnicojic.edu.co/,834,8850,11935,5963,5999
Instituto Tecnológico de las Américas,https://www.itla.edu.do/,835,8855,6125,5963,6683
Unicatólica Quixadá,http://unicatolicaquixada.edu.br/,836,8877,6149,5963,6683
Universidad Adventista de Chile,https://www.unach.cl/,837,8950,13624,5963,5807
(4) University of Medicine and Health Sciences UMHS,https://www.umhs-sk.org/,838,8962,9918,5963,6245
FLACSO Chile Facultad Latinoamericana de Ciencias Sociales,http://www.flacsochile.org/,839,8978,12121,5963,5999
Universidad Antonio Ruíz de Montoya,https://www.uarm.edu.pe/,840,8985,12136,5963,5999
Instituto Federal de Ciência e Tecnologia de Sergipe IFS,http://www.ifs.edu.br/,841,8993,11357,4338,6683
Instituto Interamericano de Derechos Humanos,https://www.iidh.ed.cr/,842,8993,6304,5963,6683
Fundação Dom Cabral FDC,https://www.fdc.org.br/,843,9023,6361,5963,6683
Universidad Nacional de Ingeniería,https://www.uni.edu.ni/,844,9099,10111,5963,6245
Universidade do Vale do Sapucai,http://www.univas.edu.br/,845,9099,15150,5963,5655
Fundación Universitaria Autónoma de las Américas,https://www.uam.edu.co/,846,9121,15598,5662,5807
Universidad Casa Grande,https://www.casagrande.edu.ec/,847,9163,12414,5963,5999
Instituto Tecnológico de León Guanajuato,https://www.itleon.edu.mx/,848,9178,16304,5963,5541
Centro Universitário Salesiano de São Paulo UNISAL,https://unisal.br/,849,9266,7822,5751,6683
Centro Universitário Barão de Mauá,https://www.baraodemaua.br/,850,9302,14166,5963,5807
Universidad Politécnica de Tulancingo,http://www.upt.edu.mx/,851,9322,20080,5442,5442
Universidad Nacional de Chilecito,https://www.undec.edu.ar/,852,9346,15534,5963,5655
Centro Paula Souza,https://www.cps.sp.gov.br/,853,9346,6766,5963,6683
Universidad Pedagógica Nacional Argentina,https://unipe.edu.ar/,854,9412,6841,5963,6683
Centro Universitario Metodista IPA,https://www.ipametodista.edu.br/,855,9424,18385,5963,5342
Universidad Agraria del Ecuador,http://www.uagraria.edu.ec/,856,9433,15888,5703,5807
Centro Universitário de Franca UNI-FACEF,https://www.unifacef.com.br/,857,9441,12790,5963,5999
Fundação Universidade do Tocantins UNITINS,https://www.unitins.br/,858,9441,10582,5963,6245
Universidad Católica Sedes Sapientiae,https://www.ucss.edu.pe/,859,9489,11301,5878,6245
Universidad La Gran Colombia,https://www.ugc.edu.co/,860,9489,10998,4848,6683
Escuela Naval de Cadetes Almirante Padilla,https://www.escuelanaval.edu.co/,861,9506,15792,5963,5655
(3) Universidad Santo Tomás Abierta y a Distancia,https://www.ustadistancia.edu.co/,862,9506,13517,3484,6683
Instituto Federal de Educação Ciência e Tecnologia do Sertão Pernambucano,https://www.ifsertao-pe.edu.br/,863,9557,11643,4622,6683
Instituto Tecnológico de Saltillo,http://its.mx/,864,9573,15865,5963,5655
Universidad Nacional Agraria de la Selva Tingo María,https://portal.unas.edu.pe/,865,9627,13031,5963,5999
Universidad Santa María Venezuela,https://usm.edu.ve/,866,9658,15984,5963,5655
Universidad de Sancti Spiritus José Martí Pérez,https://www.uniss.edu.cu/,867,9690,19057,4883,5807
Universidad ISALUD,http://isalud.edu.ar/,868,9703,13140,5963,5999
Ponce Paramedical College POPAC,http://www.popac.edu/,869,9728,7243,5963,6683
Universidad Interamericana de Panamá,https://www.uip.edu.pa/,870,9741,14827,5963,5807
Escuela de Medicina San Juan Bautista,https://www.sanjuanbautista.edu/,871,9758,13220,5963,5999
Universidad Veritas,https://www.veritas.cr/,872,9842,11135,5963,6245
Universidad Andina del Cusco,https://www.uandina.edu.pe/,873,9861,13443,5479,6245
Universidad Latinoamericana de Ciencia y Tecnología Costa Rica,https://www.ulacit.ac.cr/,874,9861,11163,5963,6245
Universidad Autónoma de Colombia,http://www.fuac.edu.co/,875,9981,11548,4890,6683
Colegio de San Luis,https://www.colsan.edu.mx/,876,10013,10657,5241,6683
IAE Business School,https://www.iae.edu.ar/,877,10041,7669,5963,6683
Universidade Iguaçu UNIG,https://unig.br/,878,10054,15264,5963,5807
Faculdade de Medicina de Petropolis e Faculdade Arthur Sa Earp Neto,https://fmpfase.edu.br/,879,10107,15335,5963,5807
Universidad Católica de Honduras,https://www.unicah.edu/,880,10118,13677,5963,5999
Universidad Nacional de las Artes,https://una.edu.ar/,881,10143,7804,5963,6683
Universidad Autónoma Juan Misael Saracho,http://www.uajms.edu.bo/,882,10172,13751,5963,5999
Instituto de Filosofía y Ciencias de la Complejidad,http://www.ificc.cl/,883,10222,20238,5963,5272
(3) Universidad de la República Facultad de Derecho,https://www.fder.edu.uy/,884,10244,7934,5963,6683
Centro Universitário Serra dos Órgãos UNIFESO,https://www.unifeso.edu.br/,885,10261,15571,5963,5807
Fundação Educacional de Ituverava,http://www.feituverava.com.br/,886,10273,7976,5963,6683
UniSociesc,https://www.unisociesc.com.br/,887,10297,11756,5963,6245
Centro Universitário Belas Artes de São Paulo,https://novo.belasartes.br/,888,10304,8019,5963,6683
Escuela Normal Rural José Guadalupe Aguilera,https://centroprodh.org.mx/,889,10317,8038,5963,6683
Faculdade de Rondônia,https://faro.edu.br/,890,10317,8038,5963,6683
Universidad Politécnica de Aguascalientes,https://www.upa.edu.mx/,891,10342,16900,5963,5655
Universidad del Aconcagua,https://www.uda.edu.ar/,892,10342,11816,5963,6245
National University College,http://www.nuc.edu/,893,10352,8087,5963,6683
(1) Universidad del Claustro de Sor Juana,http://www.ucsj.edu.mx/,894,10387,11871,5963,6245
Faculdade de Informática e Administração Paulista FIAP,https://www.fiap.com.br/,895,10393,8128,5963,6683
"(3) Universidad de la República Facultad de Arquitectura, Diseño y Urbanismo",http://www.fadu.edu.uy/,896,10405,8150,5963,6683
IPOG Instituto de Pós Graduação Pólo Natal,https://ipog.edu.br/,897,10405,8150,5963,6683
Faculdade São Bernardo,http://www.fasb.com.br/,898,10413,8175,5963,6683
Instituto Tecnológico de La Paz,http://www.itlp.edu.mx/,899,10451,14166,5963,5999
Corporación Universitaria UNITEC,https://www.unitec.edu.co/,900,10451,8216,5963,6683
Universidad Francisco Gavidia,http://www.ufg.edu.sv/,901,10471,8243,5963,6683
American University of the Caribbean School of Medicine,https://www.aucmed.edu/,902,10480,8247,5963,6683
Instituto Tecnológico Superior de Tacámbaro,https://itstacambaro.edu.mx/,903,10483,8264,5963,6683
Faculdades Adventistas de Minas Gerais FADMINAS,https://www.fadminas.org.br/,904,10514,8305,5963,6683
Universidad Técnica de Babahoyo,https://www.utb.edu.ec/,905,10534,14412,3807,6683
Escuela Superior Politécnica Agropecuaria de Manabí,http://www.espam.edu.ec/,906,10574,16072,4943,6245
Instituto Caro y Cuervo Seminario Andrés Bello,https://www.caroycuervo.gov.co/,907,10574,10075,5628,6683
FAE Centro Universitário,https://www.fae.edu/,908,10626,8428,5963,6683
Universidad Interamericana para el Desarrollo México,https://www.unid.edu.mx/,909,10650,8455,5963,6683
(4) All Saints University College of Medicine Saint Vincent and the Grenadines,https://allsaintsu.org/,910,10661,16126,5963,5807
Universidad Nacional del Santa Chimbote,https://www.uns.edu.pe/,911,10674,12274,5963,6245
Universidade Presidente Antonio Carlos UNIPAC,https://www.unipac.br/,912,10674,14491,5963,5999
Ifap Instituto Federal do Amapá,https://ifap.edu.br/,913,10684,8502,5963,6683
(3) Universidad de San Buenaventura Cali,https://www.usb.edu.co/,914,10728,8561,5963,6683
Universidad Privada del Valle,http://www.univalle.edu/,915,10735,12361,5963,6245
Universidad de las Fuerzas Armadas,http://www.unefa.edu.ve/,916,10773,12397,5963,6245
(3) Universidad de Puerto Rico Utuado,https://www.uprutuado.edu/,917,10783,14656,5963,5999
Universidad Monteávila,https://www.uma.edu.ve/,918,10805,12452,5963,6245
Centro Universitario Jorge Amado UNIJORGE,https://www.unijorge.edu.br/,919,10823,12477,5963,6245
Faculdade Leão Sampaio UNILeão,https://unileao.edu.br/,920,10839,18719,5963,5541
Universidad CLAEH Centro Latinoamericano de Economía Humana,http://universidad.claeh.edu.uy/,921,10844,14728,5963,5999
(3) Universidad Francisco de Paula Santander Ocaña,https://ufpso.edu.co/,922,10857,14522,4014,6683
Universidad del Centro Educativo Latinoamericano,https://www.ucel.edu.ar/,923,10868,12519,5963,6245
Escuela Normal Para Educadoras de Arandas,http://enea.edu.mx/,924,10889,8762,5963,6683
Universidad Tecnológica de El Salvador,https://www.utec.edu.sv/,925,10907,10032,5751,6683
Universidade de Itaúna UI,https://www.uit.br/,926,10912,17773,5963,5655
Centro Universitário Monte Serrat UNIMONTE,http://www.unimonte.br/,927,10929,12588,5963,6245
Universidade de Rio Verde FESURV,https://www.fesurv.br/,928,10942,17811,5963,5655
Fundación Universitaria San Agustin,https://www.sanagustin.edu.co/,929,10947,8847,5963,6683
Universidad Politécnica de San Luis Potosí,http://www.upslp.edu.mx/,930,10947,14854,5963,5999
Universidad Tecnológica de Puebla,http://www.utpuebla.edu.mx/,931,10979,17853,5963,5655
Centro de Investigación y Asistencia en Tecnología y Diseño del Estado de Jalisco,https://www.ciatej.mx/,932,10979,16278,3032,6683
Escola de Direito do Rio de Janeiro da Fundação Getulio Vargas FGV-DIREITO,https://direitorio.fgv.br/,933,11010,8911,5963,6683
Universidad Nacional del Chaco Austral,https://www.uncaus.edu.ar/,934,11036,14949,5963,5999
(1) Centro Universitário de Volta Redonda UNIFOA,https://www.unifoa.edu.br/,935,11079,12738,5963,6245
Senac Rio,https://www.rj.senac.br/,936,11110,9022,5963,6683
Centro Universitario do Norte,http://www.uninorte.com.br/,937,11110,12771,5963,6245
(3) Universidad de Puerto Rico Carolina,https://www.uprc.edu/,938,11110,12771,5963,6245
Centro Universitário de Brusque UNIFEBE,https://www.unifebe.edu.br/,939,11127,12809,5963,6245
Escola de Direito de São Paulo,https://direitosp.fgv.br/,940,11147,9076,5963,6683
Universidad Técnica Luis Vargas Torres de Esmeraldas,https://utelvt.edu.ec/,941,11147,17330,4781,6245
Faculdade de Tecnologia Dr Thomaz Novelino FATEC Franca,https://site.fatecfranca.edu.br/,942,11163,9102,5963,6683
Universidad Privada Franz Tamayo,http://unifranz.edu.bo/,943,11163,12858,5963,6245
Universidad Norbert Wiener,https://www.uwiener.edu.pe/,944,11190,10566,5703,6683
Wyden Educacional (DeVry Brasil),https://www.wyden.com.br/,945,11196,9134,5963,6683
Universidad Autónoma de Asunción,https://www.uaa.edu.py/,946,11196,9128,5963,6683
Universidade Anhanguera UNIDERP,https://www.uniderp.com.br/,947,11196,12890,5963,6245
Universidad Caece,http://www.ucaece.edu.ar/,948,11207,15199,5963,5999
Universidade Braz Cubas de Mogi das Cruzes UBC,https://www.brazcubas.edu.br/,949,11222,12937,5963,6245
Instituto Federal de Educação Ciência e Tecnologia de Mato Grosso Campus Cuiabá,http://ifmt.edu.br/,950,11228,9189,5963,6683
Instituto de Educação Superior de Brasília IESB,https://www.iesb.br/,951,11245,9200,5963,6683
Centro Universitário São Camilo São Paulo,https://saocamilo-sp.br/,952,11262,9225,5963,6683
Universidad de la Sierra Sur,http://www.unsis.edu.mx/,953,11277,16900,5963,5807
Centro Universitário do Espírito Santo UNESC,https://www.unesc.br/,954,11277,15282,5963,5999
Universidad Nacional de Huancavelica,http://www.unh.edu.pe/,955,11277,15282,5963,5999
Universidad de Congreso,https://www.ucongreso.edu.ar/,956,11307,13031,5963,6245
International University of Health Sciences,https://www.iuhs.edu/,957,11321,9295,5963,6683
IPLAN,https://iplan.com.ar/,958,11358,9352,5963,6683
University of the West Indies Open Campus,https://www.open.uwi.edu/,959,11370,9360,5963,6683
Universidade Estadual do Amapá UEAP,http://www.ueap.ap.gov.br/,960,11394,20402,5963,5442
Universidad de las Regiones Autónomas de las Costa Caribe Nicaraguense,https://www.uraccan.edu.ni/,961,11414,9416,5963,6683
Conservatorio de Musica de Puerto Rico,https://cmpr.edu/,962,11414,9416,5963,6683
FSG Centro Universitario,https://www.fsg.edu.br/,963,11414,15479,5963,5999
Universidad Tecnológica de Honduras,https://www.uth.hn/,964,11427,13183,5963,6245
Faculdade Cásper Líbero FACASPER,https://casperlibero.edu.br/,965,11427,9425,5963,6683
Fundación Universitaria Juan N Corpas,https://www.juanncorpas.edu.co/,966,11440,13443,4890,6683
Universidad de Celaya,https://www.udec.edu.mx/,967,11440,13204,5963,6245
Universidad Nacional del Centro del Perú,https://uncp.edu.pe/,968,11472,9476,5963,6683
Instituto Tecnológico de Pachuca,http://www.itpachuca.edu.mx/,969,11472,18524,5963,5655
Instituto Universitario Aeronáutico,https://www.iua.edu.ar/,970,11482,9489,5963,6683
Universidad Tecnológica ECOTEC,https://www.ecotec.edu.ec/,971,11487,14283,4571,6683
Instituto Tecnológico de Toluca,http://www.ittoluca.edu.mx/,972,11487,17202,5963,5807
Universidad Federico Henríquez y Carvajal,https://ufhec.edu.do/,973,11511,13279,5963,6245
Universidad Nacional Micaela Bastidas de Apurímac,https://www.unamba.edu.pe/,974,11511,13279,5963,6245
Universidad Nacional Hermilio Valdizán,https://unheval.edu.pe/,975,11519,9539,5963,6683
Universidad Tecmilenio,https://tecmilenio.mx/,976,11519,9539,5963,6683
University of the Southern Caribbean,https://www.usc.edu.tt/,977,11561,9593,5963,6683
(4) Universidad Tecnológica Latinoamericana en Línea UTEL,https://www.utel.edu.mx/,978,11577,9614,5963,6683
Faculdade NOVAFAPI,https://www.uninovafapi.edu.br/,979,11589,16330,5878,5999
Centro Universitario UNIRG,http://www.unirg.edu.br/,980,11589,9634,5963,6683
Business School São Paulo,https://bsp.edu.br/,981,11589,15717,5963,5999
Culinary Art School,http://www.culinaryartschool.edu.mx/,982,11596,9642,5963,6683
Centro Universitário Campos de Andrade,https://uniandrade.br/,983,11603,13404,5963,6245
(4) Trinity School of Medicine TSOM,https://www.trinityschoolofmedicine.org/,984,11603,13404,5963,6245
Unidad Central del Valle del Cauca,https://www.uceva.edu.co/,985,11622,15762,5963,5999
Centro Universitário Central Paulista UNICEP,http://www.unicep.edu.br/,986,11658,17466,5963,5807
Instituto Federal de Educação Ciência e Tecnologia de Goiás,http://www.ifgoias.edu.br/,987,11667,22277,5963,5272
Universidad Central del Este,https://www.uce.edu.do/,988,11687,13499,5963,6245
Toledo Prudente Centro Universitatrio (UNITOLEDO),https://toledoprudente.edu.br/,989,11701,9772,5963,6683
(4) Texila American University,https://tauedu.org/,990,11721,9808,5963,6683
Fundación Universitaria Tecnológico Comfenalco Cartagena,https://tecnologicocomfenalco.edu.co/,991,11721,17546,5963,5807
Centro Universitário de Rio Preto UNIRP,https://www.unirp.edu.br/,992,11721,17546,5963,5807
Universidad de Las Tunas,http://www.ult.edu.cu/,993,11778,14854,4460,6683
Grupo Educacional UNIESP,http://uniesp.edu.br/,994,11778,9861,5963,6683
Instituto Tecnológico de Calkiní,https://www.itescam.edu.mx/,995,11798,15956,5963,5999
Faculdade Pernambucana de Saúde,https://www.fps.edu.br/,996,11814,18961,5963,5655
Faculdades Integradas UPIS,https://upis.br/,997,11851,13701,5963,6245
Universidad Nacional Santiago Antúnez de Mayolo,http://www.unasam.edu.pe/,998,11851,9978,5963,6683
Universidad Católica Santo Domingo,https://www.ucsd.edu.do/,999,11880,13736,5963,6245
Universidad de Matamoros,http://www.unidemat.edu.mx/,1000,11890,10032,5963,6683
Centro Universitário do Rio Grande do Norte UNI-RN,http://www.unirn.edu.br/,1001,11890,13751,5963,6245
Universidad de América Bogotá,https://www.uamerica.edu.co/,1002,11890,11631,5662,6683
Faculdade Integrado de Campo Mourão,https://www.grupointegrado.br/,1003,11890,10021,5963,6683
Universidade Vale do Rio Doce UNIVALE,https://www.univale.br/,1004,11917,13801,5963,6245
Corporación Universitaria Iberoamericana,https://www.ibero.edu.co/,1005,11943,13817,5963,6245
Corporación Unificada Nacional de Educación Superior,https://cun.edu.co/,1006,11943,11697,5662,6683
Instituto Superior de Fillosofia Berthier,http://www.ifibe.edu.br/,1007,11956,10111,5963,6683
Universidad Nueva Esparta,http://une.edu.ve/,1008,11956,10111,5963,6683
Fundação Lusiada-Centro Universitario Lusíada UNILUS,http://www.lusiada.br/,1009,11968,17894,5963,5807
Universidade de Vassouras,https://www.universidadedevassouras.edu.br/,1010,11979,13866,5963,6245
(3) Universidad de la República Facultad de Humanidades y Ciencias de la Educacion,https://www.fhuce.edu.uy/,1011,11979,10138,5963,6683
Florida State University Panama City,https://pc.fsu.edu/,1012,11979,10138,5963,6683
Universidad Hispanoamericana Costa Rica,https://uh.ac.cr/,1013,12008,16255,5963,5999
Universidad Andina Simón Bolívar Bolivia,https://www.uasb.edu.bo/,1014,12008,13912,5963,6245
Associação Educacional Dom Bosco AEDB,https://www.aedb.br/,1015,12017,10183,5963,6683
American University of Puerto Rico,https://aupr.edu/,1016,12017,10183,5963,6683
UCOMPENSAR,https://ucompensar.edu.co/,1017,12017,17977,5963,5807
Universidad Nacional de Ucayali,https://www.unu.edu.pe/,1018,12092,16367,5963,5999
Centro de Ensino Superior de Conselheiro Lafaiete,https://ces-cl.edu.br/,1019,12092,10277,5963,6683
Universidade Alto Vale do Rio do Peixe UNIARP,https://uniarp.edu.br/,1020,12103,10289,5963,6683
Universidad de Artes Ciencias y Comunicación,https://www.uniacc.cl/,1021,12124,10312,5963,6683
Instituto de Engenharia IE,https://www.institutodeengenharia.org.br/,1022,12142,10339,5963,6683
Centro Universitário de Sete Lagoas UNIFEMM,https://www.unifemm.edu.br/,1023,12142,14088,5963,6245
Faculdade da Amazônia,http://faam.com.br/,1024,12151,18157,5963,5807
(1) Centro Universitário Claretiano,https://claretiano.edu.br/,1025,12161,11343,5817,6683
Universidad Estatal del Sur de Manabí UNESUM,http://unesum.edu.ec/,1026,12161,12414,5543,6683
Instituto Tecnológico de Ciudad Victoria,http://www.itvictoria.edu.mx/,1027,12177,18201,5963,5807
Centro Universitario Curitiba UNICURITIBA,https://www.unicuritiba.edu.br/,1028,12267,10492,5963,6683
Centro de Investigación y Desarrollo Tecnológico en Electroquímica,https://www.cideteq.mx/,1029,12279,16613,3882,6683
Centro Universitário de Lavras UNILAVRAS,https://unilavras.edu.br/,1030,12279,14304,5963,6245
Universidad Autónoma del Paraguay,http://uap.edu.py/,1031,12305,21655,5963,5442
Universidad Politécnica Estatal del Carchi UPEC,https://www.upec.edu.ec/,1032,12325,16531,5543,6245
Centro Universitário Luterano de Palmas CEULP/ULBRA,http://ulbra-to.br/,1033,12327,14366,5963,6245
Caribbean School of Medicine,https://xusom.com/,1034,12327,14366,5963,6245
Universidad Nur,https://www.nur.edu/,1035,12327,10571,5963,6683
Instituto Federal do Acre IFAC,https://portal.ifac.edu.br/,1036,12338,10594,5963,6683
Senac Santa Catarina,https://portal.sc.senac.br/,1037,12338,10582,5963,6683
Universidad Mariano Gálvez de Guatemala,https://umg.edu.gt/,1038,12349,10595,5963,6683
Universidad APEC,https://unapec.edu.do/,1039,12360,10606,5963,6683
Universidad Católica Santo Toribio de Mogrovejo,http://www.usat.edu.pe/,1040,12360,10606,5963,6683
Escuela de Artes Plasticas de Puerto Rico,https://www.eap.edu/,1041,12369,10628,5963,6683
Centro Universitário Filadélfia UNIFIL,https://unifil.br/,1042,12384,10641,5963,6683
Universidad Femenina del Sagrado Corazón,http://www.unife.edu.pe/,1043,12395,10657,5963,6683
Trevisan Escola de Negócios,https://www.trevisan.edu.br/,1044,12395,10656,5963,6683
Universidad Politécnica de Victoria,http://www.upvictoria.edu.mx/,1045,12411,20912,5963,5541
FLACSO Costa Rica Facultad Latinoamericana de Ciencias Sociales,https://flacso.or.cr/,1046,12434,14522,5963,6245
Universidad Nacional Experimental Francisco de Miranda,https://www.unefm.edu.ve/,1047,12434,14522,5963,6245
Corporación Universitaria Autónoma del Cauca,https://www.uniautonoma.edu.co/,1048,12448,16221,5662,6245
