Name,Web,Regional_ranking,World_ranking,Impact_score,Openness_score,Excellence_core
Ripon College,https://www.ripon.edu/,1006,5314,3364,5963,5807
University of Wisconsin System,https://www.wisconsin.edu/,1007,5321,768,5963,6683
OCAD University (Ontario College of Art & Design),https://www.ocadu.ca/,1008,5323,2141,4401,6683
Otterbein University,https://www.otterbein.edu/,1009,5325,1924,4707,6683
John Brown University,https://www.jbu.edu/,1010,5331,4171,5963,5655
Gemological Institute of America,https://www.gia.edu/,1011,5336,787,5963,6683
Brookhaven College NOW Dallas College,https://www.dcccd.edu/,1012,5336,786,5963,6683
Hiram College,https://www.hiram.edu/,1013,5339,1688,5963,6245
Daemen College,http://www.daemen.edu/,1014,5345,1715,5963,6245
Antioch University,https://www.antioch.edu/,1015,5345,1872,4828,6683
Carthage College,https://www.carthage.edu/,1016,5347,806,5963,6683
California Western School of Law,https://www.cwsl.edu/,1017,5352,4843,5963,5541
Sweet Briar College,https://sbc.edu/,1018,5356,818,5963,6683
Worcester State University,http://www.worcester.edu/,1019,5358,2523,4092,6683
Elmhurst College,https://www.elmhurst.edu/,1020,5364,831,5963,6683
Moravian College,https://www.moravian.edu/,1021,5364,1585,5182,6683
Universidad Politécnica de Pachuca,http://www.upp.edu.mx/,1022,5364,16442,4442,4517
College of Saint Benedict & Saint John's University,https://www.csbsju.edu/,1023,5379,839,5963,6683
Metropolitan State University,https://www.metrostate.edu/,1024,5386,2786,3869,6683
Maryville University of Saint Louis,https://www.maryville.edu/,1025,5388,845,5963,6683
Universidad del Mar,http://www.umar.mx/,1026,5396,11846,3981,5342
Norwich University,https://www.norwich.edu/,1027,5396,1734,5090,6683
Kwantlen Polytechnic University (Kwantlen University College),https://www.kpu.ca/,1028,5396,2212,4587,6683
Lewis University,https://www.lewisu.edu/,1029,5396,2014,4804,6683
Plymouth State University,https://www.plymouth.edu/,1030,5404,1182,5662,6683
Union University Tennessee,http://www.uu.edu/,1031,5404,2090,5878,6245
Messiah College,https://www.messiah.edu/,1032,5407,1054,5817,6683
Humber College,https://humber.ca/,1033,5416,1775,5124,6683
Florida Southern College,https://www.flsouthern.edu/,1034,5420,2211,4691,6683
Hanover College,https://www.hanover.edu/,1035,5423,893,5963,6683
Harrisburg University of Science & Technology,https://www.harrisburgu.edu/,1036,5426,2537,4354,6683
Clarion University of Pennsylvania,https://www.clarion.edu/,1037,5431,1956,4987,6683
Emmanuel College Boston,https://www.emmanuel.edu/,1038,5435,2413,4561,6683
Mansfield University of Pennsylvania,https://www.mansfield.edu/,1039,5440,3960,5963,5807
University of Hawai‘i School of Ocean and Earth Science & Technology,https://www.soest.hawaii.edu/,1040,5440,921,5963,6683
Art Institutes,https://www.artinstitutes.edu/,1041,5443,928,5963,6683
Cedarville University,https://www.cedarville.edu/,1042,5450,1423,5543,6683
School of Visual Arts,https://sva.edu/,1043,5450,939,5963,6683
Champlain College,https://www.champlain.edu/,1044,5457,952,5963,6683
Universidad Politécnica del Estado de Morelos,https://www.upemor.edu.mx/,1045,5469,4121,5963,5807
Northern Virginia Community College,https://www.nvcc.edu/,1046,5475,980,5963,6683
Saint Norbert College,https://www.snc.edu/,1047,5480,3121,3992,6683
Endicott College,https://www.endicott.edu/,1048,5486,1949,5198,6683
University of North Carolina at Pembroke,https://www.uncp.edu/,1049,5494,2184,5963,6245
Mesa Community College,https://www.mesacc.edu/,1050,5495,1016,5963,6683
Savannah College of Art and Design,https://www.scad.edu/,1051,5500,1018,5963,6683
Lindenwood University,https://www.lindenwood.edu/,1052,5504,1672,5442,6683
Clark College,http://www.clark.edu/,1053,5506,1024,5963,6683
College of DuPage,https://www.cod.edu/,1054,5509,1029,5963,6683
(4) Ashford University University of Arizona Global Campus,https://www.ashford.edu/,1055,5510,1264,5817,6683
Nebraska Wesleyan University,https://www.nebrwesleyan.edu/,1056,5522,4324,5963,5807
Thomas University,https://www.thomasu.edu/,1057,5536,7822,5963,5272
Universidad Autónoma de Guadalajara,http://www.uag.mx/,1058,5541,6544,5963,5442
Knox College,https://www.knox.edu/,1059,5550,1711,5504,6683
Cabrillo College,http://www.cabrillo.edu/,1060,5552,1087,5963,6683
East Stroudsburg University,https://www.esu.edu/,1061,5552,2839,4548,6683
Morehouse College,https://www.morehouse.edu/,1062,5565,2309,5046,6683
Bellevue College Washington,https://www.bellevuecollege.edu/,1063,5566,1122,5963,6683
Benedictine University,https://www.ben.edu/,1064,5569,2515,4902,6683
Hillsdale College,https://www.hillsdale.edu/,1065,5570,1134,5963,6683
Berea College,https://www.berea.edu/,1066,5577,1142,5963,6683
Central New Mexico Community College,https://www.cnm.edu/,1067,5586,3694,5963,5999
University of Lynchburg,https://www.lynchburg.edu/,1068,5587,1942,5420,6683
Utica College,https://www.utica.edu/,1069,5589,1166,5963,6683
Valencia College,https://valenciacollege.edu/,1070,5593,1167,5963,6683
Aquinas College Grand Rapids Michigan,http://www.aquinas.edu/,1071,5598,1169,5963,6683
Culinary Institute of America,https://www.ciachef.edu/,1072,5598,1170,5963,6683
(4) American Public University System,https://www.apus.edu/,1073,5607,2024,5370,6683
Lake Superior State University,https://www.lssu.edu/,1074,5609,2346,5138,6683
West Virginia State University,https://www.wvstateu.edu/,1075,5620,2954,4684,6683
California Institute of the Arts CalArts,https://calarts.edu/,1076,5622,1210,5963,6683
Instituto Latinoamericano de la Comunicacion Educativa,https://www.ilce.edu.mx/,1077,5622,2587,5963,6245
Centro de Investigación en Matemáticas,https://www.cimat.mx/,1078,5626,5273,2241,6683
Colegio de la Frontera Sur,https://www.ecosur.mx/,1079,5633,6628,1153,6683
Houston Community College System,https://www.hccs.edu/,1080,5635,1234,5963,6683
Centennial College Toronto,https://www.centennialcollege.ca/,1081,5637,2423,5163,6683
Northwest Missouri State University,https://www.nwmissouri.edu/,1082,5637,1895,5543,6683
College of Central Florida,https://www.cf.edu/,1083,5640,1239,5963,6683
Instituto Tecnológico de Celaya,http://itcelaya.edu.mx/,1084,5648,14352,5963,4359
Seton Hill University,https://www.setonhill.edu/,1085,5653,1260,5963,6683
Lebanon Valley College,https://www.lvc.edu/,1086,5657,2670,5963,6245
Excelsior College,https://www.excelsior.edu:443/,1087,5657,1268,5963,6683
Tele-Université TÉLUQ,https://www.teluq.ca/,1088,5660,3907,3937,6683
AIMS Community College,https://www.aims.edu/,1089,5660,1702,5703,6683
State University of New York at Old Westbury,https://www.oldwestbury.edu/,1090,5668,4808,2982,6683
North Park University,https://www.northpark.edu/,1091,5673,1293,5963,6683
City Colleges of Chicago,https://www.ccc.edu/,1092,5675,2735,4987,6683
Nazareth College of Rochester,https://www2.naz.edu/,1093,5675,2877,4890,6683
United Tribes Technical College,https://uttc.edu/,1094,5677,1310,5963,6683
Des Moines University,https://www.dmu.edu/,1095,5678,3658,4261,6683
Rockhurst University,https://www.rockhurst.edu/,1096,5679,2719,5018,6683
Green River Community College,https://www.greenriver.edu/,1097,5683,1328,5963,6683
AdventHealth University,https://www.ahu.edu/,1098,5683,5918,1914,6683
University of Texas System,https://www.utsystem.edu/,1099,5685,1334,5963,6683
Wabash College,https://www.wabash.edu/,1100,5685,1331,5963,6683
Chandler Gilbert Community College,https://www.cgc.edu/,1101,5685,1331,5963,6683
York College of Pennsylvania,https://www.ycp.edu/,1102,5691,3303,4614,6683
Oral Roberts University,https://oru.edu/,1103,5693,2827,5963,6245
New School of Architecture and Design,https://newschoolarch.edu/,1104,5695,5045,5963,5807
Academy of Art University San Francisco,https://www.academyart.edu/,1105,5702,1352,5963,6683
Art Center College of Design,http://www.artcenter.edu/,1106,5704,1353,5963,6683
Westfield State University,https://www.westfield.ma.edu/,1107,5705,2439,5291,6683
Columbia College of Missouri,http://www.ccis.edu/,1108,5707,1362,5963,6683
Bellarmine University,https://www.bellarmine.edu/,1109,5713,1670,5817,6683
Whittier College,https://www.whittier.edu/,1110,5715,1678,5817,6683
Olivet Nazarene University,https://www.olivet.edu/,1111,5723,1390,5963,6683
University of Saint Thomas Houston,https://www.stthom.edu/,1112,5727,3441,4632,6683
Guilford College,https://www.guilford.edu/,1113,5729,1402,5963,6683
Saint Michael's College,https://www.smcvt.edu/,1114,5729,1400,5963,6683
Saint Mary's University of Minnesota,https://www.smumn.edu/,1115,5729,1400,5963,6683
Butte College,http://www.butte.edu/,1116,5734,1410,5963,6683
Cornell College,https://www.cornellcollege.edu/,1117,5734,1408,5963,6683
Concordia University Portland,https://www.cu-portland.edu/,1118,5739,1421,5963,6683
Monroe Community College,https://www.monroecc.edu/,1119,5739,1418,5963,6683
Chicago School of Professional Psychology,https://www.thechicagoschool.edu/,1120,5743,4570,3597,6683
National Louis University,https://nl.edu/,1121,5743,1849,5751,6683
Baldwin Wallace University,https://www.bw.edu/,1122,5748,2223,5520,6683
Oakton Community College,https://www.oakton.edu/,1123,5752,1430,5963,6683
Saint Peters University,https://www.saintpeters.edu/,1124,5752,3048,4977,6683
Harper College,https://www.harpercollege.edu/,1125,5757,1437,5963,6683
Kirkwood Community College,https://www.kirkwood.edu/,1126,5757,1435,5963,6683
Newman University,https://newmanu.edu/,1127,5763,3082,5963,6245
Bennington College,https://www.bennington.edu/,1128,5765,1465,5963,6683
Devry University,https://www.devry.edu/,1129,5769,1471,5963,6683
Okanagan College,https://www.okanagan.bc.ca/,1130,5772,3618,4622,6683
Pennsylvania College of Technology,https://www.pct.edu/,1131,5774,1485,5963,6683
Northwestern State University of Louisiana,https://www.nsula.edu/,1132,5777,2716,5251,6683
Conestoga College,https://www.conestogac.on.ca/,1133,5782,3018,5069,6683
Capital University,https://www.capital.edu/,1134,5786,1498,5963,6683
Tarrant County College,https://www.tccd.edu/,1135,5786,1497,5963,6683
Hartwick College,https://www.hartwick.edu/,1136,5791,1516,5963,6683
University of Findlay,https://www.findlay.edu/,1137,5793,2497,5420,6683
Colegio de la Frontera Norte,https://www.colef.mx/,1138,5793,6089,2271,6683
Mgh Institute of Health Professions,https://www.mghihp.edu/,1139,5797,4628,3720,6683
Yavapai College,https://www.yc.edu/,1140,5797,1528,5963,6683
Howard Community College,https://www.howardcc.edu/,1141,5799,1536,5963,6683
Roseman University of Health Sciences (University of Southern Nevada),https://www.roseman.edu/,1142,5803,3788,4595,6683
Lake Erie College of Osteopathic Medicine,https://lecom.edu/,1143,5805,3310,4926,6683
(4) Purdue University Global: (Kaplan University),https://www.purdueglobal.edu/,1144,5810,1551,5963,6683
Illinois College of Optometry,https://www.ico.edu/,1145,5814,8331,5963,5442
Saint Louis Community College,https://stlcc.edu/,1146,5818,1565,5963,6683
Whitworth University,https://www.whitworth.edu/,1147,5818,2275,5604,6683
Saint John's College,https://www.sjc.edu/,1148,5818,1568,5963,6683
West Valley College,https://www.westvalley.edu/,1149,5824,1571,5963,6683
Barton College,https://www.barton.edu/,1150,5826,1573,5963,6683
University of Arkansas Pine Bluff,http://www.uapb.edu/,1151,5831,5416,5113,6245
Pasadena City College,https://pasadena.edu/,1152,5831,1580,5963,6683
Juilliard School,https://www.juilliard.edu/,1153,5835,1598,5963,6683
Saint Anselm College,https://www.anselm.edu/,1154,5835,1594,5963,6683
Harding University,https://www.harding.edu/,1155,5839,1606,5963,6683
Westminster College New Wilmington,https://www.westminster.edu/,1156,5843,1607,5963,6683
Bucks County Community College,https://www.bucks.edu/,1157,5846,1621,5963,6683
Linn Benton Community College,https://www.linnbenton.edu/,1158,5846,1619,5963,6683
Rocky Mountain University of Health Professions,https://rm.edu/,1159,5850,12238,5963,4934
Saint Leo University,https://www.saintleo.edu/,1160,5850,2350,5604,6683
Carroll College Helena Montana,https://www.carroll.edu/,1161,5850,1624,5963,6683
Naropa University,https://www.naropa.edu/,1162,5855,1626,5963,6683
Montgomery College,https://www.montgomerycollege.edu/,1163,5856,1631,5963,6683
Randolph Macon College,https://www.rmc.edu/,1164,5856,3794,4712,6683
Community College of Southern Nevada,https://www.csn.edu/,1165,5856,1633,5963,6683
Santa Monica College,https://www.smc.edu/,1166,5856,1631,5963,6683
Point Loma Nazarene University,https://www.pointloma.edu/,1167,5863,3832,4691,6683
Texas A&M University San Antonio,https://www.tamusa.edu/,1168,5863,6200,2428,6683
CUNY Lehman College,https://www.lehman.edu/,1169,5867,1644,5963,6683
Carlos Albizu University,https://www.albizu.edu/,1170,5867,6984,5703,5807
Broward College,https://www.broward.edu/,1171,5867,1643,5963,6683
New York Film Academy Acting & Film School,https://www.nyfa.edu/,1172,5880,1661,5963,6683
Saint Bonaventure University,https://www.sbu.edu/,1173,5881,1665,5963,6683
Columbus State Community College,https://www.cscc.edu/,1174,5881,1666,5963,6683
Carson Newman University,https://www.cn.edu/,1175,5885,1668,5963,6683
College of Saint Scholastica,http://www.css.edu/,1176,5886,1678,5963,6683
Chaminade University of Honolulu,https://chaminade.edu/,1177,5889,1690,5963,6683
Northwest Nazarene University,https://www.nnu.edu/,1178,5890,1691,5963,6683
Drury University,https://www.drury.edu/,1179,5891,1700,5963,6683
Madison Area Technical College,https://madisoncollege.edu/,1180,5893,1706,5963,6683
Foothill College,https://foothill.edu/,1181,5893,1709,5963,6683
Lane Community College,https://www.lanecc.edu/,1182,5899,1719,5963,6683
Husson University,https://www.husson.edu/,1183,5902,1962,5878,6683
Citrus College,https://www.citruscollege.edu/,1184,5902,1725,5963,6683
Delaware Technical & Community College,https://www.dtcc.edu/,1185,5902,1725,5963,6683
Santa Rosa Junior College,https://www.santarosa.edu/,1186,5906,1733,5963,6683
Meredith College,https://www.meredith.edu/,1187,5908,2228,5751,6683
Seattle Central Community College,https://seattlecentral.edu/,1188,5910,1743,5963,6683
Penn Foster College,https://www.pennfoster.edu/,1189,5910,1744,5963,6683
Wartburg College,https://www.wartburg.edu/,1190,5916,1748,5963,6683
Lynn University,https://www.lynn.edu/,1191,5918,1755,5963,6683
Sierra College,https://www.sierracollege.edu/,1192,5920,1762,5963,6683
Community College of Philadelphia,https://www.ccp.edu/,1193,5920,1758,5963,6683
California College of the Arts,https://www.cca.edu/,1194,5922,1765,5963,6683
Lone Star College,https://www.lonestar.edu/,1195,5922,1766,5963,6683
East Georgia State College,http://www.ega.edu/,1196,5929,1771,5963,6683
Philander Smith College,https://www.philander.edu/,1197,5932,7117,5963,5655
(4) Keiser University,https://www.keiseruniversity.edu/,1198,5932,2910,5400,6683
Western State Colorado University,https://western.edu/,1199,5935,2278,5751,6683
Red Rocks Community College,https://www.rrcc.edu/,1200,5939,1789,5963,6683
Hawaii Pacific University,https://www.hpu.edu/,1201,5943,1806,5963,6683
Sacramento City College,https://scc.losrios.edu/,1202,5943,1805,5963,6683
Bluffton University,https://www.bluffton.edu/,1203,5948,1817,5963,6683
North Dakota University System,https://ndus.edu/,1204,5948,5604,3321,6683
University of North Carolina,https://www.northcarolina.edu/,1205,5948,1818,5963,6683
Johnson County Community College,https://www.jccc.edu/,1206,5955,1828,5963,6683
Dixie State University,https://dixie.edu/,1207,5960,1836,5963,6683
John A Logan College,https://www.jalc.edu/,1208,5961,1840,5963,6683
(3) Louisiana State University Health Sciences Center New Orleans,https://www.lsuhsc.edu/,1209,5961,1839,5963,6683
Cambridge College,https://www.cambridgecollege.edu/,1210,5961,1840,5963,6683
Baker College,https://www.baker.edu/,1211,5961,1843,5963,6683
Long Beach City College,https://www.lbcc.edu/,1212,5972,1850,5963,6683
Grove City College,http://www.gcc.edu/,1213,5972,1853,5963,6683
Alamo Community Colleges,https://www.alamo.edu/,1214,5976,1860,5963,6683
United States Air Force Academy,https://www.usafa.af.mil/,1215,5976,1859,5963,6683
Marietta College,https://www.marietta.edu/,1216,5982,1867,5963,6683
National American University,https://www.national.edu/,1217,5982,3769,5963,6245
Concordia University Saint Paul,https://www.csp.edu/,1218,5985,1884,5963,6683
Lindsey Wilson College,https://www.lindsey.edu/,1219,5985,1882,5963,6683
Northern State University,https://www.northern.edu/,1220,5985,1879,5963,6683
Bakersfield College,https://www.bakersfieldcollege.edu/,1221,5985,1884,5963,6683
Bank Street College of Education,https://www.bankstreet.edu/,1222,5985,1884,5963,6683
Skyline College,http://www.skylinecollege.edu/,1223,5985,1880,5963,6683
Unity College,https://unity.edu/,1224,5992,1889,5963,6683
Vincennes University,https://www.vinu.edu/,1225,5995,1894,5963,6683
Eastern Mennonite University,https://emu.edu/,1226,5995,1893,5963,6683
Fitchburg State University,https://m.fitchburgstate.edu/,1227,6000,3202,5336,6683
Wagner College,https://wagner.edu/,1228,6001,1913,5963,6683
College of Lake County,https://www.clcillinois.edu/,1229,6001,1915,5963,6683
Instituto Tecnológico de Ciudad Madero,http://www.itcm.edu.mx/,1230,6001,17086,4764,5006
Shepherd University,https://www.shepherd.edu/,1231,6006,1919,5963,6683
University of Montana Western,http://www.umwestern.edu/,1232,6006,6351,5963,5807
California Institute of Integral Studies,https://www.ciis.edu/,1233,6011,2541,5703,6683
Centro de Investigación en Alimentación y Desarrollo CIAD,https://www.ciad.mx/,1234,6012,8578,1236,6683
Macomb Community College,https://www.macomb.edu/,1235,6017,1928,5963,6683
Maryland Institute College of Art,https://www.mica.edu/,1236,6017,1931,5963,6683
Albright College,https://www.albright.edu/,1237,6022,1936,5963,6683
University of Texas Health Center at Tyler,https://www.uthct.edu/,1238,6025,5574,3544,6683
Indiana Wesleyan University,https://www.indwes.edu/,1239,6025,1940,5963,6683
Mississippi College,https://www.mc.edu/,1240,6028,1943,5963,6683
Minnesota State Colleges and Universities,https://www.minnstate.edu/,1241,6030,1952,5963,6683
Westmont College,https://www.westmont.edu/,1242,6032,2721,5628,6683
Digipen Institute of Technology,https://www.digipen.edu/,1243,6037,1964,5963,6683
Del Mar College,https://www.delmar.edu/,1244,6038,1967,5963,6683
Thomas More College,https://www.thomasmore.edu/,1245,6038,1972,5963,6683
Fresno City College,https://www.fresnocitycollege.edu/,1246,6043,1986,5963,6683
Goshen College,https://www.goshen.edu/,1247,6043,1981,5963,6683
Bridgewater College,https://www.bridgewater.edu/,1248,6043,1984,5963,6683
(3) University of Florida Health,https://ufhealth.org/,1249,6043,1982,5963,6683
Polk State College,https://www.polk.edu/,1250,6048,1993,5963,6683
Full Sail University,https://www.fullsail.edu/,1251,6049,1998,5963,6683
Cypress College,https://www.cypresscollege.edu/,1252,6049,1996,5963,6683
(3) University of North Carolina School of the Arts,https://www.uncsa.edu/,1253,6049,1997,5963,6683
Universidad Tecnológica de México,https://www.unitec.mx/,1254,6049,7669,5963,5655
Universidad de Montemorelos,https://www.um.edu.mx/,1255,6054,5294,5963,5999
(4) University of the People,https://www.uopeople.edu/,1256,6057,2001,5963,6683
Virginia Wesleyan University,https://www.vwu.edu/,1257,6060,3987,5963,6245
King University,https://www.king.edu/,1258,6070,2023,5963,6683
Everett Community College,http://www.everettcc.edu/,1259,6073,2025,5963,6683
Southern Adventist University,https://www.southern.edu/,1260,6073,2026,5963,6683
Alvernia University,https://www.alvernia.edu/,1261,6073,2027,5963,6683
Orange Coast College,https://prod.orangecoastcollege.edu/,1262,6078,2037,5963,6683
Pima Community College,https://www.pima.edu/,1263,6078,2036,5963,6683
Brookdale Community College,https://www.brookdalecc.edu/,1264,6078,2037,5963,6683
Universidad Estatal de Sonora (Centro de Estudios Superiores del Estado de Sonora),https://www.ues.mx/,1265,6081,15114,5083,5201
Middle Georgia State University,https://www.mga.edu/,1266,6088,3303,5400,6683
Prince George's Community College,https://www.pgcc.edu/,1267,6088,2051,5963,6683
Ivy Tech State College,https://www.ivytech.edu/,1268,6091,2057,5963,6683
Springfield College,https://springfield.edu/,1269,6091,2055,5963,6683
Cuyahoga Community College,https://www.tri-c.edu/,1270,6094,2059,5963,6683
Southern Arkansas University,https://web.saumag.edu/,1271,6094,2325,5878,6683
Imperial Valley College,https://www.imperial.edu/,1272,6094,2063,5963,6683
Algonquin College,https://www.algonquincollege.com/,1273,6099,2067,5963,6683
Centro de Investigación y Estudios Superiores en Antropologia Social,https://www.ciesas.edu.mx/,1274,6102,6875,2721,6683
Dallas Baptist University,https://www.dbu.edu/,1275,6102,2071,5963,6683
Southwestern College California,https://www.swccd.edu/,1276,6104,2078,5963,6683
Ventura College,https://www.venturacollege.edu/,1277,6105,2083,5963,6683
McNeese State University,https://www.mcneese.edu/,1278,6105,2083,5963,6683
Middlesex Community College,https://www.middlesex.mass.edu/,1279,6105,2083,5963,6683
Northwood University,https://www.northwood.edu/,1280,6109,2092,5963,6683
Metropolitan Community College Nebraska,https://www.mccneb.edu/,1281,6118,2099,5963,6683
San Joaquin Delta College,https://www.deltacollege.edu/,1282,6118,2097,5963,6683
Fullerton College,https://www.fullcoll.edu/,1283,6120,2106,5963,6683
Highline Community College,https://www.highline.edu/,1284,6120,2101,5963,6683
Washington & Jefferson College,https://www.washjeff.edu/,1285,6127,2115,5963,6683
New England College,https://www.nec.edu/,1286,6135,2128,5963,6683
George Brown College,https://www.georgebrown.ca/,1287,6135,2128,5963,6683
Seminole State College of Florida,https://www.seminolestate.edu/,1288,6135,2133,5963,6683
Doane University,https://www.doane.edu/,1289,6141,2144,5963,6683
Parkland College,https://www.parkland.edu/,1290,6142,2147,5963,6683
Rogers State University,https://www.rsu.edu/,1291,6145,2150,5963,6683
Lees Mcrae College,https://www.lmc.edu/,1292,6148,2161,5963,6683
Clackamas Community College,https://www.clackamas.edu/,1293,6153,2169,5963,6683
Central Piedmont Community College,https://www.cpcc.edu/,1294,6153,2164,5963,6683
Bellevue University,https://www.bellevue.edu/,1295,6153,2167,5963,6683
Benedictine College,https://www.benedictine.edu/,1296,6156,2175,5963,6683
Warren Wilson College,https://www.warren-wilson.edu/,1297,6156,2172,5963,6683
Minneapolis College of Art & Design,https://mcad.edu/,1298,6156,2170,5963,6683
Mercyhurst University,https://www.mercyhurst.edu/,1299,6156,2176,5963,6683
Delta College,https://www.delta.edu/,1300,6156,2170,5963,6683
City College of San Francisco,https://www.ccsf.edu/,1301,6156,2179,5963,6683
San Diego Mesa College,http://www.sdmesa.edu/,1302,6169,2188,5963,6683
Franklin University,https://www.franklin.edu/,1303,6169,2187,5963,6683
Cerritos College,https://www.cerritos.edu/,1304,6172,2191,5963,6683
Wayne State College,https://www.wsc.edu/,1305,6172,2194,5963,6683
Becker College,https://www.becker.edu/,1306,6172,2191,5963,6683
Catawba College,https://catawba.edu/,1307,6176,2197,5963,6683
University of Wisconsin Superior,https://www.uwsuper.edu/,1308,6176,2196,5963,6683
William Carey University,https://www.wmcarey.edu/,1309,6176,2201,5963,6683
Shoreline Community College,https://www.shoreline.edu/,1310,6184,2203,5963,6683
Mercer County Community College,https://www.mccc.edu/,1311,6184,2206,5963,6683
Bethel University Indiana,https://www.betheluniversity.edu/,1312,6188,2210,5963,6683
Miracosta College,https://www.miracosta.edu/,1313,6188,2208,5963,6683
Instituto Tecnológico de Durango,https://www.itdurango.edu.mx/,1314,6188,17629,5302,4843
Saddleback College,https://www.saddleback.edu/,1315,6193,2221,5963,6683
Concordia University Chicago,https://www.cuchicago.edu/,1316,6193,3767,5302,6683
New Mexico Highlands University,https://www.nmhu.edu/,1317,6193,4267,5963,6245
"Evangel University (Central Bible College, Missouri Christian Colleges)",https://www.evangel.edu/,1318,6193,2217,5963,6683
Merced College,http://www.mccd.edu/,1319,6199,2226,5963,6683
Prescott College,https://www.prescott.edu/,1320,6201,4289,5963,6245
Louisiana State University Agricultural Center,https://www.lsuagcenter.com/,1321,6203,2237,5963,6683
Universidad Pedagógica Nacional México,https://www.upn.mx/,1322,6203,6658,3183,6683
County College of Morris,https://www.ccm.edu/,1323,6207,2249,5963,6683
Douglas College,https://www.douglascollege.ca/,1324,6208,3434,5479,6683
Gavilan College,http://www.gavilan.edu/,1325,6208,2252,5963,6683
Austin College,https://www.austincollege.edu/,1326,6208,2252,5963,6683
Chaffey College,https://www.chaffey.edu/,1327,6215,2265,5963,6683
University of Washington Bothell,https://www.uwb.edu/,1328,6215,2270,5963,6683
Marian University Indianapolis,https://www.marian.edu/,1329,6215,3914,5262,6683
Golden Gate University,https://www.ggu.edu/,1330,6221,2275,5963,6683
Diablo Valley College,https://www.dvc.edu/,1331,6221,2283,5963,6683
D’Youville College,http://www.dyc.edu/,1332,6225,2289,5963,6683
College of Saint Rose,https://www.strose.edu/,1333,6225,2285,5963,6683
Piedmont College,https://www.piedmont.edu/,1334,6229,2295,5963,6683
University of Arkansas Division of Agriculture,https://www.uaex.edu/,1335,6233,2302,5963,6683
North Central College,https://www.northcentralcollege.edu/,1336,6233,2300,5963,6683
School for International Training,https://www.sit.edu/,1337,6233,2300,5963,6683
Salem College,https://www.salem.edu/,1338,6237,2303,5963,6683
Edgewood College,https://www.edgewood.edu/,1339,6238,2313,5963,6683
Baker University,https://www.bakeru.edu/,1340,6243,2317,5963,6683
Glendale Community College California,https://www.glendale.edu/,1341,6243,2314,5963,6683
North Seattle Community College,https://northseattle.edu/,1342,6243,2318,5963,6683
Grossmont College,https://www.grossmont.edu/,1343,6247,2321,5963,6683
Sinclair Community College,https://www.sinclair.edu/,1344,6247,2322,5963,6683
College of Southern Idaho,https://www.csi.edu/,1345,6249,2327,5963,6683
Thomas College,https://www.thomas.edu/,1346,6256,2348,5963,6683
Point Park University,https://www.pointpark.edu/,1347,6259,2351,5963,6683
Centenary College of Louisiana,https://www.centenary.edu/,1348,6259,2351,5963,6683
Collin College,http://www.collin.edu/,1349,6264,2361,5963,6683
(4) Strayer University,https://www.strayer.edu/,1350,6264,2361,5963,6683
Alma College,https://www.alma.edu/,1351,6264,2363,5963,6683
Lander University,https://www.lander.edu/,1352,6267,2368,5963,6683
Edmonds Community College,https://www.edcc.edu/,1353,6267,2365,5963,6683
McKendree University,https://www.mckendree.edu/,1354,6267,2369,5963,6683
Glendale Community College Arizona,https://www2.gccaz.edu/,1355,6267,2369,5963,6683
Shorter University,https://www.shorter.edu/,1356,6273,2375,5963,6683
(4) Ashworth College,https://www.ashworthcollege.edu/,1357,6275,2383,5963,6683
Wells College,https://www.wells.edu/,1358,6275,2388,5963,6683
Carroll University,https://www.carrollu.edu/,1359,6275,2383,5963,6683
Owens Community College,https://www.owens.edu/,1360,6279,2399,5963,6683
Mott Community College,https://www.mcc.edu/,1361,6279,2393,5963,6683
Medaille College,https://www.medaille.edu/,1362,6279,2393,5963,6683
Estrella Mountain Community College,https://www.estrellamountain.edu/,1363,6279,2397,5963,6683
Anne Arundel Community College,http://www.aacc.edu/,1364,6279,2391,5963,6683
Spring Arbor University,https://www.arbor.edu/,1365,6279,2392,5963,6683
Community College of Baltimore County,https://www.ccbcmd.edu/,1366,6292,2409,5963,6683
Lee College,https://www.lee.edu/,1367,6294,2417,5963,6683
Fort Valley State University,https://www.fvsu.edu/,1368,6294,4522,5963,6245
Dordt College,https://www.dordt.edu/,1369,6297,2426,5963,6683
Franklin College,https://franklincollege.edu/,1370,6300,2435,5963,6683
Sterling College Kansas,https://www.sterling.edu/,1371,6300,2432,5963,6683
Quincy University,https://www.quincy.edu/,1372,6300,2432,5963,6683
Western New Mexico University,https://wnmu.edu/,1373,6307,2442,5963,6683
Boston Architectural College,https://the-bac.edu/,1374,6307,2447,5963,6683
Berkeley College,https://berkeleycollege.edu/,1375,6307,2447,5963,6683
Northwestern Michigan College,https://www.nmc.edu/,1376,6307,2445,5963,6683
Trinity College in the University of Toronto,https://www.trinity.utoronto.ca/,1377,6312,7520,5963,5807
Monmouth College,https://www.monmouthcollege.edu/,1378,6315,2461,5963,6683
Otis College of Art & Design,https://www.otis.edu/,1379,6319,2465,5963,6683
Mendocino College,https://www.mendocino.edu/,1380,6319,2470,5963,6683
Algoma University,https://www.algomau.ca/,1381,6323,5494,4373,6683
Century College USA,https://www.century.edu/,1382,6323,2474,5963,6683
Heritage University,https://www.heritage.edu/,1383,6326,2475,5963,6683
American International College,https://www.aic.edu/,1384,6326,2475,5963,6683
